Time(s);IntInt
0.00;18.84
3.00;17.88
6.00;17.84
9.00;20.15
12.00;21.22
15.00;20.98
18.00;17.75
21.00;23.30
24.00;22.13
27.00;23.75
30.00;20.17
33.00;23.47
36.00;25.04
39.00;19.34
42.00;19.65
45.00;18.12
48.00;16.36
51.00;16.75
54.00;21.36
57.00;19.96
60.00;21.55
63.00;20.81
66.00;21.83
69.00;18.81
72.00;20.99
75.00;19.83
78.00;22.09
81.00;23.50
84.00;21.19
87.00;21.48
90.00;20.57
93.00;18.76
96.00;20.13
99.00;22.94
102.00;21.29
105.00;21.34
108.00;24.39
111.00;24.63
114.00;24.29
117.00;22.68
120.00;21.76
123.00;22.95
126.00;23.23
129.00;20.82
132.00;21.82
135.00;21.05
138.00;22.25
141.00;19.48
144.00;21.19
147.00;20.32
150.00;22.47
153.00;21.86
156.00;21.90
159.00;21.35
162.00;22.81
165.00;22.14
168.00;23.16
171.00;20.51
174.00;20.47
177.00;21.89
180.00;22.51
183.00;21.50
186.00;22.79
189.00;19.38
192.00;22.58
195.00;20.33
198.00;20.25
201.00;22.34
204.00;22.46
207.00;22.04
210.00;19.82
213.00;19.85
216.00;19.34
219.00;17.77
222.00;19.29
225.00;17.89
228.00;15.28
231.00;13.39
234.00;16.85
237.00;17.81
240.00;17.41
243.00;18.09
246.00;17.56
249.00;18.37
252.00;19.95
255.00;18.60
258.00;18.80
261.00;18.64
264.00;19.42
267.00;19.38
270.00;19.65
273.00;19.36
276.00;17.42
279.00;19.03
282.00;18.88
285.00;18.18
288.00;17.17
291.00;15.64
294.00;19.05
297.00;18.61
300.00;18.34
303.00;20.41
306.00;20.81
309.00;15.57
312.00;16.71
315.00;17.41
318.00;16.44
321.00;17.32
324.00;16.03
327.00;15.74
330.00;13.18
333.00;14.61
336.00;16.42
339.00;16.14
342.00;17.53
345.00;16.95
348.00;16.75
351.00;16.89
354.00;17.95
357.00;17.46
360.00;20.70
363.00;19.71
366.00;21.46
369.00;21.97
372.00;21.11
375.00;18.45
378.00;19.83
381.00;16.42
384.00;18.55
387.00;18.40
390.00;19.32
393.00;18.69
396.00;16.54
399.00;18.06
402.00;16.49
405.00;15.94
408.00;14.18
411.00;15.44
414.00;13.27
417.00;14.74
420.00;15.26
423.00;14.82
426.00;17.06
429.00;15.91
432.00;15.07
435.00;16.72
438.00;15.74
441.00;18.67
444.00;18.04
447.00;18.17
450.00;17.43
453.00;15.16
456.00;16.68
459.00;16.46
462.00;16.87
465.00;16.42
468.00;14.08
471.00;16.93
474.00;17.14
477.00;16.92
480.00;16.34
483.00;18.27
486.00;19.68
489.00;19.44
492.00;16.54
495.00;14.60
498.00;14.02
501.00;13.44
504.00;11.38
507.00;14.96
510.00;12.15
513.00;15.75
516.00;15.29
519.00;14.62
522.00;16.46
525.00;15.06
528.00;14.54
531.00;14.32
534.00;13.50
537.00;13.50
540.00;14.47
543.00;14.18
546.00;11.85
549.00;17.34
552.00;16.27
555.00;12.67
558.00;13.68
561.00;11.91
564.00;12.28
567.00;13.19
570.00;12.55
573.00;13.78
576.00;12.96
579.00;18.18
582.00;16.86
585.00;18.83
588.00;16.14
591.00;15.42
594.00;15.05
597.00;16.06
600.00;14.99
603.00;12.96
606.00;14.00
609.00;13.91
612.00;14.76
615.00;13.43
618.00;14.32
621.00;16.12
624.00;14.17
627.00;14.87
630.00;17.42
633.00;16.49
636.00;16.67
639.00;15.80
642.00;15.70
645.00;17.02
648.00;16.96
651.00;15.98
654.00;13.96
657.00;14.57
660.00;14.92
663.00;15.37
666.00;15.10
669.00;16.02
672.00;17.24
675.00;15.08
678.00;15.61
681.00;16.52
684.00;16.38
687.00;14.84
690.00;15.01
693.00;12.59
696.00;12.92
699.00;13.49
702.00;13.52
705.00;13.61
708.00;12.69
711.00;12.56
714.00;11.70
717.00;11.28
720.00;11.08
723.00;10.69
726.00;11.85
729.00;10.52
732.00;11.52
735.00;9.54
738.00;10.34
741.00;9.67
744.00;10.67
747.00;12.42
750.00;12.71
753.00;12.96
756.00;10.23
759.00;10.09
762.00;9.18
765.00;11.38
768.00;9.24
771.00;12.73
774.00;8.90
777.00;10.96
780.00;11.65
783.00;11.64
786.00;11.83
789.00;11.38
792.00;11.36
795.00;9.69
798.00;11.34
801.00;10.15
804.00;10.59
807.00;11.10
810.00;9.70
813.00;9.36
816.00;11.57
819.00;10.49
822.00;9.41
825.00;9.86
828.00;8.10
831.00;8.57
834.00;8.15
837.00;7.88
840.00;9.25
843.00;8.09
846.00;10.15
849.00;10.76
852.00;10.85
855.00;10.46
858.00;10.48
861.00;10.55
864.00;10.66
867.00;10.22
870.00;10.14
873.00;9.82
876.00;9.98
879.00;8.38
882.00;12.24
885.00;11.82
888.00;11.16
891.00;10.18
894.00;13.05
897.00;15.78
900.00;13.41
903.00;10.07
906.00;13.48
909.00;8.08
912.00;14.28
915.00;12.98
918.00;12.27
921.00;13.08
924.00;11.90
927.00;12.77
930.00;11.28
933.00;7.73
936.00;12.09
939.00;10.84
942.00;7.54
945.00;11.06
948.00;11.88
951.00;9.94
954.00;6.51
957.00;7.91
960.00;9.00
963.00;7.52
966.00;8.37
969.00;11.18
972.00;11.18
975.00;11.29
978.00;8.46
981.00;9.68
984.00;9.06
987.00;9.00
990.00;10.99
993.00;9.01
996.00;10.08
999.00;12.71
1002.00;12.84
1005.00;11.10
1008.00;13.08
1011.00;14.07
1014.00;10.04
1017.00;10.07
1020.00;12.40
1023.00;11.68
1026.00;9.84
1029.00;11.46
1032.00;10.33
1035.00;11.31
1038.00;11.27
1041.00;13.07
1044.00;13.33
1047.00;11.92
1050.00;10.65
1053.00;9.68
1056.00;11.37
1059.00;9.68
1062.00;10.45
1065.00;9.71
1068.00;10.93
1071.00;11.16
1074.00;6.31
1077.00;11.30
1080.00;9.28
1083.00;10.71
1086.00;12.51
1089.00;10.42
1092.00;11.22
1095.00;11.08
1098.00;9.96
1101.00;12.78
1104.00;11.15
1107.00;10.35
1110.00;9.83
1113.00;14.02
1116.00;13.34
1119.00;13.72
1122.00;12.93
1125.00;14.16
1128.00;14.05
1131.00;15.30
1134.00;16.62
1137.00;14.05
1140.00;14.64
1143.00;13.93
1146.00;16.02
1149.00;14.90
1152.00;13.91
1155.00;15.01
1158.00;18.14
1161.00;18.51
1164.00;17.76
1167.00;16.27
1170.00;17.10
1173.00;16.72
1176.00;17.08
1179.00;17.15
1182.00;17.04
1185.00;20.45
1188.00;16.66
1191.00;17.79
1194.00;17.27
1197.00;16.14
1200.00;18.54
1203.00;17.18
1206.00;18.59
1209.00;17.96
1212.00;18.02
1215.00;17.04
1218.00;19.68
1221.00;19.15
1224.00;20.77
1227.00;19.07
1230.00;18.07
1233.00;19.15
1236.00;19.83
1239.00;19.45
1242.00;20.07
1245.00;19.82
1248.00;19.77
1251.00;22.35
1254.00;21.19
1257.00;19.72
1260.00;19.67
1263.00;18.95
1266.00;18.45
1269.00;21.56
1272.00;21.72
1275.00;19.39
1278.00;19.91
1281.00;15.01
1284.00;20.70
1287.00;18.62
1290.00;19.37
1293.00;17.75
1296.00;18.07
1299.00;19.31
1302.00;18.00
1305.00;20.03
1308.00;20.47
1311.00;21.76
1314.00;18.70
1317.00;18.80
1320.00;19.82
1323.00;21.32
1326.00;21.19
1329.00;19.97
1332.00;20.14
1335.00;22.66
1338.00;19.32
1341.00;19.35
1344.00;21.01
1347.00;16.99
1350.00;15.89
1353.00;18.42
1356.00;17.35
1359.00;15.91
1362.00;16.11
1365.00;18.75
1368.00;16.96
1371.00;16.24
1374.00;15.97
1377.00;16.21
1380.00;16.01
1383.00;14.72
1386.00;15.49
1389.00;17.57
1392.00;15.20
1395.00;13.73
1398.00;15.80
1401.00;15.78
1404.00;16.00
1407.00;16.39
1410.00;16.47
1413.00;17.48
1416.00;16.37
1419.00;16.33
1422.00;16.12
1425.00;16.01
1428.00;15.49
1431.00;16.32
1434.00;17.11
1437.00;16.90
1440.00;15.59
1443.00;16.71
1446.00;12.46
1449.00;13.32
1452.00;17.99
1455.00;17.53
1458.00;18.25
1461.00;15.34
1464.00;15.31
1467.00;18.72
1470.00;15.24
1473.00;16.62
1476.00;16.93
1479.00;17.61
1482.00;15.29
1485.00;17.96
1488.00;15.47
1491.00;17.35
1494.00;15.87
1497.00;16.24
1500.00;15.54
1503.00;16.88
1506.00;15.50
1509.00;16.85
1512.00;15.64
1515.00;17.82
1518.00;16.59
1521.00;16.97
1524.00;17.61
1527.00;17.37
1530.00;18.89
1533.00;17.30
1536.00;14.27
1539.00;16.46
1542.00;14.69
1545.00;14.95
1548.00;15.54
1551.00;16.36
1554.00;17.78
1557.00;15.57
1560.00;17.27
1563.00;15.67
1566.00;15.95
1569.00;16.46
1572.00;14.67
1575.00;13.60
1578.00;14.24
1581.00;14.93
1584.00;15.69
1587.00;14.51
1590.00;17.38
1593.00;15.14
1596.00;15.55
1599.00;11.23
1602.00;12.56
1605.00;14.26
1608.00;11.65
1611.00;13.95
1614.00;15.33
1617.00;12.15
1620.00;13.58
1623.00;13.32
1626.00;12.60
1629.00;11.83
1632.00;9.01
1635.00;10.57
1638.00;10.38
1641.00;13.02
1644.00;10.94
1647.00;11.58
1650.00;12.95
1653.00;13.13
1656.00;12.54
1659.00;13.08
1662.00;12.99
1665.00;14.04
1668.00;12.36
1671.00;13.49
1674.00;10.26
1677.00;13.07
1680.00;13.32
1683.00;13.66
1686.00;11.75
1689.00;14.62
1692.00;12.56
1695.00;10.05
1698.00;11.45
1701.00;10.42
1704.00;9.05
1707.00;13.60
1710.00;14.34
1713.00;13.02
1716.00;11.39
1719.00;11.29
1722.00;11.87
1725.00;11.86
1728.00;11.95
1731.00;10.99
1734.00;11.72
1737.00;12.93
1740.00;12.20
1743.00;10.79
1746.00;13.16
1749.00;13.33
1752.00;12.11
1755.00;12.32
1758.00;13.34
1761.00;11.64
1764.00;12.58
1767.00;11.69
1770.00;11.85
1773.00;12.56
1776.00;11.90
1779.00;11.96
1782.00;11.09
1785.00;10.53
1788.00;9.82
1791.00;10.22
1794.00;9.73
1797.00;9.66
