Time(s);IntInt
441.00;0.68
444.00;0.40
447.00;0.43
450.00;0.34
453.00;0.22
456.00;0.34
459.00;1.05
462.00;0.44
465.00;0.36
468.00;0.59
471.00;0.14
474.00;0.32
477.00;0.30
480.00;0.53
483.00;0.39
486.00;0.93
489.00;0.11
492.00;0.24
495.00;0.50
498.00;0.28
501.00;0.30
504.00;0.39
507.00;0.49
510.00;0.31
513.00;0.38
516.00;0.27
519.00;0.87
522.00;0.22
525.00;0.26
528.00;0.38
531.00;0.29
534.00;0.28
537.00;0.38
540.00;0.89
543.00;1.54
546.00;0.29
549.00;0.81
552.00;0.41
555.00;0.47
558.00;0.50
561.00;0.06
564.00;0.45
567.00;1.52
570.00;0.78
573.00;2.11
576.00;0.89
579.00;0.09
582.00;0.24
585.00;0.39
588.00;0.42
591.00;0.43
594.00;0.38
597.00;0.25
600.00;0.47
603.00;0.40
606.00;1.28
609.00;0.26
612.00;0.37
615.00;0.11
618.00;0.36
621.00;0.25
624.00;0.85
627.00;1.22
630.00;0.39
633.00;0.32
636.00;0.32
639.00;0.66
642.00;0.46
645.00;0.39
648.00;0.26
651.00;0.29
654.00;0.34
657.00;0.51
660.00;0.30
663.00;0.72
666.00;0.34
669.00;0.46
672.00;0.93
675.00;0.00
678.00;0.64
681.00;0.31
684.00;0.41
687.00;0.26
690.00;0.35
693.00;0.26
696.00;0.28
699.00;0.40
702.00;1.07
705.00;0.09
708.00;0.34
711.00;0.57
714.00;0.51
717.00;0.62
720.00;0.64
723.00;0.13
726.00;0.45
729.00;0.36
732.00;0.20
735.00;0.22
738.00;0.46
741.00;0.31
744.00;0.38
747.00;0.38
750.00;0.30
753.00;0.30
756.00;0.52
759.00;0.25
762.00;0.39
765.00;0.82
768.00;0.30
771.00;0.29
774.00;0.41
777.00;0.40
780.00;0.26
783.00;0.19
786.00;0.71
789.00;0.22
792.00;0.34
795.00;0.31
798.00;0.35
801.00;0.16
804.00;0.47
807.00;0.58
810.00;0.41
813.00;0.08
816.00;0.48
819.00;0.36
822.00;0.29
825.00;0.29
828.00;0.39
831.00;0.33
834.00;0.58
837.00;0.27
840.00;1.25
843.00;0.47
846.00;0.34
849.00;0.46
852.00;0.83
855.00;0.26
858.00;0.43
861.00;0.36
864.00;0.22
867.00;0.29
870.00;0.30
873.00;0.46
876.00;0.90
879.00;0.43
882.00;0.73
885.00;0.14
888.00;0.20
891.00;0.23
894.00;0.48
897.00;0.30
900.00;0.78
903.00;0.35
906.00;0.62
909.00;0.51
912.00;0.23
915.00;0.47
918.00;0.43
921.00;0.47
924.00;0.62
927.00;0.12
930.00;0.51
933.00;0.48
936.00;0.45
939.00;0.33
942.00;0.27
945.00;0.48
948.00;0.22
951.00;0.49
954.00;0.68
957.00;0.19
960.00;0.28
963.00;0.44
966.00;0.83
969.00;0.18
972.00;0.52
975.00;0.33
978.00;0.33
981.00;0.29
984.00;0.30
987.00;0.34
990.00;0.45
993.00;0.39
996.00;0.28
999.00;0.51
1002.00;0.31
1005.00;0.38
1008.00;0.40
1011.00;0.58
1014.00;0.32
1017.00;0.46
1020.00;0.42
1023.00;0.39
1026.00;0.33
1029.00;0.31
1032.00;0.49
1035.00;0.52
1038.00;0.71
1041.00;0.39
1044.00;0.67
1047.00;0.48
1050.00;0.12
1053.00;1.01
1056.00;0.50
1059.00;0.51
1062.00;1.66
1065.00;1.11
1068.00;0.65
1071.00;0.41
1074.00;0.73
1077.00;0.91
1080.00;0.57
1083.00;0.59
1086.00;0.91
1089.00;0.41
1092.00;0.59
1095.00;1.03
1098.00;0.81
1101.00;0.41
1104.00;1.16
1107.00;0.40
1110.00;0.51
1113.00;0.43
1116.00;0.21
1119.00;0.70
1122.00;0.14
1125.00;1.25
1128.00;0.42
1131.00;1.91
1134.00;0.30
1137.00;1.18
1140.00;0.96
1143.00;0.94
1146.00;0.88
1149.00;0.43
1152.00;1.16
1155.00;0.39
1158.00;0.41
1161.00;0.74
1164.00;0.84
1167.00;0.54
1170.00;0.25
1173.00;0.90
1176.00;0.13
1179.00;0.47
1182.00;0.93
1185.00;0.66
1188.00;1.04
1191.00;0.89
1194.00;0.29
1197.00;0.39
1200.00;1.63
1203.00;1.16
1206.00;1.48
1209.00;0.44
1212.00;1.50
1215.00;0.98
1218.00;0.37
1221.00;0.54
1224.00;0.36
1227.00;0.46
1230.00;3.15
1233.00;5.35
1236.00;4.26
1239.00;2.78
1242.00;3.98
1245.00;3.87
1248.00;4.35
1251.00;3.65
1254.00;3.24
1257.00;4.45
1260.00;3.57
1263.00;4.43
1266.00;4.05
1269.00;3.59
1272.00;3.48
1275.00;3.47
1278.00;3.55
1281.00;3.30
1284.00;0.44
1287.00;3.21
1290.00;3.14
1293.00;4.20
1296.00;3.33
1299.00;4.60
1302.00;2.68
1305.00;3.09
1308.00;2.57
1311.00;4.17
1314.00;2.95
1317.00;3.99
1320.00;4.02
1323.00;3.40
1326.00;3.47
1329.00;4.56
1332.00;4.36
1335.00;4.32
1338.00;3.18
1341.00;3.65
1344.00;3.12
1347.00;3.87
1350.00;4.48
1353.00;4.56
1356.00;4.49
1359.00;4.60
1362.00;4.13
1365.00;4.24
1368.00;5.18
1371.00;4.44
1374.00;3.67
1377.00;3.79
1380.00;4.03
1383.00;3.27
1386.00;3.97
1389.00;4.11
1392.00;5.32
1395.00;3.90
1398.00;4.50
1401.00;3.70
1404.00;3.71
1407.00;3.58
1410.00;4.62
1413.00;4.67
1416.00;4.46
1419.00;5.70
1422.00;4.56
1425.00;6.00
1428.00;6.49
1431.00;4.82
1434.00;5.85
1437.00;5.54
1440.00;4.78
1443.00;4.41
1446.00;4.67
1449.00;4.61
1452.00;4.21
1455.00;5.79
1458.00;5.92
1461.00;5.48
1464.00;5.84
1467.00;5.49
1470.00;5.92
1473.00;4.69
1476.00;4.77
1479.00;5.11
1482.00;5.45
1485.00;4.50
1488.00;4.85
1491.00;4.95
1494.00;4.53
1497.00;4.60
1500.00;3.92
1503.00;5.13
1506.00;5.88
1509.00;4.72
1512.00;4.80
1515.00;3.85
1518.00;4.28
1521.00;5.06
1524.00;5.07
1527.00;5.19
1530.00;5.55
1533.00;5.46
1536.00;4.28
1539.00;5.05
1542.00;4.18
1545.00;5.60
1548.00;5.01
1551.00;5.04
1554.00;4.23
1557.00;6.54
1560.00;4.93
1563.00;5.28
1566.00;4.44
1569.00;4.74
1572.00;5.04
1575.00;5.37
1578.00;4.96
1581.00;4.56
1584.00;4.33
1587.00;4.76
1590.00;5.95
1593.00;4.21
1596.00;5.33
1599.00;4.55
1602.00;4.65
1605.00;5.41
1608.00;5.44
1611.00;6.06
1614.00;4.72
1617.00;5.74
1620.00;4.51
1623.00;5.67
1626.00;4.47
1629.00;4.76
1632.00;4.31
1635.00;4.99
1638.00;4.47
1641.00;4.90
1644.00;4.43
1647.00;4.29
1650.00;3.78
1653.00;4.62
1656.00;3.69
1659.00;4.99
1662.00;5.04
1665.00;4.58
1668.00;4.70
1671.00;4.59
1674.00;5.14
1677.00;3.89
1680.00;5.15
1683.00;4.69
1686.00;4.91
1689.00;5.95
1692.00;5.69
1695.00;5.74
1698.00;4.68
1701.00;3.69
1704.00;5.69
1707.00;5.83
1710.00;5.99
1713.00;5.21
1716.00;5.47
1719.00;4.75
1722.00;5.57
1725.00;4.78
1728.00;4.24
1731.00;3.85
1734.00;5.15
1737.00;4.32
1740.00;5.69
1743.00;4.58
1746.00;5.07
1749.00;4.91
1752.00;4.71
1755.00;3.63
1758.00;4.46
1761.00;4.44
1764.00;4.54
1767.00;4.35
1770.00;4.36
1773.00;3.40
1776.00;4.98
1779.00;4.19
1782.00;4.06
1785.00;4.26
1788.00;3.67
1791.00;4.90
1794.00;4.55
1797.00;3.36
