Time(s);IntInt
414.00;54.74
417.00;52.26
420.00;56.55
423.00;48.95
426.00;57.81
429.00;55.40
432.00;55.09
435.00;53.80
438.00;55.87
441.00;56.79
444.00;53.88
447.00;52.39
450.00;55.65
453.00;46.85
456.00;37.97
459.00;38.11
462.00;36.64
465.00;35.47
468.00;44.90
471.00;44.07
474.00;44.06
477.00;53.87
480.00;56.19
483.00;47.86
486.00;43.62
489.00;48.61
492.00;43.65
495.00;47.30
498.00;43.57
501.00;42.23
504.00;38.81
507.00;48.31
510.00;46.84
513.00;49.16
516.00;55.12
519.00;53.72
522.00;56.48
525.00;62.29
528.00;64.22
531.00;68.34
534.00;67.84
537.00;60.10
540.00;62.62
543.00;72.29
546.00;67.49
549.00;70.00
552.00;65.77
555.00;66.41
558.00;61.10
561.00;60.98
564.00;61.80
567.00;69.33
570.00;63.41
573.00;68.15
576.00;60.68
579.00;61.05
582.00;66.25
585.00;66.21
588.00;60.40
591.00;64.19
594.00;61.76
597.00;63.76
600.00;64.56
603.00;59.65
606.00;58.03
609.00;62.97
612.00;64.14
615.00;63.85
618.00;59.88
621.00;66.95
624.00;63.92
627.00;59.24
630.00;67.23
633.00;61.67
636.00;56.59
639.00;58.12
642.00;63.89
645.00;65.62
648.00;65.05
651.00;69.58
654.00;68.73
657.00;70.93
660.00;75.41
663.00;65.42
666.00;64.39
669.00;67.96
672.00;62.95
675.00;61.27
678.00;61.57
681.00;63.92
684.00;60.27
687.00;62.46
690.00;67.60
693.00;69.75
696.00;59.76
699.00;66.37
702.00;65.07
705.00;64.11
708.00;70.11
711.00;74.83
714.00;65.35
717.00;67.58
720.00;63.06
723.00;61.37
726.00;58.23
729.00;65.71
732.00;62.36
735.00;63.05
738.00;64.54
741.00;63.10
744.00;50.57
747.00;57.45
750.00;58.74
753.00;64.88
756.00;55.24
759.00;63.67
762.00;67.40
765.00;73.51
768.00;63.87
771.00;60.32
774.00;58.17
777.00;68.12
780.00;60.66
783.00;60.68
786.00;59.14
789.00;53.17
792.00;60.84
795.00;63.48
798.00;62.13
801.00;58.87
804.00;57.18
807.00;58.06
810.00;52.39
813.00;54.44
816.00;60.05
819.00;58.49
822.00;49.44
825.00;66.15
828.00;61.51
831.00;54.95
834.00;60.86
837.00;61.80
840.00;62.43
843.00;60.80
846.00;58.15
849.00;57.27
852.00;64.66
855.00;71.41
858.00;67.10
861.00;66.97
864.00;61.83
867.00;62.16
870.00;60.95
873.00;59.09
876.00;50.31
879.00;64.50
882.00;60.28
885.00;60.38
888.00;56.86
891.00;64.51
894.00;67.72
897.00;69.82
900.00;61.54
903.00;60.15
906.00;66.09
909.00;61.32
912.00;63.89
915.00;51.29
918.00;53.95
921.00;57.20
924.00;57.44
927.00;55.90
930.00;58.12
933.00;60.27
936.00;57.11
939.00;63.86
942.00;54.63
945.00;53.95
948.00;53.26
951.00;60.70
954.00;57.15
957.00;53.54
960.00;50.83
963.00;53.36
966.00;50.98
969.00;51.43
972.00;50.04
975.00;51.40
978.00;48.90
981.00;58.18
984.00;51.84
987.00;54.52
990.00;53.67
993.00;57.45
996.00;53.89
999.00;56.58
1002.00;49.74
1005.00;53.24
1008.00;49.31
1011.00;46.18
1014.00;53.97
1017.00;51.52
1020.00;52.00
1023.00;53.90
1026.00;53.16
1029.00;50.45
1032.00;45.84
1035.00;48.93
1038.00;42.94
1041.00;41.56
1044.00;39.11
1047.00;46.94
1050.00;52.15
1053.00;51.07
1056.00;53.37
1059.00;51.78
1062.00;42.44
1065.00;48.95
1068.00;52.50
1071.00;51.59
1074.00;42.58
1077.00;36.04
1080.00;36.55
1083.00;35.56
1086.00;39.04
1089.00;35.82
1092.00;39.45
1095.00;36.79
1098.00;30.70
1101.00;30.57
1104.00;31.30
1107.00;26.57
1110.00;26.49
1113.00;29.30
1116.00;30.30
1119.00;35.05
1122.00;32.02
1125.00;34.02
1128.00;33.17
1131.00;26.68
1134.00;28.74
1137.00;30.84
1140.00;31.60
1143.00;29.69
1146.00;22.60
1149.00;28.34
1152.00;28.89
1155.00;29.49
1158.00;34.30
1161.00;33.41
1164.00;32.17
1167.00;29.24
1170.00;30.41
1173.00;31.09
1176.00;31.59
1179.00;34.96
1182.00;30.18
1185.00;29.72
1188.00;33.57
1191.00;31.64
1194.00;32.81
1197.00;29.99
1200.00;34.88
1203.00;31.23
1206.00;29.75
1209.00;34.08
1212.00;33.35
1215.00;38.61
1218.00;35.42
1221.00;37.05
1224.00;36.80
1227.00;30.70
1230.00;36.79
1233.00;38.11
1236.00;38.85
1239.00;43.49
1242.00;44.53
1245.00;49.60
1248.00;46.44
1251.00;50.42
1254.00;45.03
1257.00;46.96
1260.00;48.76
1263.00;53.08
1266.00;48.93
1269.00;53.15
1272.00;53.42
1275.00;50.97
1278.00;45.23
1281.00;51.31
1284.00;48.20
1287.00;51.13
1290.00;51.45
1293.00;51.67
1296.00;57.06
1299.00;52.66
1302.00;49.14
1305.00;52.14
1308.00;52.64
1311.00;55.58
1314.00;57.92
1317.00;54.16
1320.00;52.71
1323.00;58.60
1326.00;60.26
1329.00;65.37
1332.00;73.07
1335.00;65.08
1338.00;62.39
1341.00;57.22
1344.00;60.47
1347.00;65.72
1350.00;68.42
1353.00;63.03
1356.00;65.20
1359.00;56.74
1362.00;67.66
1365.00;62.67
1368.00;64.27
1371.00;63.08
1374.00;64.28
1377.00;52.76
1380.00;58.16
1383.00;50.66
1386.00;46.24
1389.00;45.08
1392.00;52.59
1395.00;58.03
1398.00;52.84
1401.00;59.66
1404.00;52.79
1407.00;54.05
1410.00;52.21
1413.00;50.91
1416.00;55.27
1419.00;51.61
1422.00;49.79
1425.00;55.68
1428.00;54.89
1431.00;50.94
1434.00;52.03
1437.00;44.46
1440.00;53.68
1443.00;57.15
1446.00;51.67
1449.00;52.63
1452.00;50.18
1455.00;44.01
1458.00;46.29
1461.00;51.79
1464.00;51.47
1467.00;51.33
1470.00;53.88
1473.00;56.37
1476.00;59.92
1479.00;52.75
1482.00;54.90
1485.00;53.24
1488.00;57.35
1491.00;52.29
1494.00;46.23
1497.00;43.26
1500.00;49.90
1503.00;44.99
1506.00;43.82
1509.00;49.89
1512.00;50.42
1515.00;47.15
1518.00;44.16
1521.00;37.75
1524.00;42.34
1527.00;44.08
1530.00;39.92
1533.00;38.16
1536.00;45.23
1539.00;42.84
1542.00;46.03
1545.00;45.09
1548.00;51.03
1551.00;44.22
1554.00;47.70
1557.00;43.08
1560.00;36.60
1563.00;41.73
1566.00;49.12
1569.00;39.11
1572.00;41.65
1575.00;44.25
1578.00;43.16
1581.00;39.49
1584.00;37.95
1587.00;36.37
1590.00;37.99
1593.00;36.00
1596.00;45.18
1599.00;38.98
1602.00;40.79
1605.00;43.58
1608.00;45.38
1611.00;48.21
1614.00;47.99
1617.00;36.67
1620.00;42.84
1623.00;40.54
1626.00;37.50
1629.00;38.01
1632.00;44.48
1635.00;34.27
1638.00;37.76
1641.00;43.76
1644.00;39.64
1647.00;33.55
1650.00;43.22
1653.00;44.23
1656.00;35.76
1659.00;48.11
1662.00;42.99
1665.00;41.88
1668.00;44.31
1671.00;55.97
1674.00;62.27
1677.00;44.42
1680.00;53.02
1683.00;54.57
1686.00;54.77
1689.00;50.45
1692.00;53.83
1695.00;49.76
1698.00;51.54
1701.00;52.41
1704.00;51.73
1707.00;52.67
1710.00;49.40
1713.00;45.61
1716.00;54.02
1719.00;52.17
1722.00;47.80
1725.00;51.07
1728.00;51.47
1731.00;41.90
1734.00;42.94
1737.00;43.42
1740.00;40.27
1743.00;43.68
1746.00;47.11
1749.00;46.58
1752.00;47.71
1755.00;43.47
1758.00;38.54
1761.00;38.78
1764.00;36.58
1767.00;39.03
1770.00;43.30
1773.00;39.49
1776.00;39.89
1779.00;40.57
1782.00;36.74
1785.00;43.23
1788.00;41.59
1791.00;40.99
1794.00;38.47
1797.00;43.67
