Time(s);IntInt
0.00;23.30
3.00;24.72
6.00;24.71
9.00;24.29
12.00;25.64
15.00;25.62
18.00;21.62
21.00;22.54
24.00;22.24
27.00;23.43
30.00;25.97
33.00;22.96
36.00;26.25
39.00;26.47
42.00;27.38
45.00;28.21
48.00;29.13
51.00;27.05
54.00;24.28
57.00;24.70
60.00;22.01
63.00;24.90
66.00;24.55
69.00;19.38
72.00;22.43
75.00;21.97
78.00;21.37
81.00;24.03
84.00;20.25
87.00;23.42
90.00;22.94
93.00;25.31
96.00;19.82
99.00;20.66
102.00;20.94
105.00;20.34
108.00;18.12
111.00;24.01
114.00;22.57
117.00;21.23
120.00;19.67
123.00;13.68
126.00;18.22
129.00;20.41
132.00;17.83
135.00;19.80
138.00;16.00
141.00;17.83
144.00;14.47
147.00;9.72
150.00;15.00
153.00;15.27
156.00;13.36
159.00;14.29
162.00;15.19
165.00;10.84
168.00;15.53
171.00;18.36
174.00;16.33
177.00;13.67
180.00;15.01
183.00;16.59
186.00;15.78
189.00;18.42
192.00;17.38
195.00;15.88
198.00;13.60
201.00;13.25
204.00;12.88
207.00;12.28
210.00;11.65
213.00;12.00
216.00;14.09
219.00;12.79
222.00;12.52
225.00;13.68
228.00;14.36
231.00;16.33
234.00;15.07
237.00;16.66
240.00;16.62
243.00;13.96
246.00;16.58
249.00;17.99
252.00;16.20
255.00;16.09
258.00;16.07
261.00;13.17
264.00;15.75
267.00;14.94
270.00;13.67
273.00;13.34
276.00;14.30
279.00;13.74
282.00;17.35
285.00;18.17
288.00;20.88
291.00;16.57
294.00;18.76
297.00;18.67
300.00;20.74
303.00;20.07
306.00;21.64
309.00;21.30
312.00;20.86
315.00;22.92
318.00;21.43
321.00;24.62
324.00;24.41
327.00;23.26
330.00;24.88
333.00;26.49
336.00;27.71
339.00;24.65
342.00;24.88
345.00;23.83
348.00;22.81
351.00;25.35
354.00;26.60
357.00;23.45
360.00;21.35
363.00;24.67
366.00;22.21
369.00;22.05
372.00;23.83
375.00;24.39
378.00;24.27
381.00;26.40
384.00;24.56
387.00;26.14
390.00;25.75
393.00;28.28
396.00;26.82
399.00;30.94
402.00;30.25
405.00;31.79
408.00;33.84
411.00;35.39
414.00;34.85
417.00;31.72
420.00;31.97
423.00;33.55
426.00;35.05
429.00;34.75
432.00;35.59
435.00;36.05
438.00;35.04
441.00;33.61
444.00;32.65
447.00;33.54
450.00;32.44
453.00;32.90
456.00;36.81
459.00;38.37
462.00;36.09
465.00;37.52
468.00;35.35
471.00;37.46
474.00;36.83
477.00;34.18
480.00;37.22
483.00;37.52
486.00;38.44
489.00;39.40
492.00;39.81
495.00;37.07
498.00;38.99
501.00;39.19
504.00;42.82
507.00;42.26
510.00;45.29
513.00;45.28
516.00;46.80
519.00;45.29
522.00;49.31
525.00;48.13
528.00;47.78
531.00;47.72
534.00;46.54
537.00;44.45
540.00;42.40
543.00;46.96
546.00;44.97
549.00;47.05
552.00;49.78
555.00;48.87
558.00;49.13
561.00;47.60
564.00;51.01
567.00;45.41
570.00;43.72
573.00;44.50
576.00;44.03
579.00;43.33
582.00;51.37
585.00;47.38
588.00;50.16
591.00;51.13
594.00;50.66
597.00;50.48
600.00;46.98
603.00;53.10
606.00;49.52
609.00;48.78
612.00;47.67
615.00;46.96
618.00;45.23
621.00;43.67
624.00;47.64
627.00;44.55
630.00;46.79
633.00;42.39
636.00;44.90
639.00;43.73
642.00;41.78
645.00;40.96
648.00;46.22
651.00;41.34
654.00;43.19
657.00;37.95
660.00;37.76
663.00;40.43
666.00;44.55
669.00;38.61
672.00;40.19
675.00;40.22
678.00;43.61
681.00;40.05
684.00;39.90
687.00;32.91
690.00;39.68
693.00;41.08
696.00;28.41
699.00;38.19
702.00;36.53
705.00;36.28
708.00;35.78
711.00;32.68
714.00;34.24
717.00;29.51
720.00;34.27
723.00;34.00
726.00;36.37
729.00;30.97
732.00;34.94
735.00;28.65
738.00;34.02
741.00;30.37
744.00;32.48
747.00;29.88
750.00;24.62
753.00;27.09
756.00;30.87
759.00;27.76
762.00;27.06
765.00;30.31
768.00;27.33
771.00;33.79
774.00;30.50
777.00;30.56
780.00;29.78
783.00;32.28
786.00;32.86
789.00;30.68
792.00;28.94
795.00;28.73
798.00;32.12
801.00;31.43
804.00;34.89
807.00;31.11
810.00;35.70
813.00;30.57
816.00;35.21
819.00;29.33
822.00;31.14
825.00;24.39
828.00;24.05
831.00;26.41
834.00;23.79
837.00;24.84
840.00;24.59
843.00;28.02
846.00;30.16
849.00;30.30
852.00;31.32
855.00;31.50
858.00;31.20
861.00;30.69
864.00;30.57
867.00;27.82
870.00;32.06
873.00;30.89
876.00;31.23
879.00;28.82
882.00;29.71
885.00;32.65
888.00;28.99
891.00;28.07
894.00;27.19
897.00;24.19
900.00;31.03
903.00;34.14
906.00;35.22
909.00;36.82
912.00;33.87
915.00;40.36
918.00;42.10
921.00;38.90
924.00;40.95
927.00;38.44
930.00;43.34
933.00;43.49
936.00;40.51
939.00;42.28
942.00;36.76
945.00;40.61
948.00;42.37
951.00;38.89
954.00;41.38
957.00;40.73
960.00;38.33
963.00;33.75
966.00;34.34
969.00;34.38
972.00;34.03
975.00;34.79
978.00;30.87
981.00;32.39
984.00;30.58
987.00;33.94
990.00;30.24
993.00;33.96
996.00;36.12
999.00;35.09
1002.00;40.89
1005.00;39.06
1008.00;37.62
1011.00;38.14
1014.00;35.36
1017.00;37.67
1020.00;40.55
1023.00;39.51
1026.00;36.39
1029.00;41.89
1032.00;40.66
1035.00;36.50
1038.00;41.11
1041.00;34.82
1044.00;41.72
1047.00;38.38
1050.00;36.50
1053.00;41.44
1056.00;39.87
1059.00;39.80
1062.00;36.17
1065.00;35.21
1068.00;39.60
1071.00;36.37
1074.00;36.56
1077.00;32.99
1080.00;33.88
1083.00;35.80
1086.00;36.82
1089.00;35.26
1092.00;32.85
1095.00;36.93
1098.00;33.77
1101.00;36.89
1104.00;32.54
1107.00;34.73
1110.00;32.20
1113.00;31.87
1116.00;33.62
1119.00;31.55
1122.00;32.56
1125.00;33.41
1128.00;32.85
1131.00;35.09
1134.00;34.08
1137.00;32.62
1140.00;36.41
1143.00;37.95
1146.00;41.35
1149.00;37.87
1152.00;40.85
1155.00;39.40
1158.00;35.94
1161.00;35.31
1164.00;35.23
1167.00;36.24
1170.00;30.59
1173.00;33.49
1176.00;31.21
1179.00;29.03
1182.00;30.71
1185.00;28.46
1188.00;30.37
1191.00;31.10
1194.00;30.84
1197.00;28.14
1200.00;29.66
1203.00;28.02
1206.00;26.92
1209.00;30.80
1212.00;25.91
1215.00;26.62
1218.00;27.36
1221.00;27.89
1224.00;26.78
1227.00;28.15
1230.00;28.52
1233.00;25.68
1236.00;30.05
1239.00;26.30
1242.00;27.35
1245.00;26.34
1248.00;24.46
1251.00;27.18
1254.00;26.67
1257.00;26.57
1260.00;21.42
1263.00;23.56
1266.00;22.09
1269.00;24.56
1272.00;20.69
1275.00;26.94
1278.00;23.17
1281.00;23.29
1284.00;26.79
1287.00;28.92
1290.00;20.39
1293.00;27.05
1296.00;28.70
1299.00;31.22
1302.00;27.34
1305.00;28.19
1308.00;28.41
1311.00;29.88
1314.00;27.07
1317.00;23.22
1320.00;24.78
1323.00;26.95
1326.00;22.96
1329.00;23.40
1332.00;24.05
1335.00;23.99
1338.00;22.78
1341.00;21.48
1344.00;23.17
1347.00;19.73
1350.00;21.15
1353.00;21.17
1356.00;21.73
1359.00;21.10
1362.00;22.21
1365.00;23.89
1368.00;27.54
1371.00;28.56
1374.00;29.22
1377.00;25.69
1380.00;21.86
1383.00;22.81
1386.00;26.50
1389.00;18.78
1392.00;24.70
1395.00;27.09
1398.00;24.51
1401.00;26.95
1404.00;24.94
1407.00;27.78
1410.00;25.99
1413.00;29.93
1416.00;25.04
1419.00;28.01
1422.00;28.40
1425.00;26.46
1428.00;26.69
1431.00;22.91
1434.00;23.69
1437.00;25.54
1440.00;27.30
1443.00;23.23
1446.00;24.37
1449.00;26.17
1452.00;27.69
1455.00;25.06
1458.00;26.62
1461.00;26.74
1464.00;21.36
1467.00;29.03
1470.00;30.96
1473.00;27.60
1476.00;28.95
1479.00;29.35
1482.00;29.57
1485.00;27.41
1488.00;27.29
1491.00;25.67
1494.00;23.83
1497.00;24.85
1500.00;25.46
1503.00;26.70
1506.00;22.45
1509.00;22.11
1512.00;20.62
1515.00;23.17
1518.00;23.15
1521.00;19.82
1524.00;21.61
1527.00;19.73
1530.00;21.21
1533.00;22.87
1536.00;21.77
1539.00;19.99
1542.00;20.82
1545.00;19.45
1548.00;20.04
1551.00;18.63
1554.00;15.60
1557.00;18.53
1560.00;19.24
1563.00;18.76
1566.00;22.07
1569.00;20.58
1572.00;24.47
1575.00;21.88
1578.00;22.17
1581.00;20.22
1584.00;16.04
1587.00;19.86
1590.00;21.71
1593.00;20.86
1596.00;16.24
1599.00;17.57
1602.00;19.63
1605.00;18.52
1608.00;22.34
1611.00;18.87
1614.00;20.17
1617.00;22.39
1620.00;19.08
1623.00;18.73
1626.00;20.95
1629.00;18.54
1632.00;21.55
1635.00;22.03
1638.00;18.31
1641.00;23.48
1644.00;26.94
1647.00;24.14
1650.00;24.71
1653.00;24.72
1656.00;22.14
1659.00;26.32
1662.00;23.38
1665.00;16.36
1668.00;21.42
1671.00;24.56
1674.00;23.11
1677.00;20.71
1680.00;21.70
1683.00;22.09
1686.00;21.58
1689.00;23.32
1692.00;23.06
1695.00;22.60
1698.00;18.65
1701.00;24.08
1704.00;22.19
1707.00;18.80
1710.00;18.76
1713.00;21.24
1716.00;20.72
1719.00;18.95
1722.00;16.58
1725.00;19.61
1728.00;17.92
1731.00;17.76
1734.00;17.27
1737.00;16.99
1740.00;19.02
1743.00;18.55
1746.00;17.51
1749.00;15.97
1752.00;19.46
1755.00;19.02
1758.00;20.13
1761.00;18.72
1764.00;20.15
1767.00;18.80
1770.00;18.17
1773.00;19.28
1776.00;18.94
1779.00;20.55
1782.00;21.03
1785.00;21.00
1788.00;21.18
1791.00;18.70
1794.00;19.08
1797.00;19.96
