Time(s);IntInt
801.00;23.85
804.00;23.73
807.00;23.79
810.00;21.91
813.00;24.74
816.00;24.15
819.00;29.79
822.00;24.38
825.00;28.01
828.00;25.85
831.00;25.76
834.00;25.92
837.00;28.23
840.00;31.01
843.00;33.76
846.00;30.83
849.00;28.55
852.00;22.69
855.00;24.37
858.00;22.18
861.00;29.07
864.00;24.72
867.00;26.38
870.00;26.84
873.00;28.08
876.00;29.75
879.00;30.26
882.00;26.39
885.00;28.30
888.00;29.40
891.00;31.19
894.00;28.47
897.00;24.55
900.00;23.85
903.00;24.94
906.00;27.13
909.00;29.48
912.00;28.09
915.00;25.20
918.00;23.54
921.00;27.39
924.00;29.36
927.00;31.09
930.00;29.28
933.00;25.69
936.00;33.73
939.00;35.81
942.00;31.14
945.00;31.27
948.00;34.57
951.00;29.41
954.00;29.92
957.00;28.16
960.00;24.51
963.00;25.93
966.00;31.60
969.00;32.77
972.00;26.76
975.00;22.28
978.00;31.70
981.00;24.69
984.00;28.11
987.00;30.05
990.00;26.47
993.00;18.90
996.00;30.36
999.00;27.93
1002.00;27.30
1005.00;27.60
1008.00;25.34
1011.00;27.72
1014.00;25.03
1017.00;26.93
1020.00;26.32
1023.00;28.44
1026.00;25.45
1029.00;29.81
1032.00;28.59
1035.00;30.57
1038.00;28.27
1041.00;26.43
1044.00;23.37
1047.00;23.98
1050.00;23.78
1053.00;26.34
1056.00;25.96
1059.00;28.79
1062.00;31.50
1065.00;29.91
1068.00;27.63
1071.00;31.12
1074.00;32.11
1077.00;31.70
1080.00;27.48
1083.00;26.23
1086.00;24.58
1089.00;27.61
1092.00;26.53
1095.00;33.35
1098.00;26.52
1101.00;26.46
1104.00;28.73
1107.00;29.65
1110.00;32.98
1113.00;35.79
1116.00;45.05
1119.00;44.21
1122.00;40.83
1125.00;42.06
1128.00;40.09
1131.00;41.41
1134.00;37.63
1137.00;41.65
1140.00;36.26
1143.00;37.02
1146.00;36.36
1149.00;36.23
1152.00;40.22
1155.00;33.16
1158.00;34.77
1161.00;38.40
1164.00;35.14
1167.00;39.94
1170.00;39.82
1173.00;41.16
1176.00;31.14
1179.00;38.81
1182.00;38.00
1185.00;37.97
1188.00;33.93
1191.00;27.87
1194.00;33.59
1197.00;32.81
1200.00;28.56
1203.00;25.39
1206.00;31.32
1209.00;31.90
1212.00;32.39
1215.00;32.86
1218.00;34.87
1221.00;29.22
1224.00;30.33
1227.00;32.67
1230.00;31.83
1233.00;33.64
1236.00;29.32
1239.00;27.77
1242.00;32.53
1245.00;29.22
1248.00;29.42
1251.00;31.73
1254.00;35.90
1257.00;35.71
1260.00;35.16
1263.00;38.16
1266.00;41.34
1269.00;42.02
1272.00;39.96
1275.00;39.67
1278.00;42.80
1281.00;41.82
1284.00;47.49
1287.00;46.26
1290.00;46.23
1293.00;37.57
1296.00;39.00
1299.00;35.29
1302.00;42.68
1305.00;40.51
1308.00;38.20
1311.00;34.20
1314.00;35.29
1317.00;39.90
1320.00;34.68
1323.00;33.05
1326.00;39.01
1329.00;36.46
1332.00;45.00
1335.00;29.65
1338.00;41.23
1341.00;45.92
1344.00;37.87
1347.00;43.42
1350.00;44.93
1353.00;44.77
1356.00;36.32
1359.00;42.60
1362.00;42.75
1365.00;39.82
1368.00;34.64
1371.00;36.87
1374.00;39.96
1377.00;42.83
1380.00;42.33
1383.00;33.25
1386.00;32.17
1389.00;41.78
1392.00;30.29
1395.00;30.56
1398.00;35.08
1401.00;39.87
1404.00;30.64
1407.00;33.42
1410.00;37.37
1413.00;38.13
1416.00;40.74
1419.00;36.54
1422.00;39.44
1425.00;38.30
1428.00;40.90
1431.00;40.20
1434.00;42.93
1437.00;39.64
1440.00;40.11
1443.00;35.90
1446.00;39.83
1449.00;38.64
1452.00;40.52
1455.00;33.66
1458.00;33.07
1461.00;33.25
1464.00;39.13
1467.00;39.71
1470.00;41.85
1473.00;42.26
1476.00;43.96
1479.00;46.01
1482.00;44.00
1485.00;45.71
1488.00;38.73
1491.00;36.85
1494.00;38.50
1497.00;36.43
1500.00;36.42
1503.00;31.55
1506.00;35.95
1509.00;38.92
1512.00;45.78
1515.00;41.42
1518.00;41.77
1521.00;47.56
1524.00;46.58
1527.00;39.83
1530.00;43.83
1533.00;45.82
1536.00;44.25
1539.00;38.97
1542.00;42.61
1545.00;39.52
1548.00;38.08
1551.00;31.20
1554.00;28.99
1557.00;31.65
1560.00;36.09
1563.00;37.08
1566.00;32.52
1569.00;33.73
1572.00;33.42
1575.00;38.03
1578.00;33.22
1581.00;33.38
1584.00;31.83
1587.00;34.89
1590.00;29.23
1593.00;30.51
1596.00;25.12
1599.00;26.91
1602.00;27.89
1605.00;28.91
1608.00;30.45
1611.00;28.89
1614.00;25.72
1617.00;31.64
1620.00;30.30
1623.00;32.67
1626.00;28.78
1629.00;32.19
1632.00;26.60
1635.00;25.63
1638.00;20.27
1641.00;22.21
1644.00;21.98
1647.00;22.97
1650.00;19.96
1653.00;20.84
1656.00;17.82
1659.00;21.00
1662.00;16.86
1665.00;16.71
1668.00;13.74
1671.00;17.32
1674.00;14.93
1677.00;17.11
1680.00;13.88
1683.00;13.63
1686.00;8.87
1689.00;9.54
1692.00;10.28
1695.00;15.16
1698.00;15.20
1701.00;16.75
1704.00;9.35
1707.00;12.79
1710.00;8.16
1713.00;8.38
1716.00;7.89
1719.00;8.06
1722.00;8.97
1725.00;6.80
1728.00;4.79
1731.00;4.67
1734.00;6.43
1737.00;7.32
1740.00;7.33
1743.00;9.15
1746.00;2.77
1749.00;3.87
1752.00;4.84
1755.00;6.28
1758.00;3.07
1761.00;3.90
1764.00;5.42
1767.00;5.92
1770.00;5.74
1773.00;8.86
1776.00;10.60
1779.00;11.08
1782.00;11.53
1785.00;17.92
1788.00;17.81
1791.00;18.16
1794.00;18.53
1797.00;21.78
