Time(s);IntInt
816.00;28.06
819.00;29.91
822.00;31.02
825.00;28.94
828.00;28.69
831.00;31.35
834.00;27.33
837.00;33.76
840.00;29.58
843.00;30.93
846.00;24.28
849.00;25.28
852.00;27.94
855.00;31.54
858.00;26.48
861.00;30.48
864.00;25.07
867.00;28.13
870.00;27.07
873.00;25.95
876.00;29.78
879.00;28.93
882.00;29.15
885.00;24.26
888.00;29.16
891.00;29.04
894.00;27.36
897.00;23.18
900.00;25.62
903.00;22.59
906.00;20.27
909.00;25.96
912.00;25.84
915.00;24.10
918.00;26.93
921.00;26.16
924.00;29.77
927.00;28.91
930.00;27.82
933.00;31.95
936.00;33.75
939.00;33.58
942.00;35.25
945.00;36.36
948.00;35.59
951.00;37.34
954.00;30.60
957.00;31.25
960.00;35.45
963.00;38.46
966.00;36.88
969.00;36.73
972.00;37.92
975.00;36.37
978.00;35.29
981.00;34.77
984.00;35.15
987.00;35.36
990.00;36.23
993.00;35.11
996.00;34.61
999.00;36.40
1002.00;40.53
1005.00;38.62
1008.00;35.90
1011.00;35.57
1014.00;35.44
1017.00;33.63
1020.00;34.68
1023.00;34.37
1026.00;33.07
1029.00;34.49
1032.00;32.38
1035.00;28.34
1038.00;30.17
1041.00;26.12
1044.00;29.85
1047.00;28.70
1050.00;30.59
1053.00;35.83
1056.00;33.67
1059.00;33.86
1062.00;33.61
1065.00;31.15
1068.00;29.52
1071.00;31.39
1074.00;35.51
1077.00;31.81
1080.00;34.56
1083.00;35.97
1086.00;30.78
1089.00;27.90
1092.00;30.20
1095.00;25.81
1098.00;24.61
1101.00;26.48
1104.00;27.42
1107.00;23.06
1110.00;29.32
1113.00;28.72
1116.00;32.70
1119.00;33.64
1122.00;32.05
1125.00;29.79
1128.00;31.82
1131.00;26.30
1134.00;31.53
1137.00;28.40
1140.00;30.59
1143.00;27.49
1146.00;28.11
1149.00;26.10
1152.00;33.71
1155.00;29.67
1158.00;33.81
1161.00;30.06
1164.00;31.75
1167.00;27.14
1170.00;30.63
1173.00;31.50
1176.00;30.22
1179.00;32.66
1182.00;33.53
1185.00;34.38
1188.00;30.54
1191.00;30.88
1194.00;33.56
1197.00;33.65
1200.00;34.01
1203.00;33.24
1206.00;37.22
1209.00;36.53
1212.00;34.06
1215.00;35.53
1218.00;34.29
1221.00;34.16
1224.00;37.45
1227.00;37.72
1230.00;35.85
1233.00;38.25
1236.00;37.89
1239.00;34.28
1242.00;36.87
1245.00;30.43
1248.00;32.12
1251.00;39.26
1254.00;43.88
1257.00;37.28
1260.00;37.97
1263.00;40.55
1266.00;41.16
1269.00;37.91
1272.00;39.96
1275.00;44.97
1278.00;43.44
1281.00;44.67
1284.00;40.88
1287.00;42.85
1290.00;42.87
1293.00;40.05
1296.00;40.60
1299.00;44.29
1302.00;43.86
1305.00;39.76
1308.00;41.88
1311.00;41.88
1314.00;41.17
1317.00;41.33
1320.00;39.45
1323.00;41.05
1326.00;40.83
1329.00;40.07
1332.00;43.46
1335.00;42.67
1338.00;45.27
1341.00;48.19
1344.00;50.96
1347.00;48.48
1350.00;51.18
1353.00;46.81
1356.00;48.11
1359.00;43.84
1362.00;45.38
1365.00;48.44
1368.00;48.29
1371.00;42.11
1374.00;51.43
1377.00;46.99
1380.00;47.40
1383.00;45.94
1386.00;47.95
1389.00;43.85
1392.00;42.87
1395.00;48.03
1398.00;45.17
1401.00;46.61
1404.00;46.78
1407.00;46.99
1410.00;50.55
1413.00;43.62
1416.00;44.45
1419.00;45.20
1422.00;49.37
1425.00;47.58
1428.00;45.46
1431.00;45.58
1434.00;45.16
1437.00;44.66
1440.00;42.60
1443.00;38.10
1446.00;43.54
1449.00;38.18
1452.00;39.90
1455.00;45.57
1458.00;44.55
1461.00;42.00
1464.00;39.43
1467.00;44.18
1470.00;42.56
1473.00;36.58
1476.00;37.82
1479.00;39.92
1482.00;29.88
1485.00;32.34
1488.00;34.49
1491.00;29.17
1494.00;34.61
1497.00;32.25
1500.00;36.57
1503.00;31.60
1506.00;32.60
1509.00;29.98
1512.00;30.97
1515.00;26.04
1518.00;21.26
1521.00;26.06
1524.00;29.02
1527.00;28.51
1530.00;31.15
1533.00;26.63
1536.00;30.03
1539.00;31.72
1542.00;30.31
1545.00;29.55
1548.00;32.17
1551.00;30.06
1554.00;32.15
1557.00;39.61
1560.00;38.37
1563.00;34.96
1566.00;35.82
1569.00;33.72
1572.00;34.11
1575.00;31.78
1578.00;24.87
1581.00;33.48
1584.00;30.72
1587.00;33.05
1590.00;35.30
1593.00;33.94
1596.00;31.38
1599.00;32.28
1602.00;34.57
1605.00;34.66
1608.00;31.24
1611.00;34.76
1614.00;32.60
1617.00;32.20
1620.00;28.43
1623.00;28.48
1626.00;25.75
1629.00;25.45
1632.00;27.24
1635.00;25.69
1638.00;28.68
1641.00;29.12
1644.00;29.66
1647.00;26.14
1650.00;29.18
1653.00;24.75
1656.00;28.96
1659.00;28.10
1662.00;24.91
1665.00;32.87
1668.00;28.49
1671.00;26.29
1674.00;30.36
1677.00;29.94
1680.00;33.36
1683.00;36.34
1686.00;34.40
1689.00;32.19
1692.00;30.77
1695.00;35.96
1698.00;31.88
1701.00;33.92
1704.00;30.58
1707.00;35.09
1710.00;38.00
1713.00;35.31
1716.00;36.73
1719.00;37.92
1722.00;40.26
1725.00;39.70
1728.00;34.81
1731.00;29.65
1734.00;33.08
1737.00;35.66
1740.00;32.03
1743.00;35.24
1746.00;33.50
1749.00;33.15
1752.00;32.96
1755.00;36.74
1758.00;32.20
1761.00;34.26
1764.00;29.94
1767.00;28.75
1770.00;29.01
1773.00;31.34
1776.00;26.14
1779.00;28.08
1782.00;30.28
1785.00;29.11
1788.00;26.99
1791.00;23.20
1794.00;26.39
1797.00;31.01
