Time(s);IntInt
0.00;23.88
3.00;26.20
6.00;26.72
9.00;23.48
12.00;26.82
15.00;25.86
18.00;25.98
21.00;26.26
24.00;27.12
27.00;26.58
30.00;27.31
33.00;27.06
36.00;26.04
39.00;24.99
42.00;24.83
45.00;24.67
48.00;24.99
51.00;25.30
54.00;26.68
57.00;26.70
60.00;25.22
63.00;24.80
66.00;27.37
69.00;25.55
72.00;28.84
75.00;27.01
78.00;28.14
81.00;28.73
84.00;28.70
87.00;26.55
90.00;27.52
93.00;27.40
96.00;27.27
99.00;26.80
102.00;26.93
105.00;26.71
108.00;26.41
111.00;27.49
114.00;30.86
117.00;30.31
120.00;31.49
123.00;31.04
126.00;31.87
129.00;28.92
132.00;30.95
135.00;29.09
138.00;29.59
141.00;28.50
144.00;26.19
147.00;26.97
150.00;27.74
153.00;21.73
156.00;23.05
159.00;24.29
162.00;22.63
165.00;23.05
168.00;23.09
171.00;18.00
174.00;20.16
177.00;22.19
180.00;17.42
183.00;19.20
186.00;22.04
189.00;21.86
192.00;20.93
195.00;20.82
198.00;22.49
201.00;23.58
204.00;22.48
207.00;26.31
210.00;25.95
213.00;22.46
216.00;20.27
219.00;21.97
222.00;24.24
225.00;20.58
228.00;21.58
231.00;19.00
234.00;20.76
237.00;19.44
240.00;21.27
243.00;21.61
246.00;19.17
249.00;20.35
252.00;19.43
255.00;19.11
258.00;17.58
261.00;19.10
264.00;18.81
267.00;17.45
270.00;18.02
273.00;19.87
276.00;21.91
279.00;19.72
282.00;17.13
285.00;17.06
288.00;21.35
291.00;21.18
294.00;18.29
297.00;12.69
300.00;15.13
303.00;19.31
306.00;19.33
309.00;18.86
312.00;15.89
315.00;17.44
318.00;15.95
321.00;17.13
324.00;17.08
327.00;18.61
330.00;16.18
333.00;14.72
336.00;15.74
339.00;14.14
342.00;17.81
345.00;17.86
348.00;17.00
351.00;16.61
354.00;15.55
357.00;17.09
360.00;16.92
363.00;18.75
366.00;17.32
369.00;18.97
372.00;17.18
375.00;19.09
378.00;20.33
381.00;18.03
