Time(s);IntInt
684.00;18.66
687.00;20.58
690.00;19.66
693.00;20.97
696.00;18.97
699.00;18.54
702.00;18.29
705.00;17.25
708.00;14.12
711.00;19.03
714.00;14.13
717.00;13.93
720.00;11.67
723.00;15.59
726.00;12.71
729.00;16.23
732.00;13.32
735.00;17.22
738.00;18.14
741.00;17.53
744.00;16.38
747.00;18.04
750.00;13.88
753.00;18.20
756.00;15.94
759.00;18.14
762.00;19.35
765.00;21.01
768.00;23.75
771.00;22.58
774.00;20.30
777.00;18.33
780.00;21.99
783.00;22.20
786.00;18.49
789.00;19.38
792.00;21.66
795.00;22.65
798.00;24.36
801.00;26.33
804.00;19.88
807.00;21.26
810.00;22.30
813.00;20.84
816.00;21.09
819.00;18.59
822.00;19.98
825.00;19.85
828.00;18.23
831.00;20.89
834.00;19.86
837.00;15.98
840.00;19.05
843.00;16.88
846.00;13.89
849.00;18.75
852.00;19.57
855.00;19.79
858.00;19.04
861.00;15.50
864.00;17.34
867.00;16.07
870.00;14.63
873.00;18.48
876.00;15.61
879.00;21.06
882.00;20.90
885.00;19.11
888.00;20.62
891.00;18.91
894.00;19.12
897.00;18.63
900.00;17.41
903.00;16.37
906.00;15.56
909.00;20.66
912.00;14.57
915.00;14.05
918.00;10.85
921.00;11.55
924.00;11.13
927.00;13.52
930.00;15.23
933.00;13.05
936.00;14.55
939.00;14.49
942.00;13.37
945.00;11.85
948.00;15.31
951.00;10.70
954.00;12.61
957.00;15.34
960.00;13.84
963.00;13.81
966.00;19.38
969.00;14.98
972.00;15.73
975.00;11.94
978.00;19.36
981.00;11.97
984.00;17.76
987.00;16.95
990.00;14.25
993.00;10.73
996.00;10.95
999.00;8.39
1002.00;8.26
1005.00;9.08
1008.00;8.11
1011.00;7.62
1014.00;7.88
1017.00;6.72
1020.00;6.88
1023.00;5.98
1026.00;7.45
1029.00;6.69
1032.00;9.68
1035.00;7.32
1038.00;8.28
1041.00;4.91
1044.00;7.20
1047.00;4.51
1050.00;5.66
1053.00;5.00
1056.00;5.94
1059.00;4.81
1062.00;3.69
1065.00;4.25
1068.00;0.61
1071.00;5.20
1074.00;7.60
1077.00;5.79
1080.00;6.87
1083.00;6.28
1086.00;7.50
1089.00;7.09
1092.00;7.78
1095.00;6.52
1098.00;7.49
1101.00;5.78
1104.00;6.77
1107.00;7.04
1110.00;7.04
1113.00;5.08
1116.00;5.58
1119.00;5.44
1122.00;7.62
1125.00;5.40
1128.00;5.40
1131.00;4.07
1134.00;7.05
1137.00;4.88
1140.00;6.13
1143.00;3.68
1146.00;7.73
1149.00;4.19
1152.00;8.66
1155.00;4.78
1158.00;8.56
1161.00;5.77
1164.00;6.24
1167.00;7.33
1170.00;6.07
1173.00;4.57
1176.00;6.07
1179.00;3.69
1182.00;3.67
1185.00;2.55
1188.00;4.85
1191.00;1.17
1194.00;4.18
1197.00;2.34
1200.00;3.23
1203.00;4.29
1206.00;3.52
1209.00;1.66
1212.00;0.65
1215.00;5.45
1218.00;3.98
1221.00;5.90
1224.00;7.73
1227.00;6.03
1230.00;4.70
1233.00;8.25
1236.00;2.55
1239.00;3.09
1242.00;4.14
1245.00;1.84
1248.00;2.54
1251.00;3.07
1254.00;2.60
1257.00;2.69
1260.00;5.46
1263.00;1.39
1266.00;4.68
1269.00;3.54
1272.00;6.35
1275.00;2.92
1278.00;4.16
1281.00;3.83
1284.00;2.89
1287.00;6.21
1290.00;3.26
1293.00;4.02
1296.00;2.95
1299.00;2.48
1302.00;2.98
1305.00;3.02
1308.00;2.72
1311.00;3.17
1314.00;2.28
1317.00;4.39
1320.00;3.50
1323.00;1.70
1326.00;3.82
1329.00;1.52
1332.00;2.10
1335.00;2.59
1338.00;4.84
1341.00;4.24
1344.00;2.57
1347.00;2.51
1350.00;2.65
1353.00;2.89
1356.00;2.91
1359.00;5.03
1362.00;3.70
1365.00;3.24
1368.00;2.35
1371.00;2.80
1374.00;5.27
1377.00;2.94
1380.00;2.67
1383.00;3.86
1386.00;3.55
1389.00;2.92
1392.00;0.00
1395.00;3.03
1398.00;2.82
1401.00;4.45
1404.00;2.62
1407.00;3.77
1410.00;3.15
1413.00;3.53
1416.00;3.92
1419.00;4.78
1422.00;4.45
1425.00;6.23
1428.00;2.75
1431.00;2.89
1434.00;4.47
1437.00;3.78
1440.00;4.80
1443.00;4.95
1446.00;3.38
1449.00;3.40
1452.00;3.72
1455.00;3.16
1458.00;4.54
1461.00;3.10
1464.00;3.94
1467.00;2.63
1470.00;1.34
1473.00;2.11
1476.00;3.59
1479.00;3.31
1482.00;3.14
1485.00;4.96
1488.00;4.01
1491.00;3.51
1494.00;4.33
1497.00;3.06
1500.00;3.50
1503.00;3.70
1506.00;4.29
1509.00;4.84
1512.00;4.50
1515.00;4.36
1518.00;1.95
1521.00;0.00
1524.00;2.01
1527.00;3.73
1530.00;3.84
1533.00;3.07
1536.00;3.28
1539.00;2.46
1542.00;1.89
1545.00;2.96
1548.00;2.67
1551.00;4.54
1554.00;3.53
1557.00;3.24
1560.00;2.36
1563.00;3.77
1566.00;4.29
1569.00;5.89
1572.00;5.01
1575.00;5.68
1578.00;2.12
1581.00;4.78
1584.00;4.62
1587.00;7.73
1590.00;3.01
1593.00;6.00
1596.00;4.63
1599.00;6.11
1602.00;4.55
1605.00;4.97
1608.00;3.26
1611.00;5.86
1614.00;4.07
1617.00;6.40
1620.00;4.09
1623.00;3.15
1626.00;2.56
1629.00;6.08
1632.00;4.60
1635.00;7.09
1638.00;7.87
1641.00;4.47
1644.00;4.74
1647.00;6.92
1650.00;3.31
1653.00;4.37
1656.00;3.54
1659.00;3.10
1662.00;3.84
1665.00;6.25
1668.00;2.45
1671.00;2.85
1674.00;3.90
1677.00;4.59
1680.00;2.69
1683.00;4.80
1686.00;3.27
1689.00;6.68
1692.00;4.59
1695.00;9.17
1698.00;4.57
1701.00;4.75
1704.00;5.22
1707.00;9.70
1710.00;6.23
1713.00;5.66
1716.00;2.53
1719.00;6.25
1722.00;5.70
1725.00;6.65
1728.00;5.36
1731.00;4.99
1734.00;5.93
1737.00;5.45
1740.00;0.55
1743.00;5.64
1746.00;5.91
1749.00;6.81
1752.00;6.13
1755.00;6.66
1758.00;4.34
1761.00;0.62
1764.00;2.90
1767.00;6.50
1770.00;5.84
1773.00;5.69
1776.00;6.27
1779.00;6.16
1782.00;3.33
1785.00;4.98
1788.00;2.36
1791.00;1.06
1794.00;3.13
1797.00;4.51
