Time(s);IntInt
981.00;34.35
984.00;25.66
987.00;31.30
990.00;33.94
993.00;29.73
996.00;26.04
999.00;30.29
1002.00;29.08
1005.00;30.46
1008.00;33.40
1011.00;34.87
1014.00;39.98
1017.00;36.94
1020.00;35.11
1023.00;31.35
1026.00;35.44
1029.00;36.12
1032.00;32.58
1035.00;38.90
1038.00;35.65
1041.00;35.94
1044.00;35.79
1047.00;39.29
1050.00;41.69
1053.00;36.95
1056.00;36.75
1059.00;35.76
1062.00;37.38
1065.00;41.73
1068.00;43.58
1071.00;46.61
1074.00;41.71
1077.00;35.53
1080.00;31.61
1083.00;46.48
1086.00;44.23
1089.00;44.15
1092.00;44.22
1095.00;49.77
1098.00;47.62
1101.00;49.55
1104.00;42.17
1107.00;41.90
1110.00;45.63
1113.00;44.69
1116.00;43.58
1119.00;31.71
1122.00;28.40
1125.00;42.07
1128.00;36.33
1131.00;38.97
1134.00;37.63
1137.00;41.52
1140.00;41.94
1143.00;45.44
1146.00;40.72
1149.00;40.48
1152.00;40.94
1155.00;42.28
1158.00;46.30
1161.00;42.16
1164.00;40.98
1167.00;39.98
1170.00;33.91
1173.00;32.14
1176.00;33.95
1179.00;37.57
1182.00;37.30
1185.00;35.84
1188.00;33.82
1191.00;35.52
1194.00;35.38
1197.00;36.25
1200.00;34.94
1203.00;29.93
1206.00;29.63
1209.00;27.31
1212.00;29.61
1215.00;30.93
1218.00;25.06
1221.00;28.04
1224.00;31.30
1227.00;36.10
1230.00;33.12
1233.00;39.93
1236.00;32.79
1239.00;38.41
1242.00;40.04
1245.00;36.45
1248.00;33.79
1251.00;34.11
1254.00;34.63
1257.00;36.53
1260.00;36.37
1263.00;38.57
1266.00;41.32
1269.00;39.51
1272.00;37.01
1275.00;40.64
1278.00;39.75
1281.00;37.29
1284.00;36.79
1287.00;33.67
1290.00;32.35
1293.00;37.01
1296.00;37.82
1299.00;37.32
1302.00;37.27
1305.00;36.69
1308.00;35.92
1311.00;41.40
1314.00;40.40
1317.00;38.25
1320.00;38.21
1323.00;31.59
1326.00;34.73
1329.00;37.30
1332.00;38.16
1335.00;35.55
1338.00;33.52
1341.00;28.89
1344.00;40.23
1347.00;37.25
1350.00;43.40
1353.00;31.23
1356.00;34.68
1359.00;32.57
1362.00;35.58
1365.00;37.54
1368.00;33.79
1371.00;35.67
1374.00;38.98
1377.00;37.74
1380.00;36.01
1383.00;37.14
1386.00;40.75
1389.00;36.52
1392.00;40.13
1395.00;36.72
1398.00;36.99
1401.00;38.62
1404.00;40.94
1407.00;37.32
1410.00;47.59
1413.00;44.01
1416.00;37.40
1419.00;32.75
1422.00;31.34
1425.00;30.96
1428.00;27.94
1431.00;29.06
1434.00;18.50
1437.00;28.38
1440.00;31.13
1443.00;33.93
1446.00;26.37
1449.00;31.02
1452.00;29.34
1455.00;29.71
1458.00;39.46
1461.00;38.03
1464.00;36.91
1467.00;42.74
1470.00;41.58
1473.00;35.52
1476.00;36.37
1479.00;36.74
1482.00;40.59
1485.00;30.62
1488.00;38.94
1491.00;36.68
1494.00;36.79
1497.00;35.50
1500.00;39.63
1503.00;36.41
1506.00;36.57
1509.00;35.47
1512.00;32.68
1515.00;37.47
1518.00;37.53
1521.00;38.19
1524.00;32.22
1527.00;35.15
1530.00;29.21
1533.00;36.70
1536.00;32.78
1539.00;33.24
1542.00;33.81
1545.00;38.56
1548.00;34.50
1551.00;35.00
1554.00;32.25
1557.00;24.76
1560.00;28.19
1563.00;29.61
1566.00;30.88
1569.00;36.62
1572.00;32.88
1575.00;39.47
1578.00;39.88
1581.00;33.09
1584.00;33.43
1587.00;32.95
1590.00;34.68
1593.00;30.13
1596.00;36.48
1599.00;31.13
1602.00;35.15
1605.00;29.36
1608.00;25.66
1611.00;26.39
1614.00;26.57
1617.00;29.94
1620.00;29.00
1623.00;25.42
1626.00;29.49
1629.00;28.68
1632.00;27.62
1635.00;26.42
1638.00;24.41
1641.00;25.08
1644.00;25.07
1647.00;26.29
1650.00;27.23
1653.00;24.06
1656.00;24.58
1659.00;25.84
1662.00;25.88
1665.00;21.82
1668.00;21.68
1671.00;20.21
1674.00;21.46
1677.00;23.66
1680.00;20.31
1683.00;21.90
1686.00;25.85
1689.00;24.68
1692.00;20.89
1695.00;22.78
1698.00;22.12
1701.00;24.23
1704.00;23.88
1707.00;21.07
1710.00;18.98
1713.00;23.42
1716.00;24.63
1719.00;20.07
1722.00;22.72
1725.00;20.20
1728.00;25.67
1731.00;22.13
1734.00;20.86
1737.00;19.75
1740.00;19.59
1743.00;21.54
1746.00;22.63
1749.00;19.50
1752.00;15.00
1755.00;17.94
1758.00;23.55
1761.00;19.83
1764.00;18.63
1767.00;20.94
1770.00;22.85
1773.00;19.02
1776.00;18.72
1779.00;18.13
1782.00;17.69
1785.00;14.97
1788.00;18.77
1791.00;18.51
1794.00;17.92
1797.00;18.40
