Time(s);IntInt
846.00;9.65
849.00;7.98
852.00;6.17
855.00;7.10
858.00;8.96
861.00;10.50
864.00;9.95
867.00;7.73
870.00;10.24
873.00;11.09
876.00;9.72
879.00;10.40
882.00;8.90
885.00;8.24
888.00;9.00
891.00;8.14
894.00;7.19
897.00;8.38
900.00;9.83
903.00;9.41
906.00;8.46
909.00;9.32
912.00;9.70
915.00;10.42
918.00;9.72
921.00;9.81
924.00;9.06
927.00;9.82
930.00;9.08
933.00;8.78
936.00;9.59
939.00;10.60
942.00;9.03
945.00;8.63
948.00;9.41
951.00;10.01
954.00;8.56
957.00;9.29
960.00;8.25
963.00;8.23
966.00;9.54
969.00;10.44
972.00;10.02
975.00;10.94
978.00;9.85
981.00;10.40
984.00;9.90
987.00;11.45
990.00;10.93
993.00;9.56
996.00;8.91
999.00;9.32
1002.00;9.45
1005.00;9.20
1008.00;9.46
1011.00;9.63
1014.00;8.90
1017.00;11.59
1020.00;8.62
1023.00;10.33
1026.00;9.85
1029.00;10.38
1032.00;11.96
1035.00;10.44
1038.00;11.49
1041.00;11.71
1044.00;10.59
1047.00;11.03
1050.00;10.37
1053.00;9.16
1056.00;9.53
1059.00;10.73
1062.00;9.08
1065.00;9.62
1068.00;9.08
1071.00;9.55
1074.00;8.77
1077.00;8.94
1080.00;9.90
1083.00;10.15
1086.00;11.65
1089.00;10.75
1092.00;9.35
1095.00;10.66
1098.00;10.83
1101.00;11.59
1104.00;11.99
1107.00;11.79
1110.00;10.90
1113.00;10.51
1116.00;12.20
1119.00;12.04
1122.00;10.67
1125.00;10.84
1128.00;10.28
1131.00;10.53
1134.00;9.42
1137.00;10.34
1140.00;9.62
1143.00;9.64
1146.00;10.55
1149.00;10.83
1152.00;11.03
1155.00;11.19
1158.00;10.52
1161.00;10.72
1164.00;8.81
1167.00;10.23
1170.00;10.57
1173.00;11.90
1176.00;11.31
1179.00;11.30
1182.00;10.44
1185.00;11.06
1188.00;11.14
1191.00;12.84
1194.00;12.89
1197.00;14.62
1200.00;13.09
1203.00;11.50
1206.00;13.79
1209.00;11.84
1212.00;13.17
1215.00;12.88
1218.00;11.63
1221.00;12.20
1224.00;12.74
1227.00;11.82
1230.00;13.29
1233.00;12.38
1236.00;12.38
1239.00;10.66
1242.00;10.98
1245.00;12.93
1248.00;12.43
1251.00;11.17
1254.00;10.70
1257.00;12.47
1260.00;12.33
1263.00;12.01
1266.00;11.97
1269.00;11.37
1272.00;13.16
1275.00;14.32
1278.00;13.31
1281.00;12.05
1284.00;13.20
1287.00;13.64
1290.00;12.17
1293.00;11.73
1296.00;12.93
1299.00;12.70
1302.00;11.75
1305.00;11.77
1308.00;10.16
1311.00;11.13
1314.00;11.16
1317.00;11.15
1320.00;11.37
1323.00;11.69
1326.00;11.67
1329.00;15.49
1332.00;13.07
1335.00;12.18
1338.00;12.73
1341.00;12.14
1344.00;11.86
1347.00;11.87
1350.00;11.31
1353.00;12.00
1356.00;11.85
1359.00;13.12
1362.00;12.63
1365.00;12.87
1368.00;11.81
1371.00;11.26
1374.00;9.97
1377.00;9.37
1380.00;10.74
1383.00;9.61
1386.00;8.69
1389.00;8.66
1392.00;8.91
1395.00;8.25
1398.00;7.95
1401.00;7.40
1404.00;7.41
1407.00;8.20
1410.00;9.21
1413.00;8.74
1416.00;7.43
1419.00;8.48
1422.00;7.83
1425.00;6.94
1428.00;6.56
1431.00;5.52
1434.00;6.30
1437.00;8.67
1440.00;7.18
1443.00;5.59
1446.00;5.96
1449.00;6.34
1452.00;7.23
1455.00;6.90
1458.00;7.72
1461.00;7.33
1464.00;9.01
1467.00;9.85
1470.00;8.96
1473.00;8.61
1476.00;7.80
1479.00;8.02
1482.00;8.73
1485.00;7.16
1488.00;6.43
1491.00;7.66
1494.00;7.62
1497.00;8.14
1500.00;6.53
1503.00;7.14
1506.00;7.91
1509.00;6.99
1512.00;6.70
1515.00;7.25
1518.00;7.77
1521.00;7.25
1524.00;7.71
1527.00;7.96
1530.00;6.70
1533.00;6.72
1536.00;8.13
1539.00;7.61
1542.00;7.19
1545.00;7.74
1548.00;6.79
1551.00;5.12
1554.00;5.40
1557.00;5.16
1560.00;7.15
1563.00;6.61
1566.00;5.97
1569.00;6.02
1572.00;7.34
1575.00;6.70
1578.00;6.79
1581.00;6.31
1584.00;6.32
1587.00;8.19
1590.00;7.80
1593.00;8.34
1596.00;6.63
1599.00;7.27
1602.00;8.16
1605.00;7.79
1608.00;6.63
1611.00;7.64
1614.00;7.83
1617.00;7.32
1620.00;8.35
1623.00;8.74
1626.00;7.73
1629.00;8.87
1632.00;8.83
1635.00;9.31
1638.00;8.10
1641.00;8.83
1644.00;8.89
1647.00;6.52
1650.00;8.87
1653.00;8.27
1656.00;8.83
1659.00;9.75
1662.00;7.46
1665.00;7.43
1668.00;6.59
1671.00;8.31
1674.00;5.87
1677.00;7.77
1680.00;8.16
1683.00;8.42
1686.00;9.33
1689.00;9.15
1692.00;11.16
1695.00;12.57
1698.00;11.35
1701.00;8.33
1704.00;12.94
1707.00;12.71
1710.00;10.81
1713.00;6.90
1716.00;7.30
1719.00;9.21
1722.00;7.77
1725.00;9.11
1728.00;7.78
1731.00;7.38
1734.00;8.73
1737.00;9.69
1740.00;8.70
1743.00;9.08
1746.00;9.33
1749.00;7.40
1752.00;9.90
1755.00;10.27
1758.00;8.65
1761.00;9.00
1764.00;8.79
1767.00;7.70
1770.00;6.39
1773.00;5.12
1776.00;6.77
1779.00;7.80
1782.00;6.26
1785.00;8.87
1788.00;8.74
1791.00;9.25
1794.00;7.30
1797.00;8.39
