Time(s);IntInt
1269.00;19.10
1272.00;18.33
1275.00;18.23
1278.00;17.56
1281.00;22.45
1284.00;19.10
1287.00;18.90
1290.00;15.36
1293.00;18.28
1296.00;16.86
1299.00;13.71
1302.00;11.89
1305.00;15.22
1308.00;15.46
1311.00;17.32
1314.00;17.38
1317.00;20.42
1320.00;18.28
1323.00;18.45
1326.00;19.00
1329.00;17.41
1332.00;20.39
1335.00;19.47
1338.00;20.16
1341.00;20.12
1344.00;24.26
1347.00;22.51
1350.00;20.70
1353.00;21.36
1356.00;22.29
1359.00;25.03
1362.00;23.11
1365.00;23.95
1368.00;24.19
1371.00;22.25
1374.00;20.76
1377.00;21.39
1380.00;22.78
1383.00;23.21
1386.00;23.67
1389.00;22.65
1392.00;20.80
1395.00;20.11
1398.00;20.45
1401.00;20.91
1404.00;17.96
1407.00;19.49
1410.00;21.10
1413.00;19.98
1416.00;22.73
1419.00;21.83
1422.00;24.40
1425.00;27.95
1428.00;26.77
1431.00;26.18
1434.00;25.08
1437.00;22.52
1440.00;25.33
1443.00;24.48
1446.00;25.70
1449.00;23.37
1452.00;22.40
1455.00;19.83
1458.00;17.83
1461.00;17.21
1464.00;22.59
1467.00;24.94
1470.00;20.66
1473.00;23.61
1476.00;25.78
1479.00;25.12
1482.00;25.19
1485.00;26.26
1488.00;25.39
1491.00;23.63
1494.00;23.16
1497.00;20.88
1500.00;22.14
1503.00;25.75
1506.00;26.53
1509.00;27.26
1512.00;26.49
1515.00;27.11
1518.00;25.01
1521.00;25.77
1524.00;27.93
1527.00;28.80
1530.00;28.09
1533.00;24.74
1536.00;24.44
1539.00;25.96
1542.00;25.60
1545.00;24.68
1548.00;23.79
1551.00;24.90
1554.00;22.72
1557.00;20.98
1560.00;22.74
1563.00;24.01
1566.00;23.04
1569.00;24.99
1572.00;23.44
1575.00;26.82
1578.00;23.66
1581.00;24.35
1584.00;24.29
1587.00;23.44
1590.00;23.94
1593.00;25.50
1596.00;24.97
1599.00;23.97
1602.00;25.82
1605.00;25.16
1608.00;24.79
1611.00;28.74
1614.00;30.40
1617.00;27.97
1620.00;27.25
1623.00;31.63
1626.00;29.31
1629.00;28.70
1632.00;28.41
1635.00;25.20
1638.00;27.94
1641.00;27.09
1644.00;22.22
1647.00;24.01
1650.00;25.47
1653.00;22.90
1656.00;23.68
1659.00;24.97
1662.00;26.89
1665.00;28.03
1668.00;30.12
1671.00;28.76
1674.00;25.65
1677.00;26.21
1680.00;24.32
1683.00;26.84
1686.00;28.91
1689.00;27.77
1692.00;30.18
1695.00;26.31
1698.00;28.65
1701.00;27.24
1704.00;27.29
1707.00;24.57
1710.00;27.19
1713.00;24.72
1716.00;25.10
1719.00;23.98
1722.00;20.36
1725.00;21.84
1728.00;19.01
1731.00;20.66
1734.00;24.97
1737.00;24.69
1740.00;27.86
1743.00;28.95
1746.00;26.44
1749.00;25.16
1752.00;25.40
1755.00;22.89
1758.00;27.23
1761.00;24.71
1764.00;25.86
1767.00;23.24
1770.00;22.24
1773.00;25.94
1776.00;25.84
1779.00;24.28
1782.00;23.54
1785.00;24.76
1788.00;25.59
1791.00;27.19
1794.00;29.42
1797.00;27.06
