Time(s);IntInt
1686.00;9.25
1689.00;10.94
1692.00;10.93
1695.00;11.74
1698.00;14.63
1701.00;15.23
1704.00;13.48
1707.00;16.06
1710.00;15.13
1713.00;17.34
1716.00;16.16
1719.00;18.44
1722.00;15.97
1725.00;16.34
1728.00;18.39
1731.00;16.74
1734.00;15.89
1737.00;17.17
1740.00;17.83
1743.00;18.00
1746.00;16.58
1749.00;19.21
1752.00;16.03
1755.00;17.44
1758.00;19.09
1761.00;14.78
1764.00;16.13
1767.00;17.13
1770.00;16.53
1773.00;13.14
1776.00;16.17
1779.00;14.32
1782.00;17.13
1785.00;18.04
1788.00;15.83
1791.00;17.69
1794.00;15.88
1797.00;17.78
