Time(s);IntInt
1209.00;13.01
1212.00;16.90
1215.00;16.40
1218.00;16.77
1221.00;17.68
1224.00;19.96
1227.00;14.29
1230.00;13.51
1233.00;18.62
1236.00;16.72
1239.00;17.81
1242.00;17.00
1245.00;16.10
1248.00;19.80
1251.00;18.15
1254.00;20.41
1257.00;13.55
1260.00;16.97
1263.00;15.52
1266.00;16.14
1269.00;13.99
1272.00;12.43
1275.00;14.41
1278.00;13.29
1281.00;13.54
1284.00;13.17
1287.00;13.21
1290.00;12.88
1293.00;11.47
1296.00;11.07
1299.00;12.90
1302.00;13.92
1305.00;13.38
1308.00;14.03
1311.00;15.46
1314.00;13.46
1317.00;12.44
1320.00;11.02
1323.00;12.81
1326.00;10.59
1329.00;12.70
1332.00;13.81
1335.00;11.57
1338.00;11.72
1341.00;10.47
1344.00;9.34
1347.00;9.99
1350.00;12.26
1353.00;11.95
1356.00;10.87
1359.00;11.41
1362.00;11.84
1365.00;11.34
1368.00;9.21
1371.00;9.83
1374.00;11.43
1377.00;9.20
1380.00;9.30
1383.00;10.19
1386.00;9.57
1389.00;11.70
1392.00;8.84
1395.00;8.48
1398.00;8.45
1401.00;9.68
1404.00;10.25
1407.00;10.24
1410.00;11.12
1413.00;11.11
1416.00;11.41
1419.00;10.42
1422.00;10.47
1425.00;10.42
1428.00;11.34
1431.00;12.33
1434.00;11.38
1437.00;9.19
1440.00;9.86
1443.00;9.75
1446.00;10.00
1449.00;10.23
1452.00;12.68
1455.00;12.43
1458.00;10.10
1461.00;11.53
1464.00;13.82
1467.00;11.21
1470.00;10.82
1473.00;13.67
1476.00;11.67
1479.00;11.26
1482.00;9.88
1485.00;9.12
1488.00;9.91
1491.00;8.55
1494.00;12.59
1497.00;12.95
1500.00;9.43
1503.00;9.31
1506.00;9.05
1509.00;9.50
1512.00;9.07
1515.00;10.49
1518.00;11.69
1521.00;11.18
1524.00;12.37
1527.00;12.65
1530.00;13.29
1533.00;12.79
1536.00;14.39
1539.00;15.89
1542.00;17.26
1545.00;19.33
1548.00;20.84
1551.00;18.71
1554.00;18.76
1557.00;16.90
1560.00;14.06
1563.00;17.24
1566.00;18.24
1569.00;19.14
1572.00;14.09
1575.00;14.25
1578.00;17.43
1581.00;14.23
1584.00;17.40
1587.00;16.89
1590.00;18.20
1593.00;13.84
1596.00;17.58
1599.00;17.92
1602.00;14.71
1605.00;19.95
1608.00;15.90
1611.00;17.19
1614.00;16.40
1617.00;16.12
1620.00;15.65
1623.00;15.06
1626.00;13.85
1629.00;14.87
1632.00;12.79
1635.00;17.22
1638.00;16.13
1641.00;10.79
1644.00;15.28
1647.00;16.97
1650.00;18.77
1653.00;18.41
1656.00;16.36
1659.00;12.03
1662.00;13.86
1665.00;15.77
1668.00;12.26
1671.00;15.02
1674.00;16.81
1677.00;18.59
1680.00;20.05
1683.00;18.60
1686.00;14.50
1689.00;16.95
1692.00;14.82
1695.00;17.36
1698.00;17.36
1701.00;14.93
1704.00;13.74
1707.00;15.44
1710.00;14.89
1713.00;15.17
1716.00;12.40
1719.00;14.68
1722.00;13.96
1725.00;14.75
1728.00;17.71
1731.00;14.20
1734.00;13.62
1737.00;14.22
1740.00;14.09
1743.00;13.82
1746.00;13.50
1749.00;13.55
1752.00;12.12
1755.00;12.29
1758.00;12.05
1761.00;13.65
1764.00;14.30
1767.00;12.82
1770.00;14.74
1773.00;15.43
1776.00;15.08
1779.00;12.01
1782.00;12.84
1785.00;13.30
1788.00;12.61
1791.00;12.10
1794.00;11.27
1797.00;10.07
