Time(s);IntInt
426.00;87.92
429.00;93.79
432.00;91.15
435.00;91.30
438.00;84.00
441.00;75.52
444.00;85.06
447.00;82.40
450.00;72.38
453.00;91.20
456.00;94.89
459.00;93.97
462.00;91.42
465.00;94.37
468.00;93.00
471.00;103.18
474.00;98.59
477.00;92.40
480.00;94.29
483.00;99.26
486.00;92.96
489.00;100.05
492.00;97.55
495.00;101.64
498.00;89.14
501.00;91.31
504.00;93.90
507.00;91.32
510.00;92.16
513.00;90.20
516.00;84.90
519.00;75.87
522.00;82.97
525.00;87.12
528.00;79.72
531.00;81.58
534.00;69.10
537.00;80.41
540.00;81.86
543.00;81.87
546.00;71.91
549.00;64.67
552.00;65.60
555.00;71.43
558.00;73.24
561.00;71.92
564.00;69.51
567.00;66.00
570.00;69.65
573.00;69.06
576.00;62.93
579.00;66.24
582.00;66.74
585.00;62.97
588.00;64.73
591.00;65.10
594.00;70.19
597.00;70.05
600.00;67.57
603.00;66.78
606.00;64.93
609.00;60.62
612.00;61.88
615.00;60.43
618.00;61.28
621.00;63.50
624.00;58.23
627.00;58.30
630.00;57.12
633.00;60.24
636.00;58.16
639.00;60.75
642.00;57.02
645.00;51.42
648.00;54.06
651.00;53.38
654.00;51.90
657.00;49.07
660.00;47.84
663.00;57.06
666.00;53.23
669.00;51.49
672.00;51.48
675.00;57.64
678.00;49.68
681.00;53.54
684.00;48.44
687.00;49.60
690.00;50.75
693.00;51.18
696.00;54.17
699.00;48.50
702.00;48.81
705.00;45.31
708.00;47.34
711.00;46.87
714.00;47.22
717.00;47.17
720.00;45.69
723.00;42.64
726.00;51.25
729.00;45.74
732.00;46.76
735.00;44.46
738.00;46.11
741.00;48.73
744.00;47.07
747.00;48.09
750.00;42.62
753.00;47.72
756.00;45.49
759.00;37.94
762.00;41.06
765.00;41.73
768.00;47.25
771.00;45.25
774.00;46.50
777.00;51.98
780.00;48.60
783.00;44.20
786.00;51.65
789.00;52.44
792.00;48.36
795.00;47.18
798.00;56.61
801.00;48.54
804.00;42.56
807.00;45.02
810.00;42.02
813.00;49.66
816.00;43.22
819.00;41.42
822.00;41.32
825.00;43.26
828.00;48.25
831.00;47.41
834.00;52.65
837.00;55.05
840.00;51.01
843.00;55.58
846.00;51.34
849.00;52.37
852.00;48.74
855.00;46.52
858.00;47.68
861.00;50.62
864.00;48.53
867.00;52.16
870.00;52.01
873.00;57.93
876.00;54.32
879.00;64.98
882.00;62.85
885.00;57.96
888.00;59.79
891.00;63.50
894.00;62.65
897.00;65.49
900.00;59.49
903.00;67.79
906.00;64.24
909.00;68.74
912.00;69.39
915.00;68.49
918.00;64.83
921.00;61.02
924.00;58.47
927.00;54.21
930.00;54.39
933.00;51.74
936.00;53.33
939.00;65.24
942.00;67.90
945.00;71.40
948.00;65.33
951.00;65.91
954.00;67.82
957.00;69.55
960.00;68.93
963.00;66.71
966.00;66.36
969.00;58.15
972.00;57.65
975.00;61.25
978.00;62.68
981.00;67.34
984.00;67.75
987.00;62.08
990.00;57.29
993.00;46.06
996.00;51.63
999.00;41.78
1002.00;56.19
1005.00;59.66
1008.00;63.65
1011.00;64.11
1014.00;51.92
1017.00;61.77
1020.00;67.07
1023.00;70.06
1026.00;70.92
1029.00;74.41
1032.00;65.88
1035.00;64.29
1038.00;67.08
1041.00;65.33
1044.00;67.47
1047.00;61.72
1050.00;63.01
1053.00;58.75
1056.00;63.69
1059.00;58.09
1062.00;52.90
1065.00;56.48
1068.00;60.38
1071.00;57.46
1074.00;57.47
1077.00;57.32
1080.00;48.80
1083.00;63.30
1086.00;71.00
1089.00;65.05
1092.00;62.15
1095.00;68.80
1098.00;65.72
1101.00;72.11
1104.00;68.53
1107.00;65.24
1110.00;66.87
1113.00;70.60
1116.00;74.35
1119.00;67.64
1122.00;64.77
1125.00;59.40
1128.00;61.05
1131.00;58.03
1134.00;67.29
1137.00;63.49
1140.00;65.20
1143.00;73.22
1146.00;71.33
1149.00;69.41
1152.00;67.47
1155.00;61.12
1158.00;70.03
1161.00;66.04
1164.00;62.56
1167.00;69.67
1170.00;70.13
1173.00;65.85
1176.00;71.45
1179.00;72.96
1182.00;65.30
1185.00;70.62
1188.00;61.95
1191.00;62.99
1194.00;67.71
1197.00;62.28
1200.00;56.51
1203.00;62.16
1206.00;59.24
1209.00;56.85
1212.00;58.25
1215.00;54.62
1218.00;52.35
1221.00;47.41
1224.00;52.05
1227.00;53.26
1230.00;59.85
1233.00;56.58
1236.00;55.80
1239.00;57.73
1242.00;48.84
1245.00;49.80
1248.00;53.61
1251.00;53.69
1254.00;60.65
1257.00;55.75
1260.00;60.90
1263.00;59.04
1266.00;58.09
1269.00;58.69
1272.00;69.99
1275.00;66.56
1278.00;59.95
1281.00;61.03
1284.00;66.78
1287.00;62.39
1290.00;68.13
1293.00;64.78
1296.00;68.97
1299.00;66.71
1302.00;66.43
1305.00;63.37
1308.00;62.20
1311.00;65.30
1314.00;66.81
1317.00;66.93
1320.00;62.59
1323.00;64.97
1326.00;70.46
1329.00;65.80
1332.00;67.03
1335.00;64.54
1338.00;67.12
1341.00;61.21
1344.00;65.46
1347.00;63.89
1350.00;60.26
1353.00;64.40
1356.00;66.93
1359.00;69.14
1362.00;70.19
1365.00;66.51
1368.00;61.37
1371.00;64.22
1374.00;59.40
1377.00;48.04
1380.00;57.37
1383.00;62.92
1386.00;63.58
1389.00;52.65
1392.00;59.03
1395.00;41.33
1398.00;44.36
1401.00;50.83
1404.00;47.77
1407.00;39.59
1410.00;49.61
1413.00;42.85
1416.00;41.37
1419.00;51.56
1422.00;50.57
1425.00;41.29
1428.00;39.46
1431.00;43.09
1434.00;47.76
1437.00;43.33
1440.00;44.33
1443.00;38.76
1446.00;35.15
1449.00;40.39
1452.00;39.08
1455.00;43.67
1458.00;37.80
1461.00;37.91
1464.00;43.03
1467.00;43.25
1470.00;43.40
1473.00;46.62
1476.00;44.77
1479.00;41.14
1482.00;42.88
1485.00;38.57
1488.00;35.52
1491.00;29.29
1494.00;37.98
1497.00;37.93
1500.00;40.07
1503.00;46.09
1506.00;49.86
1509.00;43.45
1512.00;45.15
1515.00;43.56
1518.00;40.37
1521.00;40.05
1524.00;36.95
1527.00;39.46
1530.00;39.96
1533.00;40.94
1536.00;43.09
1539.00;40.43
1542.00;37.67
1545.00;31.11
1548.00;40.79
1551.00;42.51
1554.00;41.57
1557.00;37.13
1560.00;36.98
1563.00;26.42
1566.00;33.61
1569.00;34.21
1572.00;26.83
1575.00;35.95
1578.00;30.99
1581.00;36.37
1584.00;30.80
1587.00;31.84
1590.00;31.09
1593.00;39.70
1596.00;29.07
1599.00;30.22
1602.00;32.34
1605.00;33.25
1608.00;35.31
1611.00;41.86
1614.00;37.42
1617.00;37.49
1620.00;33.18
1623.00;34.22
1626.00;34.20
1629.00;31.68
1632.00;33.40
1635.00;39.98
1638.00;38.97
1641.00;38.35
1644.00;34.02
1647.00;39.76
1650.00;39.71
1653.00;42.98
1656.00;43.99
1659.00;35.96
1662.00;35.44
1665.00;32.14
1668.00;36.32
1671.00;30.54
1674.00;36.45
1677.00;37.13
1680.00;31.53
1683.00;30.45
1686.00;34.23
1689.00;28.16
1692.00;24.82
1695.00;28.79
1698.00;32.71
1701.00;30.23
1704.00;29.23
1707.00;34.07
1710.00;34.30
1713.00;23.96
1716.00;27.98
1719.00;30.96
1722.00;30.66
1725.00;28.50
1728.00;30.04
1731.00;32.99
1734.00;32.61
1737.00;26.41
1740.00;26.81
1743.00;31.75
1746.00;30.36
1749.00;27.92
1752.00;25.46
1755.00;31.91
1758.00;31.65
1761.00;30.54
1764.00;27.20
1767.00;30.89
1770.00;29.84
1773.00;28.91
1776.00;30.66
1779.00;32.76
1782.00;33.76
1785.00;24.60
1788.00;30.61
1791.00;34.07
1794.00;30.62
1797.00;27.24
