Time(s);IntInt
0.00;29.12
3.00;27.06
6.00;25.37
9.00;26.76
12.00;25.58
15.00;24.37
18.00;26.47
21.00;23.14
24.00;26.71
27.00;25.98
30.00;27.80
33.00;27.88
36.00;24.17
39.00;25.83
42.00;28.24
45.00;26.43
48.00;25.05
51.00;25.03
54.00;27.09
57.00;29.33
60.00;27.66
63.00;30.49
66.00;33.39
69.00;30.53
72.00;34.22
75.00;35.38
78.00;35.92
81.00;37.53
84.00;34.06
87.00;31.48
90.00;35.05
93.00;35.12
96.00;32.43
99.00;37.59
102.00;38.71
105.00;37.98
108.00;39.66
111.00;38.07
114.00;38.34
117.00;38.97
120.00;38.99
123.00;40.66
126.00;37.40
129.00;35.09
132.00;32.01
135.00;38.29
138.00;37.16
141.00;38.46
144.00;35.90
147.00;31.15
150.00;33.84
153.00;35.96
156.00;33.34
159.00;42.65
162.00;39.36
165.00;35.71
168.00;39.79
171.00;39.35
174.00;38.22
177.00;39.44
180.00;41.45
183.00;40.81
186.00;38.89
189.00;38.16
192.00;40.67
195.00;36.79
198.00;38.70
201.00;37.26
204.00;37.82
207.00;37.53
210.00;39.29
213.00;43.35
216.00;45.10
219.00;39.37
222.00;40.11
225.00;39.40
228.00;40.19
231.00;39.38
234.00;37.19
237.00;38.24
240.00;41.64
243.00;37.53
246.00;37.64
249.00;39.04
252.00;35.01
255.00;36.45
258.00;37.80
261.00;38.38
264.00;42.15
267.00;41.48
270.00;38.58
273.00;40.31
276.00;39.89
279.00;42.35
282.00;41.42
285.00;40.16
288.00;39.60
291.00;38.00
294.00;37.94
297.00;39.38
300.00;36.90
303.00;41.42
306.00;43.58
309.00;41.93
312.00;37.68
315.00;38.00
318.00;35.41
321.00;39.88
324.00;34.89
327.00;33.50
330.00;33.37
333.00;29.91
336.00;29.83
339.00;33.81
342.00;30.88
345.00;35.07
348.00;37.07
351.00;29.52
354.00;32.08
357.00;30.98
360.00;31.11
363.00;28.34
366.00;28.00
369.00;31.98
372.00;33.32
375.00;30.64
378.00;30.03
381.00;29.79
384.00;29.41
387.00;28.73
390.00;27.90
393.00;26.91
396.00;29.99
399.00;33.08
402.00;26.56
405.00;27.36
408.00;24.93
411.00;22.39
414.00;22.75
417.00;21.49
420.00;17.64
423.00;24.78
426.00;22.10
429.00;23.18
432.00;22.72
435.00;19.71
438.00;20.85
441.00;22.39
444.00;23.31
447.00;25.26
450.00;23.08
453.00;26.09
456.00;25.09
459.00;25.94
462.00;20.14
465.00;26.44
468.00;21.74
471.00;22.11
474.00;18.77
477.00;21.89
480.00;27.95
483.00;27.54
486.00;29.34
489.00;28.10
492.00;30.27
495.00;24.43
498.00;29.21
501.00;26.85
504.00;25.78
507.00;25.80
510.00;26.32
513.00;20.47
516.00;28.04
519.00;28.78
522.00;25.55
525.00;29.13
528.00;30.21
531.00;32.36
534.00;28.81
537.00;29.45
540.00;28.86
543.00;32.07
546.00;32.35
549.00;30.21
