Time(s);IntInt
0.00;47.00
3.00;46.61
6.00;42.62
9.00;45.34
12.00;39.99
15.00;39.07
18.00;41.23
21.00;40.23
24.00;41.19
27.00;41.23
30.00;44.44
33.00;38.51
36.00;30.02
39.00;40.76
42.00;37.14
45.00;34.39
48.00;37.44
51.00;36.35
54.00;37.69
57.00;40.22
60.00;41.01
63.00;38.98
66.00;44.27
69.00;42.53
72.00;42.00
75.00;46.46
78.00;39.39
81.00;46.04
84.00;44.41
87.00;39.32
90.00;43.94
93.00;42.10
96.00;48.04
99.00;42.50
102.00;45.80
105.00;45.27
108.00;46.01
111.00;50.62
114.00;47.58
117.00;48.52
120.00;46.58
123.00;50.93
126.00;48.82
129.00;47.79
132.00;47.64
135.00;49.73
138.00;50.76
141.00;50.37
144.00;48.97
147.00;52.77
150.00;42.64
153.00;51.42
156.00;46.20
159.00;48.94
162.00;50.76
165.00;51.30
168.00;49.48
171.00;51.21
174.00;47.17
177.00;50.08
180.00;47.26
183.00;51.43
186.00;47.91
189.00;51.25
192.00;48.98
195.00;49.01
198.00;41.69
201.00;43.11
204.00;37.29
207.00;40.49
210.00;35.48
213.00;36.73
216.00;35.97
219.00;36.11
222.00;31.46
225.00;32.98
228.00;38.22
231.00;34.21
234.00;35.22
237.00;34.30
240.00;35.47
243.00;40.27
246.00;38.67
249.00;37.61
252.00;33.99
255.00;29.72
258.00;28.48
261.00;31.83
264.00;27.42
267.00;25.12
270.00;29.17
273.00;30.27
276.00;32.98
279.00;29.15
282.00;33.68
285.00;30.04
288.00;28.40
291.00;29.41
294.00;30.70
297.00;34.08
300.00;35.32
303.00;33.49
306.00;36.70
309.00;35.30
312.00;35.92
315.00;35.27
318.00;37.71
321.00;37.16
324.00;30.95
327.00;29.14
330.00;29.76
333.00;36.47
336.00;35.32
339.00;33.00
342.00;29.31
345.00;32.80
348.00;27.64
351.00;32.02
354.00;35.52
357.00;29.76
360.00;23.92
363.00;26.05
366.00;29.41
369.00;28.79
372.00;29.30
375.00;32.96
378.00;28.13
381.00;32.52
384.00;27.16
387.00;28.63
390.00;28.37
393.00;35.91
396.00;28.14
399.00;32.85
402.00;34.22
405.00;27.25
408.00;33.29
411.00;34.50
414.00;31.56
417.00;31.54
420.00;32.38
423.00;31.99
426.00;31.89
429.00;34.21
432.00;29.37
435.00;30.93
438.00;34.44
441.00;35.28
444.00;30.44
447.00;31.86
450.00;33.41
453.00;32.70
456.00;27.69
459.00;33.78
462.00;35.19
465.00;33.53
468.00;30.60
471.00;29.86
474.00;34.24
477.00;31.29
480.00;31.97
483.00;39.23
486.00;36.53
489.00;32.78
492.00;36.18
495.00;35.00
498.00;36.01
501.00;34.41
504.00;42.48
507.00;40.49
510.00;38.07
513.00;32.11
516.00;33.33
519.00;30.21
522.00;32.98
525.00;32.09
528.00;36.80
531.00;31.04
534.00;35.16
537.00;34.49
540.00;36.35
543.00;34.70
546.00;32.78
549.00;30.37
552.00;34.97
555.00;33.10
558.00;28.33
561.00;32.32
564.00;31.27
567.00;33.97
570.00;25.29
573.00;31.03
576.00;28.88
579.00;29.04
582.00;30.71
585.00;29.70
588.00;34.45
591.00;29.62
594.00;28.81
597.00;29.95
600.00;25.74
603.00;34.10
606.00;29.55
609.00;31.33
612.00;30.82
615.00;33.74
618.00;26.28
621.00;29.64
624.00;30.85
627.00;33.04
630.00;31.86
633.00;30.38
636.00;34.26
639.00;34.31
642.00;36.76
645.00;31.95
648.00;31.80
651.00;34.35
654.00;37.38
657.00;35.20
660.00;30.39
663.00;38.24
666.00;32.95
669.00;36.08
672.00;32.25
675.00;29.35
678.00;30.87
681.00;24.03
684.00;32.74
687.00;30.64
690.00;28.46
693.00;29.90
696.00;30.65
699.00;30.10
702.00;31.03
705.00;32.53
708.00;28.17
711.00;29.53
714.00;23.36
717.00;27.51
720.00;26.83
723.00;27.61
726.00;27.01
729.00;30.73
732.00;29.97
735.00;25.31
738.00;28.79
741.00;31.03
744.00;36.46
747.00;35.06
750.00;34.36
753.00;34.91
756.00;37.23
759.00;37.04
762.00;34.43
765.00;38.69
768.00;33.68
771.00;31.83
774.00;32.85
777.00;31.28
780.00;32.30
783.00;37.19
786.00;40.69
789.00;32.77
792.00;38.23
795.00;33.15
798.00;35.76
801.00;35.39
804.00;37.68
807.00;38.53
810.00;39.08
813.00;36.34
816.00;40.01
819.00;41.08
822.00;34.92
825.00;37.83
828.00;40.14
831.00;39.27
834.00;39.42
837.00;28.72
840.00;35.70
843.00;35.06
846.00;33.03
849.00;30.15
852.00;36.76
855.00;33.18
858.00;35.45
861.00;27.07
864.00;27.94
867.00;33.51
870.00;30.63
873.00;30.04
876.00;31.95
879.00;30.43
882.00;29.22
885.00;29.95
888.00;25.66
891.00;24.90
894.00;29.02
897.00;28.32
900.00;37.66
903.00;34.89
906.00;35.84
909.00;33.36
912.00;32.81
915.00;32.92
918.00;33.62
921.00;29.45
924.00;33.66
927.00;32.18
930.00;36.67
933.00;33.03
936.00;35.35
939.00;37.28
942.00;34.28
945.00;32.63
948.00;31.52
951.00;34.11
954.00;33.57
957.00;41.69
960.00;38.98
963.00;35.53
966.00;40.13
969.00;41.88
972.00;39.35
975.00;40.15
978.00;40.94
981.00;38.21
984.00;40.83
987.00;39.51
990.00;40.59
993.00;33.64
996.00;41.32
999.00;33.75
1002.00;34.93
1005.00;38.11
1008.00;37.42
1011.00;40.03
1014.00;44.11
1017.00;40.19
1020.00;36.16
1023.00;41.62
1026.00;35.16
1029.00;35.40
1032.00;39.10
1035.00;35.84
1038.00;35.75
1041.00;35.51
1044.00;35.43
1047.00;40.38
1050.00;34.84
1053.00;30.21
