Time(s);IntInt
0.00;51.68
3.00;46.41
6.00;41.53
9.00;44.44
12.00;38.55
15.00;43.91
18.00;36.66
21.00;29.77
24.00;31.41
27.00;38.98
30.00;27.09
33.00;35.13
36.00;27.81
39.00;35.54
42.00;30.78
45.00;40.55
48.00;33.73
51.00;43.82
54.00;32.77
57.00;33.93
60.00;29.39
63.00;41.04
66.00;39.93
69.00;53.90
72.00;49.45
75.00;47.90
78.00;41.76
81.00;45.59
84.00;31.95
87.00;37.06
90.00;43.46
93.00;31.79
96.00;36.61
99.00;47.81
102.00;42.34
105.00;46.60
108.00;40.27
111.00;47.71
114.00;43.59
117.00;43.39
120.00;42.60
123.00;49.82
126.00;44.50
129.00;50.13
132.00;46.57
135.00;48.74
138.00;40.92
141.00;42.49
144.00;31.11
147.00;38.26
150.00;41.13
153.00;42.33
156.00;51.54
159.00;50.36
162.00;40.13
165.00;48.68
168.00;41.09
171.00;37.99
174.00;41.59
177.00;38.74
180.00;35.83
183.00;45.47
186.00;29.17
189.00;40.05
192.00;26.27
195.00;40.23
198.00;30.88
201.00;38.50
204.00;36.19
207.00;39.07
210.00;33.96
213.00;29.33
216.00;28.54
219.00;36.77
222.00;29.09
225.00;32.64
228.00;29.30
231.00;39.42
234.00;28.13
237.00;29.74
240.00;36.26
243.00;45.01
246.00;33.52
249.00;45.61
252.00;40.71
255.00;51.78
258.00;49.37
261.00;49.16
264.00;42.02
267.00;38.69
270.00;48.97
273.00;52.00
276.00;45.10
279.00;47.83
282.00;38.88
285.00;46.54
288.00;50.09
291.00;41.15
294.00;48.60
297.00;49.42
300.00;43.25
303.00;42.83
306.00;44.65
309.00;44.46
312.00;38.84
315.00;39.49
318.00;39.08
321.00;46.51
324.00;37.90
327.00;37.21
330.00;32.03
333.00;39.75
336.00;37.49
339.00;36.78
342.00;31.70
345.00;30.82
348.00;27.56
351.00;29.32
354.00;25.93
357.00;28.01
360.00;16.69
363.00;25.79
366.00;22.47
369.00;21.73
372.00;18.66
375.00;22.79
378.00;26.35
381.00;33.88
384.00;28.38
387.00;26.54
390.00;20.53
393.00;33.05
396.00;26.01
399.00;26.88
402.00;20.45
405.00;20.58
408.00;16.83
411.00;18.80
414.00;22.22
417.00;23.70
420.00;21.91
423.00;32.51
426.00;29.05
429.00;35.69
432.00;33.26
435.00;31.37
438.00;27.49
441.00;23.51
444.00;22.54
447.00;19.78
450.00;29.84
453.00;20.03
456.00;16.85
459.00;18.84
462.00;21.83
465.00;26.17
468.00;25.08
471.00;20.76
474.00;26.10
477.00;27.48
480.00;22.78
483.00;31.55
486.00;29.71
489.00;35.95
492.00;31.12
495.00;25.33
498.00;29.61
501.00;18.65
504.00;30.07
507.00;24.24
510.00;22.40
513.00;27.09
516.00;21.63
519.00;26.01
522.00;23.96
525.00;21.32
528.00;22.38
531.00;25.33
534.00;29.95
537.00;23.04
540.00;26.20
543.00;29.20
546.00;28.71
549.00;24.50
552.00;26.66
555.00;22.86
558.00;33.05
561.00;29.16
564.00;26.45
567.00;31.40
570.00;27.57
573.00;23.15
576.00;28.67
579.00;27.83
582.00;24.12
585.00;23.12
588.00;20.31
591.00;22.56
594.00;23.14
597.00;21.77
600.00;18.72
603.00;16.89
606.00;20.98
609.00;22.55
612.00;24.82
615.00;18.19
618.00;27.23
621.00;21.96
624.00;27.54
627.00;21.49
630.00;28.09
633.00;18.03
636.00;26.63
639.00;21.14
642.00;19.61
645.00;20.79
648.00;16.62
651.00;20.29
654.00;16.02
657.00;17.37
660.00;20.62
663.00;19.51
666.00;20.04
669.00;27.55
672.00;24.69
675.00;20.99
678.00;24.99
681.00;23.27
684.00;24.16
687.00;25.89
690.00;22.43
693.00;20.76
696.00;24.38
699.00;16.91
702.00;19.90
705.00;19.45
708.00;23.49
711.00;22.76
714.00;26.78
717.00;26.61
720.00;18.26
723.00;22.21
726.00;26.14
729.00;26.36
732.00;29.24
735.00;23.47
738.00;30.22
741.00;20.63
744.00;28.75
747.00;22.27
750.00;34.17
753.00;26.93
756.00;25.69
759.00;22.52
762.00;27.14
765.00;22.69
768.00;29.90
771.00;17.10
774.00;24.56
777.00;16.89
780.00;26.38
783.00;19.34
786.00;19.70
789.00;18.86
792.00;19.47
795.00;18.20
798.00;19.82
801.00;18.93
804.00;23.97
807.00;20.93
810.00;27.51
813.00;20.22
816.00;24.09
819.00;25.32
822.00;25.63
825.00;25.72
828.00;25.03
831.00;28.41
834.00;25.35
837.00;26.79
840.00;26.24
843.00;31.09
846.00;32.44
849.00;30.04
852.00;30.40
855.00;37.32
858.00;30.10
861.00;33.84
864.00;29.76
867.00;22.27
870.00;28.01
873.00;29.20
876.00;24.24
879.00;26.75
882.00;26.53
885.00;26.08
888.00;24.97
891.00;25.38
894.00;24.66
897.00;25.71
900.00;25.71
903.00;25.64
906.00;30.77
909.00;29.22
912.00;30.81
915.00;28.03
918.00;28.17
921.00;32.57
924.00;27.79
927.00;28.10
930.00;29.36
933.00;27.90
936.00;27.30
939.00;26.03
942.00;27.97
945.00;27.93
948.00;28.21
951.00;27.32
954.00;30.58
957.00;28.06
960.00;27.99
963.00;27.67
966.00;25.56
969.00;30.34
972.00;29.21
975.00;26.33
978.00;25.43
981.00;26.04
984.00;26.80
987.00;28.38
990.00;28.63
993.00;27.31
996.00;29.72
999.00;29.19
1002.00;28.73
1005.00;28.00
1008.00;27.12
1011.00;27.17
1014.00;20.88
1017.00;26.03
1020.00;26.39
1023.00;26.97
1026.00;24.17
1029.00;29.92
1032.00;25.82
1035.00;29.91
1038.00;29.67
1041.00;32.33
1044.00;33.41
1047.00;29.88
1050.00;34.54
1053.00;30.25
1056.00;30.26
1059.00;29.16
1062.00;32.67
1065.00;30.90
1068.00;32.24
1071.00;33.66
1074.00;34.51
1077.00;33.48
1080.00;31.17
1083.00;29.87
1086.00;30.67
1089.00;28.92
1092.00;26.01
1095.00;25.80
1098.00;31.96
1101.00;29.72
1104.00;32.22
1107.00;35.21
1110.00;32.02
1113.00;27.82
1116.00;32.25
1119.00;27.54
1122.00;28.60
1125.00;30.10
1128.00;27.62
1131.00;33.64
1134.00;32.36
1137.00;29.89
1140.00;27.95
1143.00;24.12
1146.00;28.83
1149.00;26.83
1152.00;21.95
1155.00;23.05
1158.00;27.00
1161.00;26.64
1164.00;21.77
1167.00;26.95
1170.00;27.43
1173.00;28.62
1176.00;26.57
1179.00;22.57
1182.00;24.39
1185.00;23.61
1188.00;24.10
1191.00;25.56
1194.00;21.68
1197.00;21.60
1200.00;22.48
1203.00;25.75
1206.00;20.34
1209.00;23.07
1212.00;20.21
1215.00;20.30
1218.00;19.94
1221.00;20.75
1224.00;23.48
1227.00;20.78
1230.00;19.94
1233.00;25.24
1236.00;19.53
1239.00;22.57
1242.00;22.44
1245.00;20.11
1248.00;18.70
1251.00;19.42
1254.00;23.19
1257.00;23.53
1260.00;21.76
1263.00;24.31
1266.00;21.23
1269.00;24.34
1272.00;19.99
1275.00;21.73
1278.00;18.04
1281.00;20.45
1284.00;16.20
1287.00;13.12
1290.00;17.41
1293.00;23.04
1296.00;21.02
1299.00;18.14
1302.00;15.42
1305.00;19.51
1308.00;22.35
1311.00;21.22
1314.00;18.93
1317.00;18.15
1320.00;17.16
1323.00;20.48
1326.00;18.76
1329.00;17.68
1332.00;21.60
1335.00;18.86
1338.00;20.40
1341.00;23.97
1344.00;22.78
1347.00;20.81
1350.00;17.01
1353.00;18.80
1356.00;19.20
1359.00;17.55
1362.00;17.69
1365.00;19.27
1368.00;19.72
1371.00;19.20
1374.00;22.94
1377.00;19.50
1380.00;24.11
1383.00;18.91
1386.00;23.77
1389.00;19.48
1392.00;14.50
1395.00;17.48
1398.00;19.58
1401.00;21.32
1404.00;21.08
1407.00;19.78
1410.00;20.93
1413.00;18.41
1416.00;21.91
1419.00;20.32
1422.00;18.21
1425.00;24.40
1428.00;22.87
1431.00;23.50
1434.00;19.81
1437.00;17.07
1440.00;16.76
1443.00;23.51
1446.00;24.03
1449.00;22.81
1452.00;23.66
1455.00;22.15
1458.00;24.04
1461.00;23.55
1464.00;23.56
1467.00;22.63
1470.00;22.98
1473.00;25.87
1476.00;23.62
1479.00;22.66
1482.00;26.59
1485.00;24.86
1488.00;24.77
1491.00;27.05
1494.00;28.61
1497.00;26.73
1500.00;25.23
1503.00;27.33
1506.00;24.40
1509.00;27.37
1512.00;26.62
1515.00;25.17
1518.00;28.34
1521.00;26.20
1524.00;26.29
1527.00;26.01
1530.00;27.25
1533.00;29.51
1536.00;27.16
1539.00;24.23
1542.00;25.07
1545.00;25.78
1548.00;24.52
1551.00;25.45
1554.00;23.19
1557.00;22.83
1560.00;23.01
1563.00;24.63
1566.00;25.85
1569.00;27.38
1572.00;28.58
1575.00;30.74
1578.00;29.44
1581.00;28.37
1584.00;27.20
1587.00;26.74
1590.00;25.38
1593.00;26.57
1596.00;24.43
1599.00;25.77
1602.00;24.09
