Time(s);IntInt
408.00;15.67
411.00;14.00
414.00;16.90
417.00;13.22
420.00;12.64
423.00;10.35
426.00;10.89
429.00;11.10
432.00;11.55
435.00;8.90
438.00;13.40
441.00;11.33
444.00;13.69
447.00;12.04
450.00;13.30
453.00;11.09
456.00;14.15
459.00;12.95
462.00;16.16
465.00;10.70
468.00;16.54
471.00;15.02
474.00;18.26
477.00;19.00
480.00;22.73
483.00;21.99
486.00;18.70
489.00;24.25
492.00;20.93
495.00;21.09
498.00;21.97
501.00;19.96
504.00;25.99
507.00;23.54
510.00;21.96
513.00;23.63
516.00;21.38
519.00;17.80
522.00;18.09
525.00;15.56
528.00;13.49
531.00;18.75
534.00;14.24
537.00;14.62
540.00;21.53
543.00;19.35
546.00;19.24
549.00;20.39
552.00;20.37
555.00;22.03
558.00;19.23
561.00;19.53
564.00;16.74
567.00;19.20
570.00;12.50
573.00;13.53
576.00;14.68
579.00;16.49
582.00;15.18
585.00;13.22
588.00;13.56
591.00;14.00
594.00;12.92
597.00;11.85
600.00;13.96
603.00;12.77
606.00;17.02
609.00;16.98
612.00;16.04
615.00;14.29
618.00;12.72
621.00;10.22
624.00;11.95
627.00;10.74
630.00;12.48
633.00;13.23
636.00;13.22
639.00;11.51
642.00;12.94
645.00;9.94
648.00;9.48
651.00;10.22
654.00;9.65
657.00;10.20
660.00;10.11
663.00;8.70
666.00;9.24
669.00;11.61
672.00;10.94
675.00;10.00
678.00;12.99
681.00;11.91
684.00;10.42
687.00;10.80
690.00;10.89
693.00;12.55
696.00;13.05
699.00;12.60
702.00;12.29
705.00;10.77
708.00;11.73
711.00;12.57
714.00;11.60
717.00;10.18
720.00;11.25
723.00;11.47
726.00;11.58
729.00;12.28
732.00;11.63
735.00;10.26
738.00;9.80
741.00;8.46
744.00;10.03
747.00;11.44
750.00;11.31
753.00;13.39
756.00;11.62
759.00;12.33
762.00;11.47
765.00;9.99
768.00;9.82
771.00;10.65
774.00;11.81
777.00;9.98
780.00;8.43
783.00;8.22
786.00;8.70
789.00;10.07
792.00;7.94
795.00;11.15
798.00;11.19
801.00;7.78
804.00;8.42
807.00;7.19
810.00;8.73
813.00;9.34
816.00;5.90
819.00;7.45
822.00;8.24
825.00;8.68
828.00;8.97
831.00;8.58
834.00;9.41
837.00;8.70
840.00;11.36
843.00;9.16
846.00;11.40
849.00;9.30
852.00;9.38
855.00;10.27
858.00;11.70
861.00;11.14
864.00;12.10
867.00;10.72
870.00;11.88
873.00;10.12
876.00;9.39
879.00;11.42
882.00;12.47
885.00;11.26
888.00;12.00
891.00;11.56
894.00;13.94
897.00;11.77
900.00;14.36
903.00;14.20
906.00;12.89
909.00;14.12
912.00;14.25
915.00;14.08
918.00;14.07
921.00;15.49
924.00;14.67
927.00;15.92
930.00;16.95
933.00;15.59
936.00;15.56
939.00;14.47
942.00;15.10
945.00;15.66
948.00;16.57
951.00;15.15
954.00;14.06
957.00;13.26
960.00;12.80
963.00;12.16
966.00;12.72
969.00;11.39
972.00;11.11
975.00;10.22
978.00;12.37
981.00;11.77
984.00;11.68
987.00;12.15
990.00;13.14
993.00;13.78
996.00;11.78
999.00;10.98
1002.00;11.43
1005.00;9.34
1008.00;10.02
1011.00;10.56
1014.00;11.44
1017.00;11.67
1020.00;11.36
1023.00;11.78
1026.00;11.83
1029.00;14.70
1032.00;13.44
1035.00;12.84
1038.00;15.10
1041.00;13.62
1044.00;15.43
1047.00;14.14
1050.00;14.04
1053.00;14.14
1056.00;15.25
1059.00;14.59
1062.00;14.71
1065.00;13.67
1068.00;16.94
1071.00;11.95
1074.00;10.76
1077.00;13.49
1080.00;14.53
1083.00;12.65
1086.00;13.35
1089.00;11.73
1092.00;15.58
1095.00;13.75
1098.00;17.73
1101.00;15.05
1104.00;15.27
1107.00;12.53
1110.00;13.46
1113.00;13.65
1116.00;10.86
1119.00;13.01
1122.00;16.77
1125.00;17.54
1128.00;18.05
1131.00;22.57
1134.00;20.90
1137.00;21.45
1140.00;19.87
1143.00;14.18
1146.00;18.49
1149.00;16.27
1152.00;18.13
1155.00;17.26
1158.00;13.23
1161.00;15.62
1164.00;14.09
1167.00;15.73
1170.00;13.74
1173.00;13.91
1176.00;15.93
1179.00;14.00
1182.00;18.36
1185.00;17.42
1188.00;11.43
1191.00;16.56
1194.00;16.70
1197.00;18.14
1200.00;19.67
1203.00;20.77
1206.00;23.14
1209.00;16.37
1212.00;16.18
1215.00;16.61
1218.00;18.64
1221.00;17.86
1224.00;17.79
1227.00;16.63
1230.00;19.71
1233.00;19.59
1236.00;18.60
1239.00;17.48
1242.00;18.56
1245.00;18.61
1248.00;20.82
1251.00;21.07
1254.00;22.62
1257.00;22.13
1260.00;21.05
1263.00;20.66
1266.00;19.80
1269.00;20.03
1272.00;20.00
1275.00;18.06
1278.00;21.72
1281.00;22.31
1284.00;17.88
1287.00;18.01
1290.00;16.33
1293.00;19.36
1296.00;17.26
1299.00;17.58
1302.00;15.22
1305.00;18.78
1308.00;13.15
1311.00;16.87
1314.00;17.76
1317.00;17.82
1320.00;18.03
1323.00;20.37
1326.00;15.41
1329.00;20.13
1332.00;19.71
1335.00;15.24
1338.00;16.38
1341.00;15.59
1344.00;13.00
1347.00;17.76
1350.00;18.13
1353.00;19.61
1356.00;18.86
1359.00;15.25
1362.00;16.10
1365.00;18.17
1368.00;18.71
1371.00;18.15
1374.00;16.80
1377.00;17.53
1380.00;13.81
1383.00;16.87
1386.00;16.18
1389.00;14.84
1392.00;15.29
1395.00;15.75
1398.00;15.56
1401.00;16.37
1404.00;17.16
1407.00;15.60
1410.00;14.56
1413.00;14.56
1416.00;15.13
1419.00;14.99
1422.00;15.13
1425.00;16.24
1428.00;15.15
1431.00;16.59
1434.00;17.68
1437.00;19.08
1440.00;17.21
1443.00;13.36
1446.00;17.72
1449.00;13.70
1452.00;16.59
1455.00;14.29
1458.00;15.62
1461.00;22.99
1464.00;17.77
1467.00;20.05
1470.00;18.97
1473.00;21.66
1476.00;20.75
1479.00;20.52
1482.00;21.90
1485.00;21.26
1488.00;19.39
1491.00;21.95
1494.00;22.43
1497.00;22.68
1500.00;20.91
1503.00;21.21
1506.00;23.99
1509.00;21.71
1512.00;20.89
1515.00;19.75
1518.00;20.80
1521.00;19.88
1524.00;19.17
1527.00;19.62
1530.00;18.96
1533.00;20.94
1536.00;22.38
1539.00;21.64
1542.00;17.93
1545.00;20.45
1548.00;22.64
1551.00;24.19
1554.00;15.99
1557.00;12.58
1560.00;15.40
1563.00;14.14
1566.00;20.92
1569.00;21.87
1572.00;19.39
1575.00;17.13
1578.00;15.66
1581.00;17.89
1584.00;19.15
1587.00;22.33
1590.00;20.83
1593.00;20.65
1596.00;18.37
1599.00;18.50
1602.00;18.55
1605.00;17.98
1608.00;16.60
1611.00;18.27
1614.00;17.09
1617.00;19.27
1620.00;18.46
1623.00;18.99
1626.00;22.40
1629.00;20.77
1632.00;20.44
1635.00;18.83
1638.00;17.56
1641.00;18.99
1644.00;17.87
1647.00;20.58
1650.00;20.92
1653.00;21.73
1656.00;18.60
1659.00;21.18
1662.00;20.61
1665.00;22.83
1668.00;18.65
1671.00;22.42
1674.00;23.32
1677.00;20.52
1680.00;17.69
1683.00;20.74
1686.00;21.53
1689.00;18.19
1692.00;22.55
1695.00;21.27
1698.00;21.29
1701.00;19.95
1704.00;18.16
1707.00;19.50
1710.00;19.03
1713.00;17.89
1716.00;15.91
1719.00;16.15
1722.00;17.15
1725.00;17.07
1728.00;16.90
1731.00;17.85
1734.00;17.62
1737.00;15.93
1740.00;17.13
1743.00;19.12
1746.00;16.33
1749.00;16.79
1752.00;11.89
1755.00;16.65
1758.00;14.33
1761.00;17.17
1764.00;14.84
1767.00;16.16
1770.00;14.88
1773.00;14.67
1776.00;11.92
1779.00;13.55
1782.00;13.32
1785.00;13.33
1788.00;13.44
1791.00;15.01
1794.00;11.74
1797.00;14.43
