Time(s);IntInt
0.00;34.00
3.00;36.99
6.00;38.41
9.00;33.74
12.00;33.06
15.00;39.51
18.00;35.64
21.00;34.81
24.00;38.94
27.00;40.88
30.00;36.25
33.00;36.72
36.00;37.24
39.00;39.51
42.00;40.74
45.00;40.99
48.00;42.45
51.00;41.66
54.00;44.79
57.00;43.39
60.00;46.71
63.00;45.50
66.00;42.76
69.00;43.06
72.00;40.56
75.00;42.99
78.00;44.83
81.00;47.31
84.00;45.45
87.00;41.56
90.00;41.16
93.00;45.20
96.00;43.71
99.00;36.82
102.00;43.81
105.00;45.81
108.00;44.82
111.00;46.02
114.00;47.02
117.00;44.63
120.00;42.58
123.00;42.91
126.00;46.91
129.00;43.07
132.00;45.96
135.00;48.93
138.00;46.31
141.00;41.46
144.00;40.65
147.00;45.19
150.00;45.93
153.00;42.09
156.00;43.92
159.00;45.85
162.00;44.36
165.00;43.81
168.00;46.58
171.00;41.13
174.00;42.85
177.00;45.74
180.00;41.09
183.00;40.77
186.00;43.86
189.00;46.39
192.00;44.23
195.00;35.76
198.00;41.31
201.00;46.02
204.00;46.69
207.00;45.52
210.00;42.02
213.00;38.48
216.00;39.39
219.00;40.98
222.00;39.36
225.00;40.71
228.00;39.62
231.00;42.12
234.00;41.34
237.00;43.54
240.00;48.30
243.00;42.44
246.00;43.45
249.00;42.07
252.00;39.18
255.00;41.35
258.00;38.28
261.00;42.31
264.00;41.60
267.00;45.91
270.00;44.52
273.00;46.88
276.00;46.37
279.00;43.70
282.00;44.95
285.00;43.73
288.00;44.82
291.00;43.55
294.00;40.56
297.00;41.94
300.00;41.48
303.00;42.85
306.00;40.05
309.00;40.41
312.00;37.66
315.00;35.96
318.00;38.76
321.00;41.72
324.00;37.51
327.00;31.24
330.00;33.09
333.00;34.61
336.00;31.62
339.00;28.85
342.00;36.15
345.00;32.87
348.00;39.16
351.00;39.71
354.00;38.46
357.00;40.13
360.00;34.26
363.00;36.52
366.00;32.11
369.00;34.60
372.00;36.08
375.00;36.52
378.00;31.54
381.00;34.49
384.00;36.91
387.00;35.32
390.00;36.48
393.00;37.73
396.00;37.15
399.00;39.56
402.00;40.51
405.00;39.73
408.00;38.18
411.00;38.89
414.00;35.18
417.00;36.18
420.00;32.65
423.00;37.36
426.00;35.93
429.00;36.71
432.00;36.58
435.00;32.03
438.00;33.70
441.00;33.61
444.00;31.43
447.00;31.19
450.00;32.09
453.00;29.80
456.00;30.22
459.00;27.07
462.00;30.30
465.00;29.77
468.00;31.41
471.00;27.15
474.00;23.11
477.00;26.98
480.00;26.11
483.00;25.02
486.00;28.58
489.00;25.56
492.00;25.11
495.00;28.61
498.00;29.16
501.00;25.01
504.00;27.93
507.00;29.32
510.00;25.59
513.00;32.97
516.00;31.19
519.00;29.48
522.00;29.93
525.00;28.72
528.00;27.62
531.00;28.35
534.00;26.69
537.00;26.07
540.00;25.35
543.00;26.65
546.00;27.14
549.00;26.02
552.00;26.22
555.00;26.56
558.00;23.67
561.00;23.70
564.00;26.18
567.00;26.70
570.00;27.33
573.00;24.22
576.00;24.16
579.00;27.04
582.00;27.30
585.00;31.20
588.00;22.99
591.00;26.94
594.00;28.15
597.00;23.40
600.00;24.79
603.00;27.13
606.00;23.63
609.00;22.71
612.00;27.25
615.00;28.43
618.00;29.16
621.00;31.13
624.00;30.02
627.00;34.49
630.00;31.27
633.00;28.58
636.00;27.44
639.00;26.20
642.00;29.32
645.00;26.48
648.00;28.92
651.00;29.74
654.00;29.57
657.00;28.81
660.00;27.32
663.00;28.89
666.00;26.01
669.00;21.04
672.00;21.86
675.00;23.37
678.00;23.20
681.00;26.76
684.00;25.18
687.00;32.50
690.00;35.49
693.00;29.93
696.00;30.85
699.00;32.36
702.00;28.83
705.00;25.66
708.00;25.18
711.00;22.88
714.00;21.93
717.00;22.06
720.00;23.10
723.00;23.53
726.00;20.34
729.00;19.89
732.00;20.97
735.00;18.11
738.00;19.96
741.00;18.79
744.00;20.96
747.00;19.09
750.00;20.51
753.00;17.98
756.00;17.61
759.00;17.21
762.00;21.45
765.00;20.67
768.00;15.78
771.00;18.87
774.00;17.54
777.00;15.64
780.00;19.12
783.00;16.41
786.00;16.03
789.00;20.64
792.00;21.82
795.00;19.89
798.00;18.73
801.00;18.17
804.00;18.74
807.00;20.42
810.00;21.30
813.00;17.38
816.00;22.97
819.00;21.45
822.00;21.56
825.00;22.05
828.00;22.07
831.00;19.27
834.00;16.52
837.00;17.38
840.00;16.76
843.00;16.92
846.00;16.25
849.00;17.33
852.00;16.40
855.00;17.71
858.00;17.26
861.00;20.03
864.00;17.03
867.00;17.94
870.00;17.61
873.00;18.32
876.00;17.84
879.00;16.48
882.00;16.96
885.00;16.29
888.00;14.79
891.00;18.48
894.00;15.93
897.00;15.84
900.00;14.20
903.00;16.50
906.00;13.04
909.00;14.84
912.00;17.31
915.00;16.32
918.00;12.54
921.00;16.38
924.00;15.71
927.00;14.36
930.00;14.79
933.00;15.63
936.00;16.35
939.00;15.67
942.00;12.87
945.00;14.46
948.00;17.32
951.00;14.42
954.00;15.14
957.00;12.93
960.00;14.70
963.00;12.90
966.00;16.25
969.00;15.82
972.00;18.47
975.00;16.42
978.00;18.30
981.00;15.96
984.00;16.83
987.00;17.71
990.00;16.21
993.00;15.31
996.00;18.41
999.00;13.53
1002.00;17.77
1005.00;18.39
1008.00;16.98
1011.00;16.33
1014.00;17.48
1017.00;15.21
1020.00;16.86
1023.00;18.14
1026.00;17.39
1029.00;17.70
1032.00;18.71
1035.00;14.37
1038.00;16.14
1041.00;15.63
1044.00;14.65
1047.00;14.47
1050.00;11.72
1053.00;13.66
1056.00;12.14
1059.00;12.23
1062.00;13.10
1065.00;12.20
1068.00;15.40
1071.00;14.55
1074.00;12.65
1077.00;14.87
1080.00;12.19
1083.00;16.41
1086.00;14.20
1089.00;12.81
1092.00;13.42
1095.00;12.72
1098.00;12.78
1101.00;12.49
1104.00;13.62
1107.00;16.23
1110.00;16.14
1113.00;14.65
1116.00;16.10
1119.00;14.53
1122.00;15.44
1125.00;16.87
1128.00;13.52
1131.00;17.97
1134.00;16.57
1137.00;19.76
1140.00;13.29
1143.00;17.59
1146.00;18.41
1149.00;20.14
1152.00;22.78
1155.00;19.04
1158.00;20.21
1161.00;21.82
1164.00;20.62
1167.00;20.73
1170.00;19.79
1173.00;17.77
1176.00;17.46
1179.00;20.56
1182.00;20.41
1185.00;16.18
1188.00;17.65
1191.00;19.40
1194.00;18.40
1197.00;18.01
1200.00;18.81
1203.00;18.39
1206.00;18.15
1209.00;19.59
1212.00;19.74
1215.00;18.32
1218.00;19.43
1221.00;17.17
1224.00;17.46
1227.00;19.84
1230.00;15.29
1233.00;17.87
1236.00;18.90
1239.00;19.71
1242.00;18.72
1245.00;20.47
1248.00;19.79
1251.00;24.48
1254.00;24.22
1257.00;25.16
1260.00;24.59
1263.00;21.69
1266.00;23.21
1269.00;23.06
1272.00;21.89
1275.00;21.92
1278.00;20.30
1281.00;22.24
1284.00;22.38
1287.00;18.92
1290.00;20.87
1293.00;18.81
1296.00;17.94
1299.00;20.68
1302.00;19.41
1305.00;21.18
1308.00;19.73
1311.00;19.43
1314.00;19.40
1317.00;21.34
1320.00;23.17
1323.00;24.56
1326.00;21.38
1329.00;26.01
1332.00;24.85
1335.00;22.22
1338.00;25.51
1341.00;24.98
1344.00;25.15
1347.00;25.33
1350.00;23.65
1353.00;27.24
1356.00;22.99
1359.00;24.66
1362.00;26.43
1365.00;26.32
1368.00;25.65
1371.00;26.52
1374.00;24.80
1377.00;24.72
1380.00;26.64
1383.00;23.82
1386.00;24.79
1389.00;23.10
1392.00;25.36
1395.00;23.90
1398.00;26.54
1401.00;23.73
1404.00;24.19
1407.00;24.42
1410.00;23.45
1413.00;27.36
1416.00;23.40
1419.00;25.09
1422.00;23.32
1425.00;26.89
1428.00;29.70
1431.00;27.31
1434.00;29.24
1437.00;32.05
1440.00;27.87
1443.00;31.83
1446.00;30.64
1449.00;28.93
1452.00;25.90
1455.00;26.33
1458.00;27.09
1461.00;24.30
1464.00;22.91
1467.00;25.83
1470.00;24.07
1473.00;21.67
1476.00;23.34
1479.00;22.38
1482.00;23.02
1485.00;21.60
1488.00;18.54
1491.00;21.11
1494.00;17.89
1497.00;23.91
1500.00;24.60
1503.00;25.00
1506.00;23.23
1509.00;25.91
1512.00;21.33
1515.00;24.20
1518.00;26.33
1521.00;30.18
1524.00;26.40
1527.00;24.52
1530.00;28.20
1533.00;28.05
1536.00;32.52
1539.00;31.13
1542.00;27.27
1545.00;31.51
1548.00;28.38
1551.00;30.89
1554.00;30.67
1557.00;30.03
1560.00;28.70
1563.00;30.55
1566.00;30.13
1569.00;25.01
1572.00;22.98
1575.00;27.18
1578.00;26.35
1581.00;26.20
1584.00;29.85
1587.00;28.90
1590.00;26.17
1593.00;22.85
1596.00;24.68
1599.00;24.87
1602.00;27.22
1605.00;26.79
1608.00;27.63
1611.00;24.87
1614.00;25.28
1617.00;29.41
1620.00;26.96
1623.00;27.34
