Time(s);IntInt
0.00;21.34
3.00;19.50
6.00;22.07
9.00;21.19
12.00;21.87
15.00;22.80
18.00;16.35
21.00;21.92
24.00;24.13
27.00;26.34
30.00;26.37
33.00;26.45
36.00;17.77
39.00;23.08
42.00;25.87
45.00;23.50
48.00;25.66
51.00;24.09
54.00;20.21
57.00;24.38
60.00;25.32
63.00;24.37
66.00;21.31
69.00;23.26
72.00;21.09
75.00;19.34
78.00;22.31
81.00;21.38
84.00;22.76
87.00;19.16
90.00;23.06
93.00;27.62
96.00;26.37
99.00;28.81
102.00;28.70
105.00;30.31
108.00;19.28
111.00;28.74
114.00;29.73
117.00;28.84
120.00;27.87
123.00;28.55
126.00;25.60
129.00;30.59
132.00;28.41
135.00;26.77
138.00;31.47
141.00;32.56
144.00;24.99
147.00;29.33
150.00;27.60
153.00;27.08
156.00;27.76
159.00;27.56
162.00;22.43
165.00;28.90
168.00;29.74
171.00;30.39
174.00;30.11
177.00;32.39
180.00;20.51
183.00;30.77
186.00;31.24
189.00;30.28
192.00;30.64
195.00;34.42
198.00;20.44
201.00;29.30
204.00;27.55
207.00;27.57
210.00;26.47
213.00;26.16
216.00;18.97
219.00;27.55
222.00;25.31
225.00;27.83
228.00;25.77
231.00;27.27
234.00;22.97
237.00;26.47
240.00;25.30
243.00;27.31
246.00;21.63
249.00;23.85
252.00;25.79
255.00;25.68
258.00;24.97
261.00;23.31
264.00;24.06
267.00;24.19
270.00;24.68
273.00;23.19
276.00;19.95
279.00;21.94
282.00;26.65
285.00;20.50
288.00;20.67
291.00;24.35
294.00;22.57
297.00;23.54
300.00;19.87
303.00;22.04
306.00;26.68
309.00;19.44
312.00;21.21
315.00;21.92
318.00;16.95
321.00;15.28
324.00;19.69
327.00;20.55
330.00;18.36
333.00;21.51
336.00;22.61
339.00;21.38
342.00;18.38
345.00;22.53
348.00;20.59
351.00;21.71
354.00;23.03
357.00;25.20
360.00;25.59
363.00;20.70
366.00;26.30
369.00;23.55
372.00;25.51
375.00;26.57
378.00;14.83
381.00;20.81
384.00;22.96
387.00;19.69
390.00;22.10
393.00;21.80
396.00;19.78
399.00;19.04
402.00;23.47
405.00;16.94
408.00;23.56
411.00;18.99
414.00;17.93
417.00;16.08
420.00;16.62
423.00;16.16
426.00;17.01
429.00;14.53
432.00;18.40
435.00;18.86
438.00;18.42
441.00;17.20
444.00;14.73
447.00;17.41
450.00;14.34
453.00;18.87
456.00;20.44
459.00;19.38
462.00;19.25
465.00;18.37
468.00;19.89
471.00;20.71
474.00;22.17
477.00;22.77
480.00;24.52
483.00;25.71
486.00;17.53
489.00;24.14
492.00;21.13
495.00;25.25
498.00;20.86
501.00;25.35
504.00;22.03
507.00;23.23
510.00;20.89
513.00;22.67
516.00;20.81
519.00;19.67
522.00;15.46
525.00;20.69
528.00;20.46
531.00;16.39
534.00;18.56
537.00;20.31
540.00;15.86
543.00;20.26
546.00;15.93
549.00;18.83
552.00;12.98
555.00;15.83
558.00;17.92
561.00;14.83
564.00;20.82
567.00;25.07
570.00;23.70
573.00;18.45
576.00;25.93
579.00;25.50
582.00;25.52
585.00;16.97
588.00;20.64
591.00;24.64
594.00;26.76
597.00;22.91
600.00;23.61
603.00;16.16
606.00;23.14
609.00;19.28
612.00;22.15
615.00;22.91
618.00;23.31
621.00;19.50
624.00;21.43
627.00;23.76
630.00;19.66
633.00;21.08
636.00;21.96
639.00;20.52
642.00;21.69
645.00;20.63
648.00;25.36
651.00;21.57
654.00;20.75
657.00;21.18
660.00;16.89
663.00;21.89
666.00;22.46
669.00;22.13
672.00;26.27
675.00;21.37
678.00;24.53
681.00;22.84
684.00;24.47
687.00;23.78
690.00;23.28
693.00;22.65
696.00;21.79
699.00;22.72
702.00;20.83
705.00;22.29
708.00;21.84
711.00;22.85
714.00;24.59
717.00;25.98
720.00;23.87
723.00;20.06
726.00;22.18
729.00;18.40
732.00;17.11
735.00;19.95
738.00;20.12
741.00;20.19
744.00;22.77
747.00;19.32
750.00;20.11
753.00;20.91
756.00;20.42
759.00;20.39
762.00;20.88
765.00;21.22
768.00;15.55
771.00;21.30
774.00;22.12
777.00;22.60
780.00;24.85
783.00;23.25
786.00;18.88
789.00;23.55
792.00;27.09
795.00;26.22
798.00;25.25
801.00;26.26
804.00;24.42
807.00;20.55
810.00;22.46
813.00;22.91
816.00;21.03
819.00;23.78
822.00;25.28
825.00;26.98
828.00;27.74
831.00;28.29
834.00;28.58
837.00;28.59
840.00;28.62
843.00;26.98
846.00;26.11
849.00;28.37
852.00;25.09
855.00;27.17
858.00;27.56
861.00;27.65
864.00;24.94
867.00;24.43
870.00;20.67
873.00;25.62
876.00;26.34
879.00;24.70
882.00;25.58
885.00;26.65
888.00;19.81
891.00;22.24
894.00;25.19
897.00;26.93
900.00;25.11
903.00;29.05
906.00;26.60
909.00;26.01
912.00;24.13
915.00;25.90
918.00;30.03
921.00;29.71
924.00;27.07
927.00;25.20
930.00;26.89
933.00;29.29
936.00;27.71
939.00;27.11
942.00;27.70
945.00;25.84
948.00;29.62
951.00;28.15
954.00;30.53
957.00;31.38
960.00;27.53
963.00;27.25
966.00;27.25
969.00;29.80
972.00;25.47
975.00;24.94
978.00;25.87
981.00;29.16
984.00;24.25
987.00;27.41
990.00;30.87
993.00;28.00
996.00;28.36
999.00;28.79
1002.00;26.86
1005.00;27.61
1008.00;26.56
1011.00;27.78
1014.00;23.31
1017.00;21.58
1020.00;23.32
1023.00;30.29
1026.00;23.91
1029.00;24.78
1032.00;24.54
1035.00;24.24
1038.00;22.91
1041.00;25.06
1044.00;22.74
1047.00;23.32
1050.00;25.59
1053.00;26.57
1056.00;25.78
1059.00;27.32
1062.00;27.23
1065.00;26.45
1068.00;28.40
1071.00;30.96
1074.00;27.82
1077.00;27.21
1080.00;26.10
1083.00;28.61
1086.00;29.35
1089.00;28.97
1092.00;28.58
1095.00;28.43
1098.00;29.58
1101.00;32.43
1104.00;32.58
1107.00;30.27
1110.00;31.00
1113.00;28.51
1116.00;32.41
1119.00;30.79
1122.00;25.95
1125.00;29.67
1128.00;30.52
1131.00;32.10
1134.00;29.57
1137.00;30.31
1140.00;28.33
1143.00;27.82
1146.00;26.75
1149.00;29.57
1152.00;26.96
1155.00;23.56
1158.00;26.46
1161.00;25.70
1164.00;25.72
1167.00;27.23
