Time(s);IntInt
1023.00;24.90
1026.00;24.98
1029.00;22.06
1032.00;23.00
1035.00;21.52
1038.00;21.06
1041.00;23.51
1044.00;21.74
1047.00;22.53
1050.00;23.17
1053.00;21.02
1056.00;20.05
1059.00;21.19
1062.00;18.98
1065.00;19.79
1068.00;18.82
1071.00;18.14
1074.00;16.92
1077.00;18.73
1080.00;19.64
1083.00;18.48
1086.00;21.87
1089.00;20.73
1092.00;21.34
1095.00;19.52
1098.00;22.13
1101.00;23.26
1104.00;20.04
1107.00;19.13
1110.00;19.04
1113.00;23.13
1116.00;23.95
1119.00;20.05
1122.00;20.77
1125.00;18.44
1128.00;22.50
1131.00;19.45
1134.00;26.36
1137.00;29.60
1140.00;27.15
1143.00;27.39
1146.00;27.87
1149.00;26.34
1152.00;30.23
1155.00;25.99
1158.00;31.76
1161.00;26.92
1164.00;27.73
1167.00;27.89
1170.00;26.78
1173.00;30.88
1176.00;32.11
1179.00;31.67
1182.00;29.15
1185.00;29.66
1188.00;33.44
1191.00;32.59
1194.00;35.20
1197.00;35.13
1200.00;33.11
1203.00;31.99
1206.00;33.66
1209.00;30.64
1212.00;35.56
1215.00;35.49
1218.00;39.45
1221.00;32.38
1224.00;35.04
1227.00;29.65
1230.00;39.29
1233.00;36.04
1236.00;34.59
1239.00;36.14
1242.00;36.78
1245.00;39.76
1248.00;38.15
1251.00;40.05
1254.00;41.71
1257.00;41.38
1260.00;45.35
1263.00;42.41
1266.00;46.98
1269.00;47.30
1272.00;47.00
1275.00;46.26
1278.00;49.84
1281.00;49.58
1284.00;48.52
1287.00;48.36
1290.00;48.66
1293.00;46.52
1296.00;46.39
1299.00;49.00
1302.00;50.80
1305.00;53.28
1308.00;55.32
1311.00;52.71
1314.00;48.11
1317.00;51.40
1320.00;57.42
1323.00;52.65
1326.00;46.85
1329.00;49.87
1332.00;53.26
1335.00;54.23
1338.00;51.73
1341.00;53.65
1344.00;55.68
1347.00;53.20
1350.00;52.94
1353.00;54.85
1356.00;49.98
1359.00;53.29
1362.00;53.31
1365.00;51.31
1368.00;48.44
1371.00;47.06
1374.00;41.74
1377.00;48.96
1380.00;50.34
1383.00;46.49
1386.00;45.00
1389.00;46.63
1392.00;49.31
1395.00;53.41
1398.00;43.27
1401.00;51.17
1404.00;40.11
1407.00;40.68
1410.00;39.69
1413.00;44.33
1416.00;42.02
1419.00;40.94
1422.00;36.50
1425.00;40.94
1428.00;40.18
1431.00;38.00
1434.00;37.97
1437.00;48.54
1440.00;46.79
1443.00;45.97
1446.00;48.03
1449.00;48.22
1452.00;46.99
1455.00;48.82
1458.00;46.41
1461.00;50.19
1464.00;47.46
1467.00;51.69
1470.00;48.61
1473.00;48.75
1476.00;44.94
1479.00;44.90
1482.00;42.54
1485.00;43.51
1488.00;38.76
1491.00;40.55
1494.00;45.62
1497.00;41.11
1500.00;43.83
1503.00;39.56
1506.00;39.55
1509.00;37.01
1512.00;37.06
1515.00;44.34
1518.00;32.93
1521.00;39.23
1524.00;38.89
1527.00;42.31
1530.00;34.08
1533.00;35.43
1536.00;38.91
1539.00;31.98
1542.00;32.58
1545.00;37.63
1548.00;34.00
1551.00;32.89
1554.00;33.39
1557.00;36.79
1560.00;37.27
1563.00;32.22
1566.00;33.24
1569.00;38.27
1572.00;36.00
1575.00;32.53
1578.00;33.21
1581.00;31.91
1584.00;33.70
1587.00;31.86
1590.00;30.41
1593.00;29.48
1596.00;35.17
1599.00;36.93
1602.00;36.01
1605.00;31.42
1608.00;34.26
1611.00;34.95
1614.00;36.88
1617.00;39.11
1620.00;32.69
1623.00;30.78
1626.00;36.14
1629.00;36.47
1632.00;38.86
1635.00;38.90
1638.00;35.83
1641.00;34.97
1644.00;40.79
1647.00;38.03
1650.00;39.46
1653.00;35.00
1656.00;33.94
1659.00;35.50
1662.00;28.41
1665.00;28.48
1668.00;33.10
1671.00;32.55
1674.00;34.56
1677.00;35.55
1680.00;31.11
1683.00;32.04
1686.00;37.05
1689.00;42.47
1692.00;37.21
1695.00;31.71
1698.00;40.08
1701.00;33.86
1704.00;32.55
1707.00;34.54
1710.00;38.50
1713.00;34.24
1716.00;39.04
1719.00;43.38
1722.00;36.74
1725.00;36.77
1728.00;38.01
1731.00;39.81
1734.00;36.46
1737.00;33.90
1740.00;32.98
1743.00;42.18
1746.00;41.31
1749.00;38.67
1752.00;37.00
1755.00;36.12
1758.00;41.02
1761.00;41.50
1764.00;34.62
1767.00;39.15
1770.00;36.21
1773.00;28.43
1776.00;36.79
1779.00;38.24
1782.00;34.11
1785.00;35.29
1788.00;27.65
1791.00;29.97
1794.00;22.02
1797.00;15.16
