Time(s);IntInt
0.00;18.43
3.00;16.23
6.00;17.79
9.00;19.03
12.00;19.29
15.00;17.39
18.00;14.57
21.00;17.37
24.00;15.32
27.00;15.76
30.00;16.00
33.00;14.15
36.00;16.13
39.00;18.46
42.00;15.98
45.00;18.58
48.00;15.49
51.00;16.23
54.00;17.17
57.00;15.26
60.00;16.88
63.00;17.94
66.00;17.48
69.00;17.47
72.00;14.51
75.00;14.12
78.00;14.55
81.00;15.00
84.00;12.89
87.00;13.81
90.00;13.44
93.00;12.80
96.00;13.72
99.00;13.61
102.00;14.13
105.00;12.36
108.00;12.17
111.00;12.38
114.00;13.62
117.00;13.50
120.00;11.89
123.00;11.25
126.00;10.17
129.00;9.75
132.00;11.14
135.00;9.66
138.00;10.58
141.00;9.34
144.00;11.16
147.00;10.60
150.00;9.20
153.00;9.45
156.00;10.85
159.00;10.40
162.00;10.68
165.00;9.24
168.00;8.80
171.00;8.97
174.00;11.82
177.00;10.89
180.00;13.14
183.00;11.88
186.00;12.18
189.00;12.46
192.00;13.30
195.00;13.27
198.00;12.67
201.00;13.80
204.00;14.63
207.00;13.02
210.00;14.26
213.00;14.17
216.00;14.46
219.00;14.33
222.00;15.55
225.00;15.00
228.00;13.16
231.00;15.10
234.00;15.02
237.00;15.38
240.00;16.70
243.00;15.77
246.00;14.06
249.00;11.19
252.00;12.74
255.00;13.57
258.00;13.89
261.00;15.24
264.00;14.98
267.00;16.92
270.00;14.96
273.00;14.24
276.00;13.28
279.00;14.40
282.00;13.17
285.00;14.77
288.00;14.19
291.00;14.13
294.00;15.03
297.00;11.67
300.00;11.83
303.00;15.50
306.00;13.13
309.00;15.48
312.00;12.15
315.00;14.54
318.00;14.91
321.00;12.84
324.00;13.70
327.00;15.60
330.00;15.58
333.00;14.96
336.00;13.63
339.00;12.63
342.00;13.68
345.00;13.20
348.00;12.69
351.00;13.54
354.00;13.64
357.00;12.86
360.00;12.88
363.00;12.87
366.00;12.07
369.00;14.19
372.00;11.63
375.00;12.07
378.00;13.17
381.00;12.55
384.00;12.85
387.00;11.34
390.00;10.84
393.00;11.80
396.00;13.44
399.00;12.92
402.00;11.87
405.00;13.55
408.00;14.97
411.00;15.96
414.00;14.76
417.00;16.33
420.00;16.52
423.00;15.64
426.00;14.83
429.00;14.72
432.00;15.11
435.00;14.45
438.00;13.05
441.00;15.75
444.00;19.19
447.00;15.46
450.00;16.51
453.00;12.93
456.00;17.49
459.00;17.62
462.00;17.00
465.00;15.61
468.00;15.51
471.00;15.18
474.00;16.85
477.00;15.77
480.00;19.87
483.00;17.87
486.00;19.11
489.00;22.88
492.00;19.66
495.00;20.66
498.00;18.40
501.00;19.63
504.00;20.03
507.00;18.66
510.00;20.41
513.00;21.21
516.00;19.78
519.00;18.60
522.00;16.60
525.00;17.17
528.00;18.73
531.00;17.20
534.00;14.79
537.00;17.28
540.00;19.27
543.00;20.28
546.00;21.86
549.00;17.66
552.00;21.09
555.00;24.18
558.00;22.05
561.00;22.72
564.00;24.28
