Time(s);IntInt
702.00;6.38
705.00;2.30
708.00;3.94
711.00;6.36
714.00;6.98
717.00;5.96
720.00;7.27
723.00;2.03
726.00;6.51
729.00;8.85
732.00;7.79
735.00;5.07
738.00;4.92
741.00;4.15
744.00;1.64
747.00;7.20
750.00;9.39
753.00;4.82
756.00;4.49
759.00;5.47
762.00;4.90
765.00;8.53
768.00;7.02
771.00;7.77
774.00;9.58
777.00;6.40
780.00;5.41
783.00;4.97
786.00;8.24
789.00;7.19
792.00;7.11
795.00;9.83
798.00;7.61
801.00;6.05
804.00;9.80
807.00;10.44
810.00;11.67
813.00;9.39
816.00;9.93
819.00;11.91
822.00;14.25
825.00;13.90
828.00;16.85
831.00;16.31
834.00;18.12
837.00;16.79
840.00;16.25
843.00;19.45
846.00;17.07
849.00;13.62
852.00;12.66
855.00;14.66
858.00;13.14
861.00;15.18
864.00;12.78
867.00;12.38
870.00;12.28
873.00;16.78
876.00;14.26
879.00;14.58
882.00;17.91
885.00;18.72
888.00;20.97
891.00;14.99
894.00;14.26
897.00;19.84
900.00;21.06
903.00;20.21
906.00;21.11
909.00;20.86
912.00;14.83
915.00;20.15
918.00;21.16
921.00;22.73
924.00;21.92
927.00;22.45
930.00;21.92
933.00;19.71
936.00;24.16
939.00;19.09
942.00;21.85
945.00;25.46
948.00;29.09
951.00;27.33
954.00;24.71
957.00;28.88
960.00;30.26
963.00;29.30
966.00;23.59
969.00;21.95
972.00;29.62
975.00;28.14
978.00;27.25
981.00;27.31
984.00;28.64
987.00;34.09
990.00;27.04
993.00;28.56
996.00;29.98
999.00;31.32
1002.00;22.42
1005.00;30.23
1008.00;30.48
1011.00;30.35
1014.00;27.80
1017.00;32.34
1020.00;30.21
1023.00;28.19
1026.00;23.92
1029.00;25.15
1032.00;22.23
1035.00;28.92
1038.00;22.92
1041.00;29.58
1044.00;28.95
1047.00;33.05
1050.00;32.11
1053.00;26.51
1056.00;26.59
1059.00;25.38
1062.00;25.29
1065.00;28.29
1068.00;31.07
1071.00;26.50
1074.00;25.44
1077.00;28.24
1080.00;22.77
1083.00;25.10
1086.00;26.16
1089.00;24.29
1092.00;19.59
1095.00;26.83
1098.00;26.38
1101.00;28.70
1104.00;22.82
1107.00;29.80
1110.00;22.77
1113.00;28.12
1116.00;28.78
1119.00;29.04
1122.00;29.05
1125.00;26.75
1128.00;22.60
1131.00;22.62
1134.00;22.89
1137.00;20.35
1140.00;25.63
1143.00;22.27
1146.00;21.39
1149.00;18.01
1152.00;23.00
1155.00;24.63
1158.00;26.09
1161.00;25.72
1164.00;31.33
1167.00;23.32
1170.00;28.54
1173.00;23.36
1176.00;29.45
1179.00;28.95
1182.00;23.36
1185.00;24.06
1188.00;24.27
1191.00;32.47
1194.00;22.72
1197.00;25.35
1200.00;27.44
1203.00;26.75
1206.00;22.72
1209.00;28.43
1212.00;24.53
1215.00;27.39
1218.00;28.17
1221.00;27.39
1224.00;28.50
1227.00;30.03
1230.00;27.20
1233.00;27.17
1236.00;24.31
1239.00;29.99
1242.00;22.50
1245.00;23.10
1248.00;29.75
1251.00;30.91
1254.00;27.03
1257.00;33.51
1260.00;22.06
1263.00;23.20
1266.00;24.49
1269.00;24.97
1272.00;19.88
1275.00;21.26
1278.00;23.72
1281.00;24.05
1284.00;23.74
1287.00;24.15
1290.00;25.75
1293.00;25.55
1296.00;19.52
1299.00;23.91
1302.00;21.88
1305.00;22.05
1308.00;22.88
1311.00;25.06
1314.00;20.90
1317.00;24.42
1320.00;21.55
1323.00;19.81
1326.00;20.21
1329.00;22.61
1332.00;20.55
1335.00;20.00
1338.00;15.03
1341.00;18.47
1344.00;13.68
1347.00;16.38
1350.00;12.59
1353.00;11.42
1356.00;9.30
1359.00;9.96
1362.00;12.72
1365.00;13.24
1368.00;9.52
1371.00;9.20
1374.00;14.53
1377.00;4.42
1380.00;6.30
1383.00;9.85
1386.00;8.80
1389.00;2.28
1392.00;5.38
1395.00;4.95
1398.00;8.29
1401.00;4.77
1404.00;3.83
1407.00;3.45
1410.00;5.33
1413.00;1.59
1416.00;4.82
1419.00;4.51
1422.00;3.67
1425.00;5.93
1428.00;6.07
1431.00;3.09
1434.00;5.54
1437.00;7.35
1440.00;3.67
1443.00;6.24
1446.00;1.56
1449.00;4.54
1452.00;2.94
1455.00;7.01
1458.00;7.00
1461.00;3.37
1464.00;2.95
1467.00;6.14
1470.00;5.01
1473.00;4.05
1476.00;2.35
1479.00;5.52
1482.00;5.65
1485.00;4.71
1488.00;6.38
1491.00;7.31
1494.00;8.66
1497.00;5.51
1500.00;0.45
1503.00;4.01
1506.00;5.61
1509.00;4.87
1512.00;4.18
1515.00;3.35
1518.00;6.60
1521.00;3.68
1524.00;6.86
1527.00;5.11
1530.00;1.89
1533.00;6.96
1536.00;5.90
1539.00;1.20
1542.00;3.88
1545.00;4.36
1548.00;2.74
1551.00;8.38
1554.00;4.63
1557.00;1.91
1560.00;5.82
1563.00;3.87
1566.00;6.04
1569.00;2.21
1572.00;8.21
1575.00;2.83
1578.00;3.81
1581.00;3.41
1584.00;3.95
1587.00;2.50
1590.00;3.16
1593.00;0.04
1596.00;4.94
1599.00;3.46
1602.00;3.50
1605.00;7.94
1608.00;3.32
1611.00;4.09
1614.00;2.34
1617.00;3.51
1620.00;5.45
1623.00;5.40
1626.00;3.99
1629.00;6.09
1632.00;4.97
1635.00;2.30
1638.00;5.64
1641.00;6.20
1644.00;5.77
1647.00;0.62
1650.00;5.19
1653.00;4.05
1656.00;3.71
1659.00;3.24
1662.00;5.07
1665.00;3.74
1668.00;5.54
1671.00;4.03
1674.00;4.95
1677.00;5.85
1680.00;4.19
1683.00;4.45
1686.00;4.95
1689.00;3.80
1692.00;7.48
1695.00;3.73
1698.00;2.68
1701.00;2.92
1704.00;3.40
1707.00;3.49
1710.00;5.16
1713.00;3.30
1716.00;4.99
1719.00;2.50
1722.00;2.39
1725.00;4.56
1728.00;4.08
1731.00;3.16
1734.00;1.71
1737.00;1.48
1740.00;3.25
1743.00;4.98
1746.00;2.24
1749.00;6.22
1752.00;7.01
1755.00;1.60
1758.00;2.34
1761.00;6.17
1764.00;1.08
1767.00;8.04
1770.00;2.34
1773.00;3.99
1776.00;4.11
1779.00;4.83
1782.00;4.87
1785.00;3.87
1788.00;4.00
1791.00;4.06
1794.00;2.75
1797.00;5.38
