Time(s);IntInt
1140.00;15.76
1143.00;13.16
1146.00;15.66
1149.00;13.86
1152.00;16.45
1155.00;12.70
1158.00;11.76
1161.00;9.32
1164.00;10.98
1167.00;13.94
1170.00;15.31
1173.00;17.03
1176.00;16.49
1179.00;18.10
1182.00;17.87
1185.00;13.50
1188.00;16.36
1191.00;15.08
1194.00;14.53
1197.00;15.90
1200.00;15.38
1203.00;15.31
1206.00;15.63
1209.00;11.47
1212.00;14.15
1215.00;13.68
1218.00;16.03
1221.00;11.11
1224.00;13.41
1227.00;14.95
1230.00;15.49
1233.00;12.09
1236.00;16.40
1239.00;12.47
1242.00;12.75
1245.00;14.44
1248.00;15.86
1251.00;5.21
1254.00;12.22
1257.00;15.32
1260.00;12.42
1263.00;14.40
1266.00;15.86
1269.00;16.95
1272.00;15.13
1275.00;15.43
1278.00;14.30
1281.00;14.05
1284.00;12.93
1287.00;14.01
1290.00;13.03
1293.00;14.32
1296.00;17.87
1299.00;17.48
1302.00;15.23
1305.00;16.43
1308.00;18.80
1311.00;19.75
1314.00;21.09
1317.00;21.22
1320.00;19.24
1323.00;13.01
1326.00;19.50
1329.00;16.46
1332.00;20.89
1335.00;18.31
1338.00;14.96
1341.00;17.42
1344.00;16.86
1347.00;16.61
1350.00;18.55
1353.00;19.89
1356.00;22.45
1359.00;23.49
1362.00;21.49
1365.00;20.34
1368.00;18.32
1371.00;19.33
1374.00;18.36
1377.00;18.81
1380.00;18.59
1383.00;19.81
1386.00;21.29
1389.00;18.57
1392.00;23.44
1395.00;20.16
1398.00;21.71
1401.00;20.09
1404.00;14.81
1407.00;18.86
1410.00;17.10
1413.00;15.77
1416.00;17.39
1419.00;18.29
1422.00;20.31
1425.00;23.09
1428.00;21.18
1431.00;21.45
1434.00;25.50
1437.00;22.36
1440.00;21.45
1443.00;22.39
1446.00;21.34
1449.00;27.08
1452.00;19.21
1455.00;23.44
1458.00;23.82
1461.00;24.20
1464.00;21.15
1467.00;20.70
1470.00;24.81
1473.00;25.98
1476.00;19.06
1479.00;20.36
1482.00;22.58
1485.00;17.98
1488.00;18.12
1491.00;15.74
1494.00;20.28
1497.00;21.37
1500.00;20.27
1503.00;21.82
1506.00;22.22
1509.00;19.49
1512.00;21.53
1515.00;21.02
1518.00;20.23
1521.00;20.22
1524.00;21.72
1527.00;18.79
1530.00;19.49
1533.00;22.72
1536.00;26.57
1539.00;26.47
1542.00;25.83
1545.00;25.67
1548.00;25.76
1551.00;25.23
1554.00;29.40
1557.00;22.30
1560.00;24.92
1563.00;22.69
1566.00;22.12
1569.00;24.08
1572.00;21.65
1575.00;24.30
1578.00;22.16
1581.00;20.81
1584.00;19.15
1587.00;19.24
1590.00;22.81
1593.00;23.65
1596.00;26.94
1599.00;21.77
1602.00;24.34
1605.00;21.79
1608.00;20.34
1611.00;19.87
1614.00;20.75
1617.00;24.83
1620.00;23.90
1623.00;20.55
1626.00;19.93
1629.00;21.79
1632.00;23.79
1635.00;26.72
1638.00;26.86
1641.00;23.65
1644.00;24.87
1647.00;24.36
1650.00;19.23
1653.00;19.81
1656.00;23.49
1659.00;21.72
1662.00;19.32
1665.00;21.05
1668.00;16.14
1671.00;19.20
1674.00;19.78
1677.00;22.03
1680.00;12.73
1683.00;11.10
1686.00;3.96
1689.00;3.79
1692.00;1.20
1695.00;3.29
1698.00;3.34
1701.00;1.98
1704.00;0.76
1707.00;0.73
1710.00;0.90
1713.00;0.64
1716.00;0.42
1719.00;0.00
1722.00;0.92
1725.00;1.42
1728.00;2.25
1731.00;1.54
1734.00;2.49
1737.00;0.54
1740.00;2.43
1743.00;2.03
1746.00;1.28
1749.00;0.53
1752.00;1.88
1755.00;0.00
1758.00;1.40
1761.00;0.54
1764.00;1.01
1767.00;0.71
1770.00;0.30
1773.00;0.00
1776.00;0.00
1779.00;0.06
1782.00;1.86
1785.00;1.21
1788.00;0.83
1791.00;0.68
1794.00;0.92
1797.00;0.89
