Time(s);IntInt
0.00;46.06
3.00;41.39
6.00;46.68
9.00;55.47
12.00;50.16
15.00;60.48
18.00;50.69
21.00;51.14
24.00;48.53
27.00;59.57
30.00;48.06
33.00;65.77
36.00;55.43
39.00;56.89
42.00;55.69
45.00;60.94
48.00;45.92
51.00;55.88
54.00;45.06
57.00;56.86
60.00;43.12
63.00;57.47
66.00;39.74
69.00;49.45
72.00;40.49
75.00;53.51
78.00;29.75
81.00;37.25
84.00;32.95
87.00;32.53
90.00;30.21
93.00;42.42
96.00;31.19
99.00;37.02
102.00;29.77
105.00;34.45
108.00;35.17
111.00;52.07
114.00;41.73
117.00;37.88
120.00;45.86
123.00;47.12
126.00;46.13
129.00;48.35
132.00;53.02
135.00;54.89
138.00;54.03
141.00;54.52
144.00;53.22
147.00;49.30
150.00;47.44
153.00;49.39
156.00;50.84
159.00;53.82
162.00;55.02
165.00;54.36
168.00;57.07
171.00;66.36
174.00;50.33
177.00;55.24
180.00;55.02
183.00;62.20
186.00;61.62
189.00;64.66
192.00;65.23
195.00;65.61
198.00;65.36
201.00;68.27
204.00;60.93
207.00;62.74
210.00;53.57
213.00;58.92
216.00;61.51
219.00;59.62
222.00;54.62
225.00;59.15
228.00;61.96
231.00;71.01
234.00;72.01
237.00;65.34
240.00;68.81
243.00;68.70
246.00;67.79
249.00;68.28
252.00;69.10
255.00;65.85
258.00;60.08
261.00;68.43
264.00;64.55
267.00;73.18
270.00;62.03
273.00;69.38
276.00;66.42
279.00;66.95
282.00;68.20
285.00;59.69
288.00;55.97
291.00;65.76
294.00;76.34
297.00;65.96
300.00;73.96
303.00;65.68
306.00;67.51
309.00;72.64
312.00;68.86
315.00;68.65
318.00;64.27
321.00;58.62
324.00;63.25
327.00;67.81
330.00;65.33
333.00;66.46
336.00;60.18
339.00;59.41
342.00;68.26
345.00;61.38
348.00;65.46
351.00;62.31
354.00;64.16
357.00;61.72
360.00;45.11
363.00;62.51
366.00;48.35
369.00;53.12
372.00;59.55
375.00;67.16
378.00;70.51
381.00;62.44
384.00;66.49
387.00;70.58
390.00;87.00
393.00;71.87
396.00;68.49
399.00;59.50
402.00;55.66
405.00;43.16
408.00;69.16
411.00;62.45
414.00;65.58
417.00;66.19
420.00;68.34
423.00;58.74
426.00;59.99
429.00;63.73
432.00;64.62
435.00;61.69
438.00;60.06
441.00;60.61
444.00;51.75
447.00;51.84
450.00;50.36
453.00;61.18
456.00;59.01
459.00;53.99
462.00;65.65
465.00;69.44
468.00;62.12
471.00;58.55
474.00;66.12
477.00;63.83
480.00;62.04
483.00;61.03
486.00;62.11
489.00;52.57
492.00;61.82
495.00;58.89
498.00;66.78
501.00;65.38
504.00;58.55
507.00;59.43
510.00;60.91
513.00;55.07
516.00;60.73
519.00;67.22
522.00;69.62
525.00;62.21
528.00;68.01
531.00;66.66
534.00;68.04
537.00;62.74
540.00;69.44
543.00;68.21
546.00;63.20
549.00;57.01
552.00;67.59
555.00;59.98
558.00;58.91
561.00;60.86
564.00;64.80
567.00;61.91
570.00;61.18
573.00;62.91
576.00;61.82
579.00;42.13
582.00;57.68
585.00;50.22
588.00;58.49
591.00;45.72
594.00;51.38
597.00;38.74
600.00;58.89
603.00;52.03
606.00;57.41
609.00;47.33
612.00;50.02
615.00;44.40
618.00;48.06
621.00;38.75
624.00;45.85
627.00;40.52
630.00;43.06
633.00;41.68
636.00;50.51
639.00;44.72
642.00;55.89
645.00;46.07
648.00;52.59
651.00;41.03
654.00;46.21
657.00;37.31
660.00;37.35
663.00;28.59
666.00;36.01
669.00;35.51
672.00;42.31
675.00;36.53
678.00;47.38
681.00;45.84
684.00;48.04
687.00;39.35
690.00;45.44
693.00;45.86
696.00;42.34
699.00;48.42
702.00;39.85
705.00;35.22
708.00;38.88
711.00;43.91
714.00;49.51
717.00;39.32
720.00;46.05
723.00;49.99
726.00;45.64
729.00;44.13
732.00;34.57
735.00;39.85
738.00;43.80
741.00;35.32
744.00;29.49
747.00;37.16
750.00;33.83
753.00;24.78
756.00;40.91
759.00;31.34
762.00;45.19
765.00;37.11
768.00;46.89
771.00;42.32
774.00;40.50
777.00;46.66
780.00;39.77
783.00;38.00
786.00;37.64
789.00;39.11
792.00;49.82
795.00;47.24
798.00;43.92
801.00;28.47
804.00;30.08
807.00;32.33
810.00;29.88
813.00;22.61
816.00;22.00
819.00;21.30
822.00;25.72
825.00;20.26
828.00;23.81
831.00;17.85
834.00;22.45
837.00;24.25
840.00;22.39
843.00;22.38
846.00;17.68
849.00;19.96
852.00;22.01
855.00;19.23
858.00;18.36
861.00;19.74
864.00;18.20
867.00;21.24
870.00;27.89
873.00;24.71
876.00;23.08
879.00;28.44
882.00;26.95
885.00;32.28
888.00;32.33
891.00;34.70
894.00;30.86
897.00;37.48
900.00;27.50
903.00;27.54
906.00;32.01
909.00;35.14
912.00;44.33
915.00;33.11
918.00;26.45
921.00;36.61
924.00;27.00
927.00;34.29
930.00;30.79
933.00;32.95
936.00;30.74
939.00;34.14
942.00;33.49
945.00;36.81
948.00;35.44
951.00;34.57
954.00;33.18
957.00;35.14
960.00;34.14
963.00;45.49
966.00;45.28
969.00;49.81
972.00;37.76
975.00;48.29
978.00;35.69
981.00;26.33
984.00;21.24
987.00;25.64
990.00;23.18
993.00;26.56
996.00;20.84
999.00;25.17
1002.00;20.56
1005.00;26.39
1008.00;25.24
1011.00;30.50
1014.00;26.65
1017.00;32.62
1020.00;34.48
1023.00;47.15
1026.00;55.18
1029.00;52.34
1032.00;45.93
1035.00;51.13
1038.00;47.24
1041.00;46.28
1044.00;47.22
1047.00;50.48
1050.00;45.40
1053.00;46.33
1056.00;48.02
1059.00;52.01
1062.00;38.82
1065.00;47.54
1068.00;48.36
1071.00;52.72
1074.00;39.78
1077.00;50.63
1080.00;45.65
1083.00;49.15
1086.00;47.36
1089.00;54.14
1092.00;54.72
1095.00;49.17
1098.00;50.70
1101.00;47.79
1104.00;47.44
1107.00;47.11
1110.00;47.39
1113.00;52.21
1116.00;54.56
1119.00;49.64
1122.00;48.18
1125.00;47.93
1128.00;44.63
1131.00;45.26
1134.00;44.99
1137.00;50.08
1140.00;47.63
1143.00;46.95
1146.00;50.20
