Time(s);IntInt
0.00;27.96
3.00;24.67
6.00;27.20
9.00;28.90
12.00;26.60
15.00;30.24
18.00;27.86
21.00;29.83
24.00;30.00
27.00;31.29
30.00;31.94
33.00;35.29
36.00;36.22
39.00;33.11
42.00;35.75
45.00;37.84
48.00;36.02
51.00;32.31
54.00;36.36
57.00;35.84
60.00;34.11
63.00;34.50
66.00;36.70
69.00;33.67
72.00;34.24
75.00;37.68
78.00;37.43
81.00;38.68
84.00;40.05
87.00;43.27
90.00;43.65
93.00;40.10
96.00;37.92
99.00;36.99
102.00;40.11
105.00;37.76
108.00;39.59
111.00;44.08
114.00;41.00
117.00;45.29
120.00;42.88
123.00;42.54
126.00;39.78
129.00;43.60
132.00;39.28
135.00;40.65
138.00;38.72
141.00;41.53
144.00;40.67
147.00;35.99
150.00;37.24
153.00;38.16
156.00;37.19
159.00;34.50
162.00;35.13
165.00;40.79
168.00;38.74
171.00;39.05
174.00;37.71
177.00;37.80
180.00;39.68
183.00;40.13
186.00;38.26
189.00;39.30
192.00;35.81
195.00;34.24
198.00;39.81
201.00;35.32
204.00;36.25
207.00;38.23
210.00;37.34
213.00;34.84
216.00;35.55
219.00;39.53
222.00;38.71
225.00;35.40
228.00;38.44
231.00;37.75
234.00;34.45
237.00;35.25
240.00;33.32
243.00;30.37
246.00;29.68
249.00;30.21
252.00;31.74
255.00;29.60
258.00;27.12
261.00;25.21
264.00;25.22
267.00;29.82
270.00;25.58
273.00;28.04
276.00;31.17
279.00;28.80
282.00;23.62
285.00;27.04
288.00;28.35
291.00;25.93
294.00;25.71
297.00;23.74
300.00;22.34
303.00;27.44
306.00;26.92
309.00;24.35
312.00;24.89
315.00;23.24
318.00;21.62
321.00;22.73
324.00;22.98
327.00;20.05
330.00;26.02
333.00;19.51
336.00;19.34
339.00;19.56
342.00;23.24
345.00;20.07
348.00;23.48
351.00;22.39
354.00;18.74
357.00;20.78
360.00;20.61
363.00;18.72
366.00;17.69
369.00;20.89
372.00;17.21
375.00;16.40
378.00;16.58
381.00;17.55
384.00;16.83
387.00;16.64
390.00;17.74
393.00;17.83
396.00;16.29
399.00;16.15
402.00;15.57
405.00;12.33
408.00;9.10
411.00;13.80
414.00;11.98
417.00;12.66
420.00;11.72
423.00;14.12
426.00;12.66
429.00;13.30
432.00;11.66
435.00;11.15
438.00;10.23
441.00;11.74
444.00;10.61
447.00;10.32
450.00;9.72
453.00;11.75
456.00;10.93
459.00;9.52
462.00;11.33
465.00;11.20
468.00;11.07
471.00;10.18
474.00;8.75
477.00;10.44
480.00;8.60
483.00;10.71
486.00;9.85
489.00;10.59
492.00;9.39
495.00;11.72
498.00;11.22
501.00;14.37
504.00;16.39
507.00;14.09
510.00;14.57
513.00;15.45
516.00;14.18
519.00;14.86
522.00;14.78
525.00;15.59
528.00;17.49
531.00;19.46
534.00;12.68
537.00;16.29
540.00;13.97
543.00;13.33
546.00;18.15
549.00;16.39
552.00;15.44
555.00;16.10
558.00;18.94
561.00;16.87
564.00;19.02
567.00;12.13
570.00;15.07
573.00;15.59
576.00;17.11
579.00;19.73
582.00;17.51
585.00;20.51
588.00;21.35
591.00;20.61
594.00;23.80
597.00;23.73
600.00;21.48
603.00;22.51
606.00;23.74
609.00;23.05
612.00;22.39
615.00;20.79
618.00;21.00
621.00;20.61
624.00;23.24
627.00;26.11
630.00;28.07
633.00;24.52
636.00;25.30
639.00;27.45
642.00;28.39
645.00;21.44
648.00;21.49
651.00;19.45
654.00;25.82
657.00;21.45
660.00;21.69
663.00;24.40
666.00;26.06
669.00;26.33
672.00;21.32
675.00;22.12
678.00;25.76
681.00;24.38
684.00;25.37
687.00;26.55
690.00;27.32
693.00;32.10
696.00;26.85
699.00;25.63
702.00;27.66
705.00;26.50
708.00;30.42
711.00;27.43
714.00;24.04
717.00;26.57
720.00;28.48
723.00;28.48
726.00;27.00
729.00;27.30
732.00;29.90
735.00;26.92
738.00;30.64
741.00;29.95
744.00;28.14
747.00;28.87
750.00;28.70
753.00;30.66
756.00;33.89
759.00;27.78
762.00;33.39
765.00;30.68
768.00;26.47
771.00;27.55
774.00;34.48
777.00;29.22
780.00;30.69
783.00;33.76
786.00;33.46
789.00;31.06
792.00;32.28
795.00;28.58
798.00;30.87
801.00;32.32
804.00;34.40
807.00;37.21
810.00;33.91
813.00;28.64
816.00;29.71
819.00;31.16
822.00;34.83
825.00;28.95
828.00;31.27
831.00;30.60
834.00;37.01
837.00;32.25
840.00;26.46
843.00;28.20
846.00;28.82
849.00;28.48
852.00;31.68
855.00;30.43
858.00;31.93
861.00;28.16
864.00;34.12
867.00;32.74
870.00;30.01
873.00;30.92
876.00;30.90
879.00;31.54
882.00;29.52
885.00;30.80
888.00;31.98
891.00;29.06
894.00;31.78
897.00;31.29
900.00;32.76
903.00;29.27
906.00;27.56
909.00;29.33
912.00;25.56
915.00;22.73
918.00;26.59
921.00;23.40
924.00;29.76
927.00;30.54
930.00;34.47
933.00;29.57
936.00;28.00
939.00;27.68
942.00;29.00
945.00;29.01
948.00;29.00
951.00;30.54
954.00;29.42
957.00;29.38
960.00;29.27
963.00;28.13
966.00;25.49
969.00;29.46
972.00;29.62
975.00;24.90
978.00;27.27
981.00;28.35
984.00;30.78
987.00;26.47
990.00;29.37
993.00;27.91
996.00;30.62
999.00;26.79
1002.00;28.05
1005.00;25.35
1008.00;25.72
1011.00;23.18
1014.00;25.27
1017.00;22.41
1020.00;24.75
1023.00;24.06
1026.00;22.97
1029.00;33.62
1032.00;32.83
1035.00;31.86
1038.00;26.26
1041.00;29.59
1044.00;28.36
1047.00;27.57
1050.00;31.25
1053.00;28.77
1056.00;29.63
1059.00;26.76
1062.00;27.68
1065.00;28.29
1068.00;32.20
1071.00;33.49
1074.00;33.76
1077.00;32.82
1080.00;35.27
1083.00;33.55
1086.00;30.76
1089.00;35.94
1092.00;37.89
1095.00;38.94
1098.00;28.60
1101.00;32.41
1104.00;34.36
1107.00;38.63
1110.00;31.32
1113.00;33.85
1116.00;36.57
1119.00;37.00
1122.00;29.24
1125.00;35.43
1128.00;33.46
1131.00;34.15
1134.00;33.03
1137.00;32.62
1140.00;33.67
1143.00;31.77
1146.00;34.99
1149.00;32.80
1152.00;32.58
1155.00;35.96
1158.00;35.34
1161.00;34.54
1164.00;34.39
1167.00;29.70
1170.00;29.87
1173.00;29.76
1176.00;28.75
1179.00;30.75
1182.00;29.00
1185.00;30.35
1188.00;25.46
1191.00;27.70
1194.00;23.43
1197.00;26.36
1200.00;29.45
1203.00;27.19
1206.00;27.56
1209.00;29.84
1212.00;23.41
1215.00;31.28
1218.00;26.70
1221.00;20.83
1224.00;30.74
1227.00;28.93
1230.00;22.81
1233.00;23.93
1236.00;24.63
1239.00;23.33
1242.00;22.88
1245.00;23.84
1248.00;24.21
1251.00;19.85
1254.00;18.41
1257.00;21.09
1260.00;21.96
1263.00;21.79
1266.00;21.21
1269.00;23.66
1272.00;24.45
1275.00;16.63
1278.00;18.70
1281.00;19.07
1284.00;21.20
1287.00;17.51
1290.00;16.89
1293.00;14.18
1296.00;17.57
1299.00;12.48
1302.00;15.20
1305.00;15.60
1308.00;16.00
1311.00;16.58
1314.00;15.52
1317.00;16.55
1320.00;17.10
1323.00;19.42
1326.00;19.99
1329.00;20.95
1332.00;19.33
1335.00;17.25
1338.00;19.71
1341.00;18.51
1344.00;18.14
1347.00;18.16
1350.00;16.16
1353.00;17.80
1356.00;18.14
1359.00;19.56
1362.00;17.24
1365.00;15.61
1368.00;16.82
1371.00;16.01
1374.00;15.95
1377.00;13.47
1380.00;12.75
1383.00;15.01
1386.00;15.65
1389.00;15.14
1392.00;14.74
1395.00;17.08
1398.00;16.78
1401.00;14.05
1404.00;13.64
1407.00;10.20
1410.00;9.61
1413.00;11.66
1416.00;12.09
1419.00;13.71
1422.00;14.19
1425.00;14.68
1428.00;13.43
1431.00;13.05
1434.00;15.06
1437.00;15.04
1440.00;14.76
1443.00;17.13
1446.00;14.84
1449.00;13.60
