Time(s);IntInt
0.00;23.02
3.00;21.33
6.00;21.36
9.00;19.99
12.00;18.13
15.00;19.62
18.00;21.12
21.00;17.66
24.00;17.89
27.00;17.16
30.00;16.46
33.00;15.69
36.00;18.45
39.00;19.35
42.00;19.39
45.00;18.43
48.00;19.32
51.00;20.37
54.00;21.22
57.00;20.84
60.00;21.34
63.00;18.68
66.00;19.49
69.00;19.71
72.00;22.79
75.00;21.37
78.00;21.65
81.00;20.35
84.00;19.58
87.00;20.24
90.00;22.06
93.00;24.13
96.00;19.73
99.00;18.53
102.00;17.79
105.00;23.35
108.00;21.43
111.00;20.74
114.00;22.95
117.00;25.12
120.00;28.63
123.00;28.45
126.00;27.21
129.00;28.57
132.00;29.13
135.00;26.00
138.00;28.08
141.00;28.54
144.00;25.09
147.00;24.61
150.00;26.74
153.00;27.34
156.00;29.34
159.00;29.24
162.00;27.06
165.00;28.77
168.00;32.94
171.00;31.00
174.00;28.45
177.00;28.00
180.00;28.75
183.00;29.05
186.00;24.76
189.00;28.65
192.00;27.53
195.00;25.90
198.00;27.30
201.00;29.74
204.00;28.48
207.00;33.08
210.00;31.86
213.00;33.25
216.00;35.01
219.00;32.51
222.00;31.96
225.00;34.69
228.00;32.38
231.00;33.83
234.00;35.66
237.00;35.55
240.00;37.50
243.00;38.52
246.00;39.91
249.00;38.81
252.00;40.50
255.00;39.94
258.00;41.38
261.00;40.14
264.00;39.94
267.00;41.32
270.00;37.30
273.00;40.72
276.00;39.11
279.00;40.15
282.00;42.35
285.00;38.14
288.00;45.07
291.00;41.57
294.00;38.43
297.00;42.26
300.00;39.19
303.00;39.02
306.00;38.99
309.00;37.20
312.00;36.79
315.00;37.01
318.00;34.80
321.00;35.54
324.00;40.11
327.00;38.80
330.00;38.57
333.00;38.03
336.00;38.14
339.00;39.72
342.00;39.86
345.00;40.41
348.00;38.80
351.00;37.88
354.00;40.14
357.00;36.10
360.00;40.90
363.00;37.58
366.00;38.79
369.00;38.45
372.00;39.41
375.00;35.69
378.00;38.50
381.00;35.75
384.00;39.06
387.00;35.57
390.00;38.76
393.00;35.11
396.00;35.88
399.00;39.55
402.00;41.04
405.00;38.11
408.00;40.57
411.00;39.21
414.00;41.97
417.00;38.97
420.00;43.14
423.00;40.62
426.00;41.32
429.00;41.48
432.00;41.84
435.00;43.44
438.00;40.58
441.00;39.28
444.00;41.41
447.00;39.29
450.00;40.23
453.00;40.15
456.00;39.00
459.00;38.20
462.00;41.56
465.00;40.67
468.00;40.71
471.00;42.28
474.00;39.40
477.00;41.35
480.00;41.17
483.00;39.48
486.00;41.16
489.00;41.59
492.00;42.49
495.00;39.47
498.00;40.18
501.00;41.57
504.00;40.88
507.00;40.48
510.00;40.39
513.00;40.92
516.00;38.84
519.00;40.28
522.00;40.11
525.00;41.57
528.00;39.83
531.00;40.61
534.00;38.63
537.00;41.00
540.00;39.68
543.00;40.09
546.00;42.27
549.00;41.61
552.00;41.93
555.00;43.56
558.00;40.06
561.00;46.81
564.00;42.32
567.00;44.57
570.00;43.33
573.00;46.40
576.00;46.95
579.00;49.88
582.00;42.92
585.00;41.97
588.00;41.59
591.00;42.44
594.00;44.49
597.00;45.43
600.00;48.41
603.00;49.72
606.00;47.00
609.00;46.08
612.00;42.38
615.00;41.97
618.00;38.80
621.00;42.40
624.00;43.60
627.00;45.34
630.00;41.41
633.00;40.87
636.00;38.70
639.00;41.27
642.00;41.16
645.00;42.35
648.00;41.50
651.00;43.81
654.00;45.33
657.00;48.45
660.00;45.12
663.00;45.96
666.00;44.17
669.00;42.31
672.00;45.86
675.00;46.08
678.00;48.23
681.00;47.08
684.00;47.10
687.00;47.05
690.00;42.72
693.00;43.21
696.00;43.05
699.00;43.87
702.00;42.87
705.00;43.44
708.00;42.53
711.00;41.63
714.00;41.24
717.00;43.11
720.00;44.88
723.00;44.23
726.00;44.21
729.00;45.68
732.00;41.24
735.00;41.76
738.00;40.37
741.00;42.36
744.00;41.23
747.00;44.31
750.00;42.43
753.00;41.65
756.00;43.31
759.00;47.84
762.00;46.24
765.00;42.50
768.00;44.75
771.00;44.27
774.00;41.60
777.00;43.78
780.00;38.44
783.00;45.16
786.00;45.57
789.00;42.02
792.00;45.43
795.00;42.06
798.00;37.86
801.00;38.29
804.00;40.76
807.00;41.42
810.00;39.14
813.00;39.35
816.00;41.65
819.00;41.74
822.00;40.13
825.00;41.37
828.00;40.63
831.00;36.79
834.00;37.39
837.00;39.61
840.00;38.55
843.00;36.10
846.00;37.43
849.00;37.80
852.00;37.88
855.00;40.01
858.00;36.88
861.00;39.56
864.00;38.76
867.00;39.62
870.00;40.56
873.00;39.14
876.00;41.80
879.00;40.09
882.00;37.21
885.00;34.41
888.00;36.79
891.00;39.78
894.00;37.74
897.00;40.62
900.00;38.89
903.00;34.57
906.00;35.12
909.00;36.01
912.00;33.89
915.00;33.63
918.00;36.58
921.00;35.09
924.00;36.04
927.00;38.11
930.00;35.15
933.00;36.47
936.00;37.87
939.00;34.08
942.00;36.81
945.00;36.63
948.00;39.98
951.00;41.06
954.00;43.02
957.00;37.53
960.00;38.56
963.00;36.75
966.00;35.22
969.00;40.41
972.00;34.93
975.00;34.23
978.00;37.56
981.00;36.20
984.00;36.36
987.00;37.41
990.00;36.75
993.00;39.75
996.00;35.98
999.00;32.32
1002.00;33.82
1005.00;33.06
1008.00;37.39
1011.00;35.17
1014.00;37.83
1017.00;40.27
1020.00;36.44
1023.00;37.29
1026.00;40.43
1029.00;39.16
1032.00;36.03
1035.00;39.89
1038.00;39.01
1041.00;39.59
1044.00;36.60
1047.00;35.83
1050.00;35.80
1053.00;39.24
1056.00;39.34
1059.00;41.60
1062.00;40.07
1065.00;39.77
1068.00;38.23
1071.00;34.45
1074.00;39.34
1077.00;34.31
1080.00;38.00
1083.00;39.11
1086.00;35.55
1089.00;34.33
1092.00;35.19
1095.00;34.07
1098.00;38.22
1101.00;35.24
1104.00;34.84
1107.00;34.95
1110.00;34.18
1113.00;35.81
1116.00;35.13
1119.00;35.00
1122.00;36.26
1125.00;32.75
1128.00;34.37
1131.00;33.42
1134.00;29.23
1137.00;32.48
1140.00;36.25
1143.00;37.07
1146.00;35.30
1149.00;35.23
1152.00;40.83
1155.00;36.36
1158.00;37.68
1161.00;38.33
1164.00;40.08
1167.00;35.40
1170.00;39.47
1173.00;36.85
1176.00;34.40
1179.00;36.20
1182.00;40.10
1185.00;40.67
1188.00;38.27
1191.00;34.17
1194.00;36.55
1197.00;36.82
1200.00;38.35
1203.00;40.40
1206.00;38.35
1209.00;35.07
1212.00;37.32
1215.00;40.21
1218.00;40.48
1221.00;35.70
1224.00;38.04
1227.00;37.98
1230.00;42.89
1233.00;42.94
1236.00;40.43
1239.00;38.28
1242.00;41.50
1245.00;38.48
1248.00;38.87
1251.00;38.11
1254.00;39.41
1257.00;38.30
1260.00;38.15
1263.00;36.29
1266.00;37.62
1269.00;36.49
1272.00;38.75
1275.00;32.69
1278.00;34.47
1281.00;30.77
1284.00;31.52
1287.00;33.81
1290.00;33.06
1293.00;32.34
1296.00;33.15
1299.00;33.68
1302.00;30.88
1305.00;31.31
1308.00;33.74
1311.00;31.30
1314.00;31.92
1317.00;31.42
1320.00;30.58
1323.00;30.49
1326.00;29.23
1329.00;28.04
1332.00;26.74
1335.00;25.67
1338.00;25.74
1341.00;28.22
1344.00;26.07
1347.00;26.24
1350.00;26.65
1353.00;26.69
1356.00;26.29
1359.00;24.72
1362.00;25.88
1365.00;27.93
1368.00;27.32
1371.00;29.87
1374.00;29.31
1377.00;28.40
1380.00;25.78
1383.00;27.86
1386.00;28.06
1389.00;28.30
1392.00;28.82
1395.00;26.77
1398.00;29.39
1401.00;28.38
1404.00;28.31
1407.00;28.23
1410.00;24.47
1413.00;28.72
1416.00;27.20
1419.00;30.57
1422.00;29.82
1425.00;29.62
1428.00;31.68
1431.00;32.93
1434.00;35.81
1437.00;31.71
1440.00;33.92
1443.00;30.85
1446.00;33.55
1449.00;33.78
1452.00;29.69
1455.00;26.98
1458.00;28.35
1461.00;31.84
1464.00;31.57
1467.00;33.16
1470.00;30.81
1473.00;31.82
1476.00;29.59
1479.00;30.60
1482.00;32.39
1485.00;34.03
1488.00;34.33
1491.00;32.17
1494.00;30.65
1497.00;30.92
1500.00;31.72
1503.00;36.14
1506.00;36.12
1509.00;37.68
1512.00;35.77
1515.00;36.38
1518.00;36.93
1521.00;39.60
1524.00;34.94
1527.00;35.51
1530.00;37.37
1533.00;34.47
1536.00;34.98
1539.00;35.18
1542.00;36.10
1545.00;38.51
1548.00;41.38
1551.00;40.86
1554.00;38.77
1557.00;36.88
1560.00;39.60
1563.00;43.54
1566.00;41.77
1569.00;41.57
1572.00;39.81
1575.00;38.74
1578.00;41.93
1581.00;39.81
1584.00;38.28
1587.00;40.14
1590.00;40.58
1593.00;41.63
1596.00;40.76
1599.00;41.85
1602.00;40.33
1605.00;44.22
1608.00;42.04
1611.00;42.32
1614.00;37.76
1617.00;41.88
1620.00;39.35
1623.00;37.56
1626.00;38.78
1629.00;40.40
1632.00;38.28
1635.00;38.43
1638.00;42.93
1641.00;40.55
1644.00;42.94
1647.00;39.62
1650.00;38.20
1653.00;41.72
1656.00;42.11
1659.00;43.24
1662.00;41.61
1665.00;42.07
1668.00;38.55
1671.00;41.96
1674.00;42.26
1677.00;39.53
1680.00;38.36
1683.00;40.39
1686.00;39.95
1689.00;38.09
1692.00;40.02
1695.00;40.92
1698.00;38.36
1701.00;40.12
1704.00;38.20
1707.00;40.56
1710.00;35.96
1713.00;39.12
1716.00;37.42
1719.00;35.88
1722.00;35.47
1725.00;37.18
1728.00;36.22
1731.00;38.81
1734.00;36.67
1737.00;37.30
1740.00;36.55
1743.00;41.88
1746.00;37.56
1749.00;38.10
1752.00;38.03
1755.00;41.40
1758.00;39.92
1761.00;38.87
1764.00;38.13
1767.00;38.04
1770.00;39.39
1773.00;37.65
1776.00;37.56
1779.00;35.22
1782.00;38.65
1785.00;34.18
1788.00;38.87
1791.00;37.45
1794.00;38.28
1797.00;36.95
