Time(s);IntInt
0.00;4.63
3.00;5.08
6.00;3.77
9.00;3.73
12.00;5.13
15.00;3.52
18.00;4.84
21.00;3.62
24.00;5.66
27.00;3.64
30.00;4.48
33.00;2.48
36.00;5.01
39.00;4.21
42.00;3.27
45.00;4.38
48.00;3.06
51.00;5.14
54.00;4.06
57.00;6.05
60.00;4.18
63.00;2.58
66.00;6.05
69.00;6.36
72.00;5.83
75.00;3.53
78.00;3.80
81.00;3.59
84.00;2.41
87.00;3.30
90.00;4.53
93.00;4.23
96.00;3.38
99.00;4.40
102.00;3.57
105.00;4.00
108.00;3.73
111.00;1.90
114.00;4.72
117.00;3.93
120.00;2.36
123.00;3.31
126.00;3.88
129.00;4.01
132.00;4.11
135.00;3.65
138.00;3.18
141.00;2.58
144.00;2.83
147.00;2.90
150.00;2.38
153.00;3.23
156.00;2.10
159.00;2.93
162.00;2.36
165.00;2.72
168.00;2.70
171.00;4.59
174.00;4.86
177.00;3.69
180.00;2.55
183.00;3.50
186.00;1.93
189.00;2.47
192.00;3.43
195.00;2.44
198.00;2.67
201.00;2.21
204.00;2.86
207.00;2.94
210.00;1.50
213.00;3.92
216.00;3.50
219.00;3.34
222.00;3.50
225.00;4.54
228.00;5.35
231.00;5.56
234.00;5.79
237.00;5.96
240.00;6.85
243.00;6.13
246.00;5.71
249.00;6.16
252.00;6.96
255.00;7.93
258.00;8.13
261.00;8.90
264.00;7.69
267.00;8.70
270.00;8.00
273.00;7.12
276.00;9.26
279.00;10.35
282.00;10.97
285.00;12.46
288.00;11.17
291.00;13.71
294.00;15.77
297.00;12.90
300.00;12.18
303.00;12.90
306.00;15.23
309.00;14.86
312.00;12.93
315.00;15.06
318.00;14.52
321.00;12.88
324.00;15.27
327.00;14.74
330.00;15.03
333.00;14.29
336.00;14.17
339.00;12.95
342.00;13.67
345.00;15.57
348.00;16.77
351.00;18.33
354.00;15.33
357.00;15.81
360.00;15.99
363.00;18.25
366.00;20.96
369.00;22.34
372.00;24.77
375.00;23.37
378.00;21.55
381.00;19.50
384.00;20.09
387.00;18.20
390.00;19.42
393.00;24.37
396.00;22.53
399.00;25.54
402.00;19.69
405.00;17.17
408.00;21.60
411.00;19.74
414.00;20.94
417.00;22.54
420.00;23.13
423.00;24.42
426.00;24.21
429.00;22.16
432.00;19.27
435.00;24.24
438.00;23.49
441.00;19.27
444.00;19.68
447.00;22.71
450.00;26.14
453.00;24.25
456.00;28.49
459.00;27.11
462.00;25.76
465.00;30.20
468.00;27.83
471.00;29.45
474.00;27.68
477.00;30.35
480.00;28.93
483.00;28.80
486.00;28.08
489.00;25.95
492.00;29.07
495.00;27.75
498.00;30.65
501.00;27.72
504.00;29.00
507.00;27.05
510.00;25.94
513.00;28.01
516.00;25.24
519.00;24.86
522.00;24.72
525.00;21.36
528.00;23.44
531.00;19.59
534.00;24.09
537.00;23.04
540.00;23.83
543.00;26.19
546.00;23.82
549.00;26.23
552.00;24.37
555.00;25.91
558.00;27.65
561.00;25.96
564.00;25.60
567.00;25.22
570.00;21.56
573.00;21.04
576.00;20.97
579.00;26.39
582.00;27.02
585.00;28.18
588.00;25.12
591.00;30.90
594.00;33.91
597.00;28.48
600.00;31.94
603.00;28.49
606.00;30.70
609.00;32.61
612.00;32.04
